number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	28.110332204670463	2020-07-20 08:15:03.435144	2020-07-20 08:23:41.699468	0 days 00:08:38.264324000	0.15000000000000002	0.00044921693797396456	8	3	pyramid_2				COMPLETE
1	42.670895144384	2020-07-20 08:23:41.700036	2020-07-20 10:17:44.436707	0 days 01:54:02.736671000		0.028930468297556185	8	1					COMPLETE
2	28.20027690576657	2020-07-20 10:17:44.437280	2020-07-20 10:25:01.342643	0 days 00:07:16.905363000	0.1	0.0029752046925645447	9	2			pyramid_2		COMPLETE
3	37.4433454439307	2020-07-20 10:25:01.354688	2020-07-20 10:36:31.153720	0 days 00:11:29.799032000		0.00042082414766487743	10	1					COMPLETE
4	37.477882239390226	2020-07-20 10:36:31.154247	2020-07-20 10:44:02.409595	0 days 00:07:31.255348000		0.0035722926225006855	9	1					COMPLETE
5	27.390572149511947	2020-07-20 10:44:02.410121	2020-07-20 10:50:55.029510	0 days 00:06:52.619389000	0.30000000000000004	0.0035808167725072666	10	2					COMPLETE
6	27.721537543666354	2020-07-20 10:50:55.030023	2020-07-20 11:00:00.188420	0 days 00:09:05.158397000	0.0	1.7366938649222123e-05	10	3					COMPLETE
7	37.382168190916545	2020-07-20 11:00:00.188962	2020-07-20 11:11:13.748461	0 days 00:11:13.559499000		0.0001016178627701135	8	1					COMPLETE
8	37.44620664616846	2020-07-20 11:11:13.749242	2020-07-20 11:22:16.569352	0 days 00:11:02.820110000		0.0015670934871556896	7	1					COMPLETE
9	37.363075850432686	2020-07-20 11:22:16.569878	2020-07-20 11:35:16.804323	0 days 00:13:00.234445000		4.201950442845004e-05	9	1					COMPLETE
10	27.62603297938888	2020-07-20 11:35:16.826799	2020-07-20 11:47:09.646423	0 days 00:11:52.819624000	0.45	0.029434620409824624	6	2				pyramid_2	COMPLETE
11	27.049045333532337	2020-07-20 11:47:09.648140	2020-07-20 11:56:17.072283	0 days 00:09:07.424143000	0.5	0.022533421441090527	6	2				pyramid_2	COMPLETE
12	27.25834888522908	2020-07-20 11:56:17.087629	2020-07-20 12:03:19.547123	0 days 00:07:02.459494000	0.45	0.013007461375199206	6	2				pyramid_4	COMPLETE
13	26.636113301226437	2020-07-20 12:03:19.547691	2020-07-20 12:13:54.962365	0 days 00:10:35.414674000	0.5	0.013747020176003358	6	2				pyramid_4	COMPLETE
14	27.389428052499795	2020-07-20 12:13:54.962926	2020-07-20 12:22:27.083683	0 days 00:08:32.120757000	0.5	0.011066293302291053	7	3	flat				COMPLETE
15	27.131133535290378	2020-07-20 12:22:27.084306	2020-07-20 12:33:28.995792	0 days 00:11:01.911486000	0.35000000000000003	0.015049845086350627	6	2				pyramid_2	COMPLETE
16	42.670895144384	2020-07-20 12:33:28.996366	2020-07-20 14:31:32.901631	0 days 01:58:03.905265000	0.5	0.02991310836288652	7	2				pyramid_4	COMPLETE
17	27.179748448472772	2020-07-20 14:31:32.922256	2020-07-20 14:39:46.598693	0 days 00:08:13.676437000	0.4	0.0071595082463732865	6	3		flat			COMPLETE
18	27.30938238496853	2020-07-20 14:39:46.599295	2020-07-20 14:47:17.884426	0 days 00:07:31.285131000	0.25	0.0010604839454376042	7	2				flat	COMPLETE
19	27.924122822639468	2020-07-20 14:47:17.884969	2020-07-20 14:57:22.975853	0 days 00:10:05.090884000	0.5	0.0001763779447793818	6	2				pyramid_4	COMPLETE
20	27.165460422072197	2020-07-20 14:57:22.976404	2020-07-20 15:06:06.866499	0 days 00:08:43.890095000	0.4	0.005940734701035863	7	3	pyramid_2				COMPLETE
21	27.307582904933838	2020-07-20 15:06:06.867045	2020-07-20 15:16:05.498771	0 days 00:09:58.631726000	0.35000000000000003	0.016469537743170195	6	2				pyramid_2	COMPLETE
22	27.236638862221927	2020-07-20 15:16:05.499347	2020-07-20 15:23:37.479616	0 days 00:07:31.980269000	0.35000000000000003	0.017541914435349585	6	2				pyramid_2	COMPLETE
23	27.647794342272885	2020-07-20 15:23:37.480158	2020-07-20 15:31:08.326553	0 days 00:07:30.846395000	0.2	0.025421146102330962	6	2				pyramid_2	COMPLETE
24	26.842452357351814	2020-07-20 15:31:08.337251	2020-07-20 15:39:44.484463	0 days 00:08:36.147212000	0.45	0.007173228034026641	7	2				pyramid_2	COMPLETE
