number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.241023114539837	2020-07-20 03:50:39.825945	2020-07-20 03:58:23.835784	0 days 00:07:44.009839000	0.0	0.00024953127579133036	9	2			flat		COMPLETE
1	7.213037436649717	2020-07-20 03:58:23.836329	2020-07-20 04:07:04.935476	0 days 00:08:41.099147000	0.30000000000000004	4.3231494762238544e-05	8	3	pyramid_2				COMPLETE
2	7.542359895482557	2020-07-20 04:07:04.936026	2020-07-20 04:13:35.788091	0 days 00:06:30.852065000	0.0	0.0031535530292221645	10	3					COMPLETE
3	7.545375163321659	2020-07-20 04:13:35.788711	2020-07-20 04:19:06.499139	0 days 00:05:30.710428000		1.4529956172267978e-05	9	1					COMPLETE
4	7.383418197000438	2020-07-20 04:19:06.499679	2020-07-20 04:24:35.773724	0 days 00:05:29.274045000		1.9172264775920348e-05	7	1					COMPLETE
5	7.212269794437803	2020-07-20 04:24:35.774279	2020-07-20 04:36:31.602757	0 days 00:11:55.828478000	0.4	5.1123990560822486e-05	10	3					COMPLETE
6	7.149645036158068	2020-07-20 04:36:31.603282	2020-07-20 04:50:45.253758	0 days 00:14:13.650476000	0.1	4.359747440611462e-05	7	3	flat				COMPLETE
7	7.589084304914803	2020-07-20 04:50:45.254299	2020-07-20 04:56:20.044042	0 days 00:05:34.789743000		1.573306361201708e-05	9	1					COMPLETE
8	7.639390809683964	2020-07-20 04:56:20.071387	2020-07-20 05:02:10.934947	0 days 00:05:50.863560000		0.0019609543010238495	10	1					COMPLETE
9	7.20460980908624	2020-07-20 05:02:10.935509	2020-07-20 05:11:06.461030	0 days 00:08:55.525521000	0.25	2.7479194364422125e-05	8	3	pyramid_2				COMPLETE
10	7.498102094032024	2020-07-20 05:11:06.461587	2020-07-20 05:16:49.725063	0 days 00:05:43.263476000	0.1	0.01849365736574728	6	2				flat	COMPLETE
11	7.156836448406351	2020-07-20 05:16:49.725600	2020-07-20 05:27:12.005342	0 days 00:10:22.279742000	0.2	0.0001722257988980056	7	3	flat				COMPLETE
12	7.242314906679351	2020-07-20 05:27:12.005884	2020-07-20 05:34:52.722607	0 days 00:07:40.716723000	0.15000000000000002	0.0004092586154962462	6	2				pyramid_2	COMPLETE
13	7.1623927943788726	2020-07-20 05:34:52.723142	2020-07-20 05:47:13.325493	0 days 00:12:20.602351000	0.15000000000000002	0.0001419865194480194	7	3	flat				COMPLETE
14	7.173562309949151	2020-07-20 05:47:13.326048	2020-07-20 05:57:30.125913	0 days 00:10:16.799865000	0.1	9.856507256304336e-05	7	3	flat				COMPLETE
15	7.275205481798896	2020-07-20 05:57:30.126451	2020-07-20 06:07:30.461423	0 days 00:10:00.334972000	0.35000000000000003	0.0010314899988089676	7	2				pyramid_4	COMPLETE
16	7.162378480582402	2020-07-20 06:07:30.461973	2020-07-20 06:17:48.199134	0 days 00:10:17.737161000	0.2	9.661472611187854e-05	6	3		pyramid_2			COMPLETE
17	7.219644710672313	2020-07-20 06:17:48.199669	2020-07-20 06:25:44.122568	0 days 00:07:55.922899000	0.5	0.0007244219209502263	8	2				pyramid_2	COMPLETE
18	7.179339928252121	2020-07-20 06:25:44.123117	2020-07-20 06:33:24.171265	0 days 00:07:40.048148000	0.05	0.00019092429502907504	7	3	flat				COMPLETE
19	7.303480398243871	2020-07-20 06:33:24.171808	2020-07-20 06:43:59.124709	0 days 00:10:34.952901000	0.25	0.008895286109702201	6	3		pyramid_4			COMPLETE
20	7.424954336442618	2020-07-20 06:43:59.125256	2020-07-20 06:52:23.365830	0 days 00:08:24.240574000	0.2	6.457393506548273e-05	7	2				pyramid_4	COMPLETE
21	7.161320023845804	2020-07-20 06:52:23.366354	2020-07-20 07:00:33.895601	0 days 00:08:10.529247000	0.2	0.0003488321990718139	6	3		pyramid_2			COMPLETE
22	7.156808465891871	2020-07-20 07:00:33.896144	2020-07-20 07:08:23.341588	0 days 00:07:49.445444000	0.15000000000000002	0.00035370935012700265	6	3		pyramid_2			COMPLETE
23	7.223894007820919	2020-07-20 07:08:23.367457	2020-07-20 07:18:36.823237	0 days 00:10:13.455780000	0.1	0.0012338473472710391	7	3	flat				COMPLETE
24	7.224027659343851	2020-07-20 07:18:36.823785	2020-07-20 07:25:20.047137	0 days 00:06:43.223352000	0.15000000000000002	0.0004527075444488913	6	3		flat			COMPLETE
