number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	7.7254901076744344	2020-07-20 15:51:28.227289	2020-07-20 15:58:23.238260	0 days 00:06:55.010971000	0.0	0.002057426736252414	7	3	pyramid_2			COMPLETE
1	8.161101331618736	2020-07-20 15:58:23.238816	2020-07-20 16:04:14.144213	0 days 00:05:50.905397000	0.5	0.016992138128513884	6	3		pyramid_2		COMPLETE
2	9.334466300490806	2020-07-20 16:04:14.144758	2020-07-20 16:10:34.594877	0 days 00:06:20.450119000		0.00020273577077888413	6	1				COMPLETE
3	7.876444301947232	2020-07-20 16:10:34.595448	2020-07-20 16:18:24.117836	0 days 00:07:49.522388000	0.15000000000000002	0.009224186372041532	6	3		pyramid_2		COMPLETE
4	7.679406040481041	2020-07-20 16:18:24.118413	2020-07-20 16:38:57.392656	0 days 00:20:33.274243000	0.2	3.314184368686213e-05	6	3		pyramid_2		COMPLETE
5	8.725583763069942	2020-07-20 16:38:57.393198	2020-07-20 16:46:08.361368	0 days 00:07:10.968170000		0.008141618497438892	7	1				COMPLETE
6	7.7924619599441005	2020-07-20 16:46:08.361907	2020-07-20 17:00:26.439828	0 days 00:14:18.077921000	0.30000000000000004	0.0030644577445484277	10	3				COMPLETE
7	8.233383373392039	2020-07-20 17:00:26.440376	2020-07-20 17:06:08.337718	0 days 00:05:41.897342000	0.0	1.1573908559428434e-05	6	2			pyramid_4	COMPLETE
8	7.9505770238415945	2020-07-20 17:06:08.338285	2020-07-20 17:13:39.286165	0 days 00:07:30.947880000	0.1	0.00733664787750569	9	3				COMPLETE
9	8.225311952577789	2020-07-20 17:13:39.286708	2020-07-20 17:19:19.444793	0 days 00:05:40.158085000	0.30000000000000004	2.732024295341282e-05	6	2			flat	COMPLETE
10	7.854631943906587	2020-07-20 17:19:19.445346	2020-07-20 17:27:53.213269	0 days 00:08:33.767923000	0.45	0.0001176615896831662	8	2			pyramid_2	COMPLETE
11	7.688285841737945	2020-07-20 17:27:53.213796	2020-07-20 17:34:43.914564	0 days 00:06:50.700768000	0.0	0.0013144409974499324	7	3	pyramid_2			COMPLETE
12	7.778937396029768	2020-07-20 17:34:43.915093	2020-07-20 17:43:25.075634	0 days 00:08:41.160541000	0.15000000000000002	0.0007467783095886776	7	3	flat			COMPLETE
13	7.886403849108466	2020-07-20 17:43:25.076172	2020-07-20 17:55:40.476963	0 days 00:12:15.400791000	0.4	5.630497701572115e-05	8	2			flat	COMPLETE
14	7.681028149098363	2020-07-20 17:55:40.477508	2020-07-20 18:05:01.516295	0 days 00:09:21.038787000	0.05	0.00048361242226706736	7	3	pyramid_2			COMPLETE
15	7.732671830486429	2020-07-20 18:05:01.516815	2020-07-20 18:14:46.153945	0 days 00:09:44.637130000	0.2	0.00029226326445306434	7	2			pyramid_2	COMPLETE
16	7.716211463770373	2020-07-20 18:14:46.154466	2020-07-20 18:32:27.693723	0 days 00:17:41.539257000	0.1	1.1058156417592405e-05	8	3	pyramid_2			COMPLETE
17	7.714380063287143	2020-07-20 18:32:27.694267	2020-07-20 18:45:01.636649	0 days 00:12:33.942382000	0.25	3.1511544242475655e-05	9	3				COMPLETE
18	7.770433639947299	2020-07-20 18:45:01.638844	2020-07-20 18:52:45.374423	0 days 00:07:43.735579000	0.1	0.0005395467995821688	7	2			pyramid_4	COMPLETE
19	9.46667671677162	2020-07-20 18:52:45.374944	2020-07-20 18:59:37.187430	0 days 00:06:51.812486000		0.00012289696594766072	9	1				COMPLETE
20	7.749468512383823	2020-07-20 18:59:37.206367	2020-07-20 19:16:31.984989	0 days 00:16:54.778622000	0.05	5.8037925495023284e-05	6	3		flat		COMPLETE
21	7.696863631149818	2020-07-20 19:16:31.985533	2020-07-20 19:24:10.456571	0 days 00:07:38.471038000	0.0	0.0014477827106767606	7	3	pyramid_2			COMPLETE
22	7.680000880589978	2020-07-20 19:24:10.457114	2020-07-20 19:31:52.823865	0 days 00:07:42.366751000	0.05	0.0007320702564282875	7	3	pyramid_2			COMPLETE
23	7.639935925819134	2020-07-20 19:31:52.824404	2020-07-20 19:39:50.105147	0 days 00:07:57.280743000	0.05	0.0005374197140673672	8	3	pyramid_2			COMPLETE
24	7.804365621737776	2020-07-20 19:39:50.105682	2020-07-20 19:47:45.699923	0 days 00:07:55.594241000	0.2	0.0037081459160973698	8	3	pyramid_2			COMPLETE
