number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	48.82416577706284	2020-07-20 08:52:28.021615	2020-07-20 08:59:07.487532	0 days 00:06:39.465917000		1.0280773207420926e-05	7	1					COMPLETE
1	42.407726147958286	2020-07-20 08:59:07.488037	2020-07-20 09:08:04.639712	0 days 00:08:57.151675000	0.1	1.978221153387257e-05	6	3		pyramid_4			COMPLETE
2	42.021990817751245	2020-07-20 09:08:04.640383	2020-07-20 09:13:49.799599	0 days 00:05:45.159216000	0.1	0.0028439052096334992	7	2				pyramid_2	COMPLETE
3	41.95497688350372	2020-07-20 09:13:49.800146	2020-07-20 09:19:39.369642	0 days 00:05:49.569496000	0.2	0.0017855941789036726	7	2				flat	COMPLETE
4	42.26065971072425	2020-07-20 09:19:39.370209	2020-07-20 09:26:26.897708	0 days 00:06:47.527499000	0.0	7.80533967905473e-05	9	2			flat		COMPLETE
5	42.56381570839423	2020-07-20 09:26:26.898251	2020-07-20 09:36:53.158070	0 days 00:10:26.259819000	0.25	5.880462971508391e-05	6	2				pyramid_2	COMPLETE
6	42.08259810883162	2020-07-20 09:36:53.158760	2020-07-20 09:43:27.168518	0 days 00:06:34.009758000	0.30000000000000004	0.001554627841785501	7	3	pyramid_2				COMPLETE
7	48.64328795867718	2020-07-20 09:43:27.169040	2020-07-20 09:50:02.997086	0 days 00:06:35.828046000		0.0034663025672303223	6	1					COMPLETE
8	48.70139262950292	2020-07-20 09:50:02.997609	2020-07-20 09:56:44.795851	0 days 00:06:41.798242000		0.00013799635650398317	6	1					COMPLETE
9	42.28530779266079	2020-07-20 09:56:44.796389	2020-07-20 10:02:53.311631	0 days 00:06:08.515242000	0.1	0.0019141690386525495	9	2			pyramid_2		COMPLETE
10	53.5306479758884	2020-07-20 10:02:53.395787	2020-07-20 11:52:59.528629	0 days 01:50:06.132842000	0.5	0.014243398419381626	10	3					COMPLETE
11	53.5306479758884	2020-07-20 11:52:59.529158	2020-07-20 13:22:38.878525	0 days 01:29:39.349367000	0.15000000000000002	0.029519147672158626	8	2				flat	COMPLETE
12	41.82852445214062	2020-07-20 13:22:38.892421	2020-07-20 13:29:22.747298	0 days 00:06:43.854877000	0.35000000000000003	0.0005844578389952193	7	2				flat	COMPLETE
13	41.867974971261994	2020-07-20 13:29:22.748113	2020-07-20 13:35:59.103722	0 days 00:06:36.355609000	0.4	0.0003970255277806402	8	2				flat	COMPLETE
14	41.918100597177215	2020-07-20 13:35:59.104242	2020-07-20 13:42:30.723904	0 days 00:06:31.619662000	0.4	0.0003604540448376683	8	3	flat				COMPLETE
15	48.67364816311722	2020-07-20 13:42:30.724435	2020-07-20 13:49:12.766752	0 days 00:06:42.042317000		0.0004176580365755755	9	1					COMPLETE
16	41.8941048033907	2020-07-20 13:49:12.809674	2020-07-20 13:56:15.777560	0 days 00:07:02.967886000	0.4	0.00020600589699641968	8	2				pyramid_4	COMPLETE
17	41.5518734423283	2020-07-20 13:56:15.778099	2020-07-20 14:03:10.816049	0 days 00:06:55.037950000	0.4	0.0008720004114790137	8	2				flat	COMPLETE
18	53.5306479758884	2020-07-20 14:03:10.816591	2020-07-20 15:33:01.430891	0 days 01:29:50.614300000		0.007739103923974062	10	1					COMPLETE
19	41.97713729394322	2020-07-20 15:33:01.431429	2020-07-20 15:38:55.803584	0 days 00:05:54.372155000	0.35000000000000003	0.0007735327810159385	7	3	pyramid_2				COMPLETE
20	41.79420478963685	2020-07-20 15:38:55.804105	2020-07-20 15:44:31.966023	0 days 00:05:36.161918000	0.5	0.0008476101769582028	9	2			pyramid_2		COMPLETE
21	41.90203620595025	2020-07-20 15:44:31.966555	2020-07-20 15:51:07.571029	0 days 00:06:35.604474000	0.5	0.0009331797072616401	9	2			pyramid_2		COMPLETE
22	41.75757827210335	2020-07-20 15:51:07.571556	2020-07-20 15:58:12.585930	0 days 00:07:05.014374000	0.45	0.005659045640520064	9	2			pyramid_2		COMPLETE
23	41.64169246237567	2020-07-20 15:58:12.586453	2020-07-20 16:05:20.785756	0 days 00:07:08.199303000	0.5	0.00595772973201085	9	2			pyramid_2		COMPLETE
24	41.59578019212946	2020-07-20 16:05:20.786282	2020-07-20 16:12:11.355254	0 days 00:06:50.568972000	0.45	0.00626010217633798	10	2					COMPLETE
