number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	18.697116346148448	2020-07-19 21:23:23.758519	2020-07-19 21:33:05.532171	0 days 00:09:41.773652000	0.45	2.4136839929398308e-05	10	3					COMPLETE
1	18.874080073807747	2020-07-19 21:33:05.532716	2020-07-19 21:39:54.678867	0 days 00:06:49.146151000	0.30000000000000004	0.002774451235708084	9	2			pyramid_2		COMPLETE
2	18.68097692862999	2020-07-19 21:39:54.679395	2020-07-19 21:46:30.781509	0 days 00:06:36.102114000	0.25	8.910997906722094e-05	10	3					COMPLETE
3	19.343168101829306	2020-07-19 21:46:30.782027	2020-07-19 21:54:33.879733	0 days 00:08:03.097706000		0.009981261321752635	7	1					COMPLETE
4	18.656804445922745	2020-07-19 21:54:33.880214	2020-07-19 22:02:42.219646	0 days 00:08:08.339432000	0.30000000000000004	6.710684262611984e-05	7	3	flat				COMPLETE
5	18.820268783043172	2020-07-19 22:02:42.220199	2020-07-19 22:10:10.007418	0 days 00:07:27.787219000	0.05	0.0013357049868390142	6	3		flat			COMPLETE
6	19.16997945241481	2020-07-19 22:10:10.007942	2020-07-19 22:19:26.456261	0 days 00:09:16.448319000	0.25	0.01447388283962517	9	3					COMPLETE
7	18.76413333828738	2020-07-19 22:19:26.456792	2020-07-19 22:26:11.772759	0 days 00:06:45.315967000	0.25	0.0011717774936016035	6	3		pyramid_4			COMPLETE
8	19.101943500387257	2020-07-19 22:26:11.773289	2020-07-19 22:32:02.054403	0 days 00:05:50.281114000		2.398412068287713e-05	6	1					COMPLETE
9	18.801200586401606	2020-07-19 22:32:02.099055	2020-07-19 22:38:02.567337	0 days 00:06:00.468282000	0.1	0.0005379852245165879	7	2				pyramid_2	COMPLETE
10	18.661335902152494	2020-07-19 22:38:02.567864	2020-07-19 22:44:01.140686	0 days 00:05:58.572822000	0.5	0.00016811512417265367	8	2				flat	COMPLETE
11	18.58604726050366	2020-07-19 22:44:01.141424	2020-07-19 22:52:00.739252	0 days 00:07:59.597828000	0.5	0.00011601701090323574	8	2				flat	COMPLETE
12	18.654933498770447	2020-07-19 22:52:00.739786	2020-07-19 22:58:02.734908	0 days 00:06:01.995122000	0.4	0.0001161269796733724	8	2				pyramid_4	COMPLETE
13	18.73710399092751	2020-07-19 22:58:02.735440	2020-07-19 23:04:20.335441	0 days 00:06:17.600001000	0.4	0.00032656463363137903	8	2				pyramid_4	COMPLETE
14	19.11550733414843	2020-07-19 23:04:20.335984	2020-07-19 23:11:58.466735	0 days 00:07:38.130751000		1.1743349054003079e-05	9	1					COMPLETE
15	18.663182082927513	2020-07-19 23:11:58.467267	2020-07-19 23:20:05.062177	0 days 00:08:06.594910000	0.4	5.2182990560269575e-05	8	2				pyramid_4	COMPLETE
16	18.686117867467257	2020-07-19 23:20:05.062713	2020-07-19 23:28:07.640785	0 days 00:08:02.578072000	0.5	0.00016053234988858267	9	2			flat		COMPLETE
17	19.295152360587284	2020-07-19 23:28:07.641319	2020-07-19 23:36:18.002543	0 days 00:08:10.361224000		0.00033562115481580674	7	1					COMPLETE
18	18.675451547395014	2020-07-19 23:36:18.003065	2020-07-19 23:51:03.622070	0 days 00:14:45.619005000	0.4	1.0006662480962781e-05	8	2				flat	COMPLETE
19	18.602047804288585	2020-07-19 23:51:03.642972	2020-07-19 23:59:10.852900	0 days 00:08:07.209928000	0.5	3.5101481680110025e-05	8	2				pyramid_4	COMPLETE
20	19.109506943437086	2020-07-19 23:59:10.853474	2020-07-20 00:04:37.565417	0 days 00:05:26.711943000		3.0354574139315037e-05	9	1					COMPLETE
21	18.648057819639657	2020-07-20 00:04:37.565955	2020-07-20 00:10:33.061024	0 days 00:05:55.495069000	0.5	0.00013752179847066568	8	2				pyramid_4	COMPLETE
22	18.582833585487858	2020-07-20 00:10:33.061592	2020-07-20 00:18:58.515638	0 days 00:08:25.454046000	0.5	5.807655352653491e-05	7	2				pyramid_4	COMPLETE
23	18.598730887037796	2020-07-20 00:18:58.516174	2020-07-20 00:26:38.628163	0 days 00:07:40.111989000	0.5	4.524975067296619e-05	7	2				flat	COMPLETE
24	18.687247409891388	2020-07-20 00:26:38.628706	2020-07-20 00:38:55.231773	0 days 00:12:16.603067000	0.45	1.5896040750534286e-05	7	2				flat	COMPLETE
