number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	38.63971565888323	2020-07-20 08:08:27.812406	2020-07-20 08:14:27.076043	0 days 00:05:59.263637000	0.05	0.004516921923258109	8	3	pyramid_2				COMPLETE
1	39.96555099874958	2020-07-20 08:14:27.076577	2020-07-20 08:28:47.377527	0 days 00:14:20.300950000	0.1	1.3298411106966124e-05	6	3		pyramid_2			COMPLETE
2	61.5087246166064	2020-07-20 08:28:47.378066	2020-07-20 08:39:24.783241	0 days 00:10:37.405175000		0.00043327233531586536	7	1					COMPLETE
3	39.054713272018276	2020-07-20 08:39:24.783756	2020-07-20 08:54:51.348189	0 days 00:15:26.564433000	0.5	4.6421488456108814e-05	6	2				pyramid_2	COMPLETE
4	61.64430391823757	2020-07-20 08:54:51.348749	2020-07-20 09:05:17.849921	0 days 00:10:26.501172000		0.0008826673368563981	8	1					COMPLETE
5	39.430042785680506	2020-07-20 09:05:17.850466	2020-07-20 09:12:58.302469	0 days 00:07:40.452003000	0.35000000000000003	0.0002539829002481325	8	3	flat				COMPLETE
6	40.03820501541691	2020-07-20 09:12:58.302978	2020-07-20 09:21:21.379251	0 days 00:08:23.076273000	0.05	6.955680373875685e-05	6	3		flat			COMPLETE
7	61.604145064430675	2020-07-20 09:21:21.379803	2020-07-20 09:31:28.108287	0 days 00:10:06.728484000		0.0007434731567326604	10	1					COMPLETE
8	68.77851122780645	2020-07-20 09:31:28.108799	2020-07-20 11:57:23.544888	0 days 02:25:55.436089000	0.4	0.028630313495718037	10	3					COMPLETE
9	61.285005529321054	2020-07-20 11:57:23.568676	2020-07-20 12:08:32.370854	0 days 00:11:08.802178000		0.0001689511351165412	7	1					COMPLETE
10	37.96095559439644	2020-07-20 12:08:32.371363	2020-07-20 12:14:08.054862	0 days 00:05:35.683499000	0.2	0.0066199205698656725	9	2			flat		COMPLETE
11	37.755717124338595	2020-07-20 12:14:08.055368	2020-07-20 12:19:44.789322	0 days 00:05:36.733954000	0.2	0.007548345853964477	9	2			flat		COMPLETE
12	68.77851122780645	2020-07-20 12:19:44.789846	2020-07-20 14:29:52.443141	0 days 02:10:07.653295000	0.2	0.01917209443454329	9	2			flat		COMPLETE
13	38.87592818736271	2020-07-20 14:29:52.460834	2020-07-20 14:37:43.352864	0 days 00:07:50.892030000	0.2	0.005175576022397558	9	2			flat		COMPLETE
14	38.60220517090995	2020-07-20 14:37:43.353389	2020-07-20 14:45:17.495930	0 days 00:07:34.142541000	0.30000000000000004	0.0051528143936006065	9	2			flat		COMPLETE
15	38.29447084591813	2020-07-20 14:45:17.496444	2020-07-20 14:51:34.729715	0 days 00:06:17.233271000	0.15000000000000002	0.002024141121622083	9	2			pyramid_2		COMPLETE
16	68.77851122780645	2020-07-20 14:51:34.730251	2020-07-20 17:14:39.155416	0 days 02:23:04.425165000	0.25	0.01444590193481068	10	2					COMPLETE
17	39.55059672134899	2020-07-20 17:14:39.155949	2020-07-20 17:22:37.549686	0 days 00:07:58.393737000	0.15000000000000002	0.011002415998691792	9	2			flat		COMPLETE
18	38.609382346524555	2020-07-20 17:22:37.550178	2020-07-20 17:28:43.326612	0 days 00:06:05.776434000	0.0	0.0021622720420802558	10	2					COMPLETE
19	61.62179917551991	2020-07-20 17:28:43.327326	2020-07-20 17:38:59.485828	0 days 00:10:16.158502000		0.0016897353881343417	7	1					COMPLETE
20	38.01409368981031	2020-07-20 17:38:59.488893	2020-07-20 17:46:10.115428	0 days 00:07:10.626535000	0.30000000000000004	0.008610744226719825	9	2			flat		COMPLETE
21	38.92926494801884	2020-07-20 17:46:10.115919	2020-07-20 17:52:03.094763	0 days 00:05:52.978844000	0.30000000000000004	0.008567190962854554	9	2			flat		COMPLETE
22	68.77851122780645	2020-07-20 17:52:03.095292	2020-07-20 19:58:21.576372	0 days 02:06:18.481080000	0.25	0.028530141053780943	9	2			flat		COMPLETE
23	37.994416987402545	2020-07-20 19:58:21.576892	2020-07-20 20:03:56.022507	0 days 00:05:34.445615000	0.4	0.0032839016470842942	8	2				flat	COMPLETE
24	38.83551231953165	2020-07-20 20:03:56.023018	2020-07-20 20:10:38.587039	0 days 00:06:42.564021000	0.5	0.0036897096088695553	8	2				flat	COMPLETE
