number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	31.641776175449355	2020-07-20 08:05:37.043449	2020-07-20 08:11:31.489835	0 days 00:05:54.446386000	0.1	0.0007142954244847115	8	2			flat	COMPLETE
1	32.08057457561482	2020-07-20 08:11:31.490415	2020-07-20 08:19:36.446486	0 days 00:08:04.956071000		0.00048357823716769995	7	1				COMPLETE
2	31.52874660557491	2020-07-20 08:19:36.447010	2020-07-20 08:26:22.453322	0 days 00:06:46.006312000	0.35000000000000003	0.0067590933808628515	7	3	flat			COMPLETE
3	35.72144362206517	2020-07-20 08:26:22.453866	2020-07-20 10:30:47.511803	0 days 02:04:25.057937000		0.012898616652065091	8	1				COMPLETE
4	31.673702702997723	2020-07-20 10:30:47.541001	2020-07-20 10:37:12.837909	0 days 00:06:25.296908000	0.45	0.001850840911421995	6	2			pyramid_4	COMPLETE
5	31.46710021744354	2020-07-20 10:37:12.838431	2020-07-20 10:43:40.404233	0 days 00:06:27.565802000	0.15000000000000002	3.002608143242285e-05	9	3				COMPLETE
6	31.61468053717644	2020-07-20 10:43:40.404755	2020-07-20 10:50:13.143263	0 days 00:06:32.738508000	0.15000000000000002	0.0004905080785816904	9	3				COMPLETE
7	31.594780290096423	2020-07-20 10:50:13.143768	2020-07-20 10:56:50.951302	0 days 00:06:37.807534000	0.15000000000000002	0.0008850799640672046	10	2				COMPLETE
8	32.15036925534684	2020-07-20 10:56:50.951807	2020-07-20 11:02:32.181643	0 days 00:05:41.229836000		0.0002237664840460792	6	1				COMPLETE
9	31.53302953174085	2020-07-20 11:02:32.182141	2020-07-20 11:10:45.381220	0 days 00:08:13.199079000	0.45	0.006200277278886014	6	3		pyramid_2		COMPLETE
10	31.460344320434356	2020-07-20 11:10:45.381722	2020-07-20 11:17:19.913190	0 days 00:06:34.531468000	0.0	1.4347515574814695e-05	10	3				COMPLETE
11	31.49089936572665	2020-07-20 11:17:19.913707	2020-07-20 11:24:24.718487	0 days 00:07:04.804780000	0.0	1.0946967769485368e-05	10	3				COMPLETE
12	31.462144173778753	2020-07-20 11:24:24.718994	2020-07-20 11:31:23.156287	0 days 00:06:58.437293000	0.0	1.1540679130251614e-05	9	3				COMPLETE
13	31.49957440991739	2020-07-20 11:31:23.156798	2020-07-20 11:37:33.211063	0 days 00:06:10.054265000	0.0	5.9116434862733674e-05	9	3				COMPLETE
14	31.62832961420787	2020-07-20 11:37:33.211584	2020-07-20 11:44:38.206805	0 days 00:07:04.995221000	0.0	1.201786072455834e-05	10	2				COMPLETE
15	31.551502049404302	2020-07-20 11:44:38.207339	2020-07-20 11:50:49.813468	0 days 00:06:11.606129000	0.30000000000000004	5.3243500283395275e-05	9	3				COMPLETE
16	31.56524027261561	2020-07-20 11:50:49.814021	2020-07-20 11:57:36.141620	0 days 00:06:46.327599000	0.05	2.175872335477612e-05	10	2				COMPLETE
17	31.493420086966	2020-07-20 11:57:36.142149	2020-07-20 12:03:45.409425	0 days 00:06:09.267276000	0.25	0.00011471990129488151	9	3				COMPLETE
18	31.460907579039635	2020-07-20 12:03:45.409933	2020-07-20 12:10:30.069415	0 days 00:06:44.659482000	0.05	1.3546590041095683e-05	10	3				COMPLETE
19	31.579087829839548	2020-07-20 12:10:30.090479	2020-07-20 12:16:24.960442	0 days 00:05:54.869963000	0.1	0.00013859156865200559	10	2				COMPLETE
20	31.48312033835522	2020-07-20 12:16:24.961989	2020-07-20 12:23:09.282550	0 days 00:06:44.320561000	0.2	2.6706696422404088e-05	10	3				COMPLETE
21	31.422755761454777	2020-07-20 12:23:09.283089	2020-07-20 12:30:31.599386	0 days 00:07:22.316297000	0.05	1.0023814342597075e-05	9	3				COMPLETE
22	31.465327898766827	2020-07-20 12:30:31.599902	2020-07-20 12:37:46.965491	0 days 00:07:15.365589000	0.05	1.1535094962729297e-05	10	3				COMPLETE
23	31.466447078452898	2020-07-20 12:37:46.966011	2020-07-20 12:43:55.926063	0 days 00:06:08.960052000	0.05	6.558666986978637e-05	9	3				COMPLETE
24	31.490779849080855	2020-07-20 12:43:55.926579	2020-07-20 12:50:26.602157	0 days 00:06:30.675578000	0.1	2.1114102676246013e-05	8	3	pyramid_2			COMPLETE
