number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	45.81015757462299	2020-07-20 02:24:01.450609	2020-07-20 02:30:50.685019	0 days 00:06:49.234410000	0.30000000000000004	0.0002884847824650835	6	3		pyramid_4			COMPLETE
1	76.90430907533951	2020-07-20 02:30:50.685557	2020-07-20 02:45:13.342865	0 days 00:14:22.657308000		1.7799124822985603e-05	9	1					COMPLETE
2	48.81742186866803	2020-07-20 02:45:13.343445	2020-07-20 02:51:06.349947	0 days 00:05:53.006502000	0.30000000000000004	0.006503931272157061	9	3					COMPLETE
3	45.75646635370904	2020-07-20 02:51:06.350452	2020-07-20 02:58:27.596111	0 days 00:07:21.245659000	0.05	0.003642399335229366	10	3					COMPLETE
4	84.51224089844038	2020-07-20 02:58:27.596609	2020-07-20 05:03:30.718718	0 days 02:05:03.122109000		0.025765030866944184	6	1					COMPLETE
5	46.71978559937998	2020-07-20 05:03:30.743476	2020-07-20 05:10:40.651471	0 days 00:07:09.907995000	0.05	0.0004641152068850093	7	2				flat	COMPLETE
6	76.81250067687323	2020-07-20 05:10:40.651981	2020-07-20 05:36:00.604564	0 days 00:25:19.952583000		2.703599961840193e-05	6	1					COMPLETE
7	76.58069106381993	2020-07-20 05:36:00.605038	2020-07-20 05:45:34.501888	0 days 00:09:33.896850000		0.00021735591753271023	6	1					COMPLETE
8	45.62006349124116	2020-07-20 05:45:34.502368	2020-07-20 05:54:47.499473	0 days 00:09:12.997105000	0.15000000000000002	0.00012718214303266513	6	2				pyramid_4	COMPLETE
9	76.6303803762025	2020-07-20 05:54:47.499992	2020-07-20 06:04:34.299352	0 days 00:09:46.799360000		4.15680514441193e-05	10	1					COMPLETE
10	46.6245828175296	2020-07-20 06:04:34.299860	2020-07-20 06:14:02.040372	0 days 00:09:27.740512000	0.5	7.254673484827791e-05	8	2				pyramid_4	COMPLETE
11	47.401835194320974	2020-07-20 06:14:02.040931	2020-07-20 06:21:43.767951	0 days 00:07:41.727020000	0.05	0.0034016231602951442	10	3					COMPLETE
12	45.82131053831245	2020-07-20 06:21:43.768461	2020-07-20 06:28:41.846817	0 days 00:06:58.078356000	0.15000000000000002	0.0022262133887307497	8	2				pyramid_4	COMPLETE
13	46.76143793345214	2020-07-20 06:28:41.847331	2020-07-20 06:36:19.647997	0 days 00:07:37.800666000	0.15000000000000002	0.0017257044016172878	7	3	pyramid_2				COMPLETE
14	46.42679099353506	2020-07-20 06:36:19.648543	2020-07-20 06:43:20.682469	0 days 00:07:01.033926000	0.0	0.00012191332203638083	9	2			flat		COMPLETE
15	45.904503622462606	2020-07-20 06:43:20.683012	2020-07-20 06:50:32.870972	0 days 00:07:12.187960000	0.15000000000000002	0.02450293108076478	7	3	flat				COMPLETE
16	46.10323583052568	2020-07-20 06:50:32.871518	2020-07-20 06:57:59.243734	0 days 00:07:26.372216000	0.2	0.0009691613183661686	10	2					COMPLETE
17	46.00468958257062	2020-07-20 06:57:59.244269	2020-07-20 07:04:38.222750	0 days 00:06:38.978481000	0.0	0.009327523398499774	9	3					COMPLETE
18	46.72457919668596	2020-07-20 07:04:38.223549	2020-07-20 07:11:41.284825	0 days 00:07:03.061276000	0.45	0.000748310365055802	7	2				pyramid_2	COMPLETE
19	48.64440756575463	2020-07-20 07:11:41.285345	2020-07-20 07:17:33.906066	0 days 00:05:52.620721000	0.1	0.007954611055559453	8	3	pyramid_2				COMPLETE
20	46.8074264798534	2020-07-20 07:17:33.906573	2020-07-20 07:25:04.769929	0 days 00:07:30.863356000	0.25	9.21714557139072e-05	10	2					COMPLETE
21	45.35953400437107	2020-07-20 07:25:04.770462	2020-07-20 07:31:48.833485	0 days 00:06:44.063023000	0.35000000000000003	0.00019925286251988814	6	3		pyramid_4			COMPLETE
22	46.13708044372433	2020-07-20 07:31:48.834009	2020-07-20 07:39:36.568705	0 days 00:07:47.734696000	0.4	0.0001781669880778229	6	3		pyramid_2			COMPLETE
23	46.48615782482575	2020-07-20 07:39:36.569229	2020-07-20 07:46:43.110476	0 days 00:07:06.541247000	0.35000000000000003	0.0003817297392370428	7	3	flat				COMPLETE
24	49.02273964931534	2020-07-20 07:46:43.110998	2020-07-20 08:06:13.016827	0 days 00:19:29.905829000	0.25	1.0700965463446141e-05	6	3		flat			COMPLETE
