number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	47.795762383768775	2020-07-20 20:02:23.526524	2020-07-20 20:08:26.282362	0 days 00:06:02.755838000	0.5	0.0020780670182990145	9	3				COMPLETE
1	48.13679400095109	2020-07-20 20:08:26.282881	2020-07-20 20:14:12.378129	0 days 00:05:46.095248000	0.05	0.00764655408892689	7	2			pyramid_4	COMPLETE
2	48.226855355152296	2020-07-20 20:14:12.378677	2020-07-20 20:19:48.818366	0 days 00:05:36.439689000		1.1827505230581904e-05	9	1				COMPLETE
3	47.9336677517541	2020-07-20 20:19:48.818890	2020-07-20 20:26:23.735525	0 days 00:06:34.916635000	0.35000000000000003	0.002807530017697275	10	3				COMPLETE
4	47.79507102862425	2020-07-20 20:26:23.736051	2020-07-20 20:32:14.294926	0 days 00:05:50.558875000	0.35000000000000003	0.00038111446766449036	9	2		flat		COMPLETE
5	48.71307487659134	2020-07-20 20:32:14.295482	2020-07-20 20:39:26.840132	0 days 00:07:12.544650000	0.15000000000000002	0.01993147714890331	6	2			pyramid_4	COMPLETE
6	47.74734287057568	2020-07-20 20:39:26.840695	2020-07-20 20:46:02.880652	0 days 00:06:36.039957000	0.1	0.00016496177279537618	10	3				COMPLETE
7	48.25818885513157	2020-07-20 20:46:02.881170	2020-07-20 20:51:37.188194	0 days 00:05:34.307024000		0.008318305961109962	7	1				COMPLETE
8	47.916286401966204	2020-07-20 20:51:37.188705	2020-07-20 20:58:15.707196	0 days 00:06:38.518491000	0.15000000000000002	0.000318725750633774	10	3				COMPLETE
9	48.24219639753347	2020-07-20 20:58:15.707751	2020-07-20 21:03:57.797307	0 days 00:05:42.089556000		5.680081371371577e-05	9	1				COMPLETE
10	47.8335349722541	2020-07-20 21:03:57.797848	2020-07-20 21:09:58.128151	0 days 00:06:00.330303000	0.0	4.098919146414738e-05	8	3	flat			COMPLETE
11	47.71600200736049	2020-07-20 21:09:58.128667	2020-07-20 21:16:13.243673	0 days 00:06:15.115006000	0.35000000000000003	0.0002473265684006587	10	2				COMPLETE
12	47.74668536911213	2020-07-20 21:16:13.261025	2020-07-20 21:22:29.305522	0 days 00:06:16.044497000	0.30000000000000004	0.00010670511444248793	10	2				COMPLETE
13	47.7445443260402	2020-07-20 21:22:29.306047	2020-07-20 21:28:40.852290	0 days 00:06:11.546243000	0.30000000000000004	7.358592275080275e-05	10	2				COMPLETE
14	48.05551617458624	2020-07-20 21:28:40.852842	2020-07-20 21:34:53.318338	0 days 00:06:12.465496000	0.45	1.045116332775606e-05	10	2				COMPLETE
15	47.83124522360777	2020-07-20 21:34:53.318848	2020-07-20 21:40:41.962782	0 days 00:05:48.643934000	0.25	0.0008954713929143501	8	2			flat	COMPLETE
16	48.23499185615088	2020-07-20 21:40:41.963361	2020-07-20 21:46:21.571651	0 days 00:05:39.608290000		3.875693963978971e-05	9	1				COMPLETE
17	47.79194797306078	2020-07-20 21:46:21.572165	2020-07-20 21:52:32.764862	0 days 00:06:11.192697000	0.4	0.0008369352385520689	10	2				COMPLETE
18	48.09439552750997	2020-07-20 21:52:32.765366	2020-07-20 21:58:11.836833	0 days 00:05:39.071467000	0.2	1.8740134264038388e-05	8	2			pyramid_2	COMPLETE
19	48.26277512025707	2020-07-20 21:58:11.837362	2020-07-20 22:03:43.044963	0 days 00:05:31.207601000		0.00014928723157825588	7	1				COMPLETE
20	47.751008195008566	2020-07-20 22:03:43.045487	2020-07-20 22:09:58.573677	0 days 00:06:15.528190000	0.30000000000000004	7.357227783152524e-05	9	2		pyramid_2		COMPLETE
21	47.70938066555735	2020-07-20 22:09:58.574248	2020-07-20 22:16:03.750512	0 days 00:06:05.176264000	0.30000000000000004	0.00015124281955533018	10	2				COMPLETE
22	47.71182779025104	2020-07-20 22:16:03.751025	2020-07-20 22:22:07.304320	0 days 00:06:03.553295000	0.25	0.0002145717191248567	10	2				COMPLETE
23	47.81517098337944	2020-07-20 22:22:07.304880	2020-07-20 22:28:05.704745	0 days 00:05:58.399865000	0.25	0.00029389148142239377	10	2				COMPLETE
24	47.6423611760228	2020-07-20 22:28:05.705299	2020-07-20 22:33:45.900719	0 days 00:05:40.195420000	0.4	0.00018353109647213731	9	2		flat		COMPLETE
