number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	30.773248648967122	2020-07-20 04:10:19.498125	2020-07-20 04:20:56.225842	0 days 00:10:36.727717000	0.4	0.011577432213910483	10	3				COMPLETE
1	43.22913228774221	2020-07-20 04:20:56.226393	2020-07-20 04:26:32.883128	0 days 00:05:36.656735000	0.4	0.02063053791119638	9	3				COMPLETE
2	41.96353596617815	2020-07-20 04:26:32.883644	2020-07-20 04:35:47.367849	0 days 00:09:14.484205000		1.7388589788818468e-05	8	1				COMPLETE
3	28.051156177161552	2020-07-20 04:35:47.368384	2020-07-20 04:48:57.024936	0 days 00:13:09.656552000	0.25	2.2940174859151366e-05	7	2			pyramid_4	COMPLETE
4	41.97580881347529	2020-07-20 04:48:57.025464	2020-07-20 04:56:59.218665	0 days 00:08:02.193201000		5.572788278744404e-05	7	1				COMPLETE
5	29.969874082791474	2020-07-20 04:56:59.219289	2020-07-20 05:05:05.786987	0 days 00:08:06.567698000	0.1	0.00037138365195739094	10	3				COMPLETE
6	28.735418462877174	2020-07-20 05:05:05.787552	2020-07-20 05:10:57.910287	0 days 00:05:52.122735000	0.1	0.004596600630411164	9	2		flat		COMPLETE
7	28.365597356350197	2020-07-20 05:10:57.911077	2020-07-20 05:21:28.102608	0 days 00:10:30.191531000	0.5	0.0016022840200883995	10	3				COMPLETE
8	28.440662887933836	2020-07-20 05:21:28.148224	2020-07-20 05:27:38.429555	0 days 00:06:10.281331000	0.2	0.00011513499817763832	7	3	pyramid_2			COMPLETE
9	41.84553894386847	2020-07-20 05:27:38.430127	2020-07-20 05:36:32.419594	0 days 00:08:53.989467000		0.0006760700944417069	10	1				COMPLETE
10	28.176538104627905	2020-07-20 05:36:32.420162	2020-07-20 06:04:30.075576	0 days 00:27:57.655414000	0.30000000000000004	1.032209932736525e-05	6	2			pyramid_4	COMPLETE
11	28.129164304787505	2020-07-20 06:04:30.076111	2020-07-20 06:31:59.233267	0 days 00:27:29.157156000	0.30000000000000004	1.1184126689472454e-05	6	2			pyramid_4	COMPLETE
12	28.010004233106013	2020-07-20 06:31:59.274403	2020-07-20 06:49:51.749039	0 days 00:17:52.474636000	0.25	2.9089132497993004e-05	6	2			pyramid_4	COMPLETE
13	27.87138651485902	2020-07-20 06:49:51.749914	2020-07-20 07:03:25.574524	0 days 00:13:33.824610000	0.2	4.6449172221568904e-05	7	2			flat	COMPLETE
14	27.81897692975531	2020-07-20 07:03:25.575067	2020-07-20 07:13:33.852695	0 days 00:10:08.277628000	0.15000000000000002	9.631369717123189e-05	6	2			flat	COMPLETE
15	28.494015391519593	2020-07-20 07:13:33.853268	2020-07-20 07:20:53.007639	0 days 00:07:19.154371000	0.0	0.00014576314703839153	7	2			flat	COMPLETE
16	42.022950656510176	2020-07-20 07:20:53.008180	2020-07-20 07:26:32.366241	0 days 00:05:39.358061000		0.000125687730705343	8	1				COMPLETE
17	28.241169025238655	2020-07-20 07:26:32.657200	2020-07-20 07:40:09.638648	0 days 00:13:36.981448000	0.1	5.419489788289925e-05	6	2			flat	COMPLETE
18	28.310035499956033	2020-07-20 07:40:09.650106	2020-07-20 07:46:16.851531	0 days 00:06:07.201425000	0.0	0.0002821634760639933	7	2			pyramid_2	COMPLETE
19	41.92068012418045	2020-07-20 07:46:16.852091	2020-07-20 07:55:33.688068	0 days 00:09:16.835977000		0.0011069672655491527	6	1				COMPLETE
20	28.05474382839017	2020-07-20 07:55:33.688595	2020-07-20 08:04:32.795150	0 days 00:08:59.106555000	0.15000000000000002	3.7273859688107174e-05	8	2			flat	COMPLETE
21	27.735804691906733	2020-07-20 08:04:32.795723	2020-07-20 08:22:50.865545	0 days 00:18:18.069822000	0.2	3.49737482426211e-05	6	2			flat	COMPLETE
22	27.696239950771194	2020-07-20 08:22:50.866096	2020-07-20 08:36:42.291191	0 days 00:13:51.425095000	0.15000000000000002	7.526504969096067e-05	6	2			flat	COMPLETE
23	27.638978625455803	2020-07-20 08:36:42.291737	2020-07-20 08:45:28.830459	0 days 00:08:46.538722000	0.15000000000000002	0.0002098971317340886	6	2			flat	COMPLETE
24	27.906493792607755	2020-07-20 08:45:28.830999	2020-07-20 08:52:23.733857	0 days 00:06:54.902858000	0.05	0.00026649631296881413	6	2			flat	COMPLETE
