number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	56.98361774554879	2020-07-19 21:24:56.642232	2020-07-19 22:01:35.464433	0 days 00:36:38.822201000	0.30000000000000004	2.70337759654279e-05	6	2			flat	COMPLETE
1	57.67618221367881	2020-07-19 22:01:35.464984	2020-07-19 22:09:29.674306	0 days 00:07:54.209322000	0.2	0.0003631246347357838	7	2			pyramid_2	COMPLETE
2	57.13808006686735	2020-07-19 22:09:29.674843	2020-07-19 22:17:41.233796	0 days 00:08:11.558953000	0.30000000000000004	0.002064012006817377	9	3				COMPLETE
3	56.23554429164706	2020-07-19 22:17:41.234375	2020-07-19 22:26:34.686080	0 days 00:08:53.451705000	0.0	5.9784846217386916e-05	10	3				COMPLETE
4	100.21569109045564	2020-07-19 22:26:34.686590	2020-07-19 22:39:54.127721	0 days 00:13:19.441131000		0.001994296692350085	10	1				COMPLETE
5	100.60588924079289	2020-07-19 22:39:54.128230	2020-07-19 22:49:35.814575	0 days 00:09:41.686345000		0.0009558790189763814	7	1				COMPLETE
6	60.728803794614336	2020-07-19 22:49:35.815081	2020-07-19 22:57:04.565157	0 days 00:07:28.750076000	0.2	0.007841284810926486	9	2		pyramid_2		COMPLETE
7	58.34391102848196	2020-07-19 22:57:04.565637	2020-07-19 23:04:47.458333	0 days 00:07:42.892696000	0.45	0.00041802179259047445	10	2				COMPLETE
8	58.05514317158901	2020-07-19 23:04:47.458824	2020-07-19 23:13:37.496243	0 days 00:08:50.037419000	0.1	0.005308520402117663	7	3	pyramid_2			COMPLETE
9	58.01355498473367	2020-07-19 23:13:37.496737	2020-07-19 23:20:29.410697	0 days 00:06:51.913960000	0.30000000000000004	0.0010988604354406064	6	2			pyramid_2	COMPLETE
10	55.97317017460478	2020-07-19 23:20:29.411175	2020-07-19 23:32:34.938935	0 days 00:12:05.527760000	0.0	1.5164478653816668e-05	9	3				COMPLETE
11	56.45696199103207	2020-07-19 23:32:34.939430	2020-07-19 23:47:29.775558	0 days 00:14:54.836128000	0.0	1.2311444237832382e-05	9	3				COMPLETE
12	56.69928303377503	2020-07-19 23:47:29.776052	2020-07-19 23:55:48.942735	0 days 00:08:19.166683000	0.0	7.320880338205449e-05	10	3				COMPLETE
13	56.51449625915401	2020-07-19 23:55:48.943272	2020-07-20 00:03:13.116937	0 days 00:07:24.173665000	0.05	8.432068613213461e-05	8	3	flat			COMPLETE
14	55.867904000092054	2020-07-20 00:03:13.117431	2020-07-20 00:14:14.699073	0 days 00:11:01.581642000	0.1	1.7729206872730666e-05	9	3				COMPLETE
15	56.4148659086043	2020-07-20 00:14:14.699569	2020-07-20 00:34:09.276024	0 days 00:19:54.576455000	0.1	1.1024393678272007e-05	8	3	flat			COMPLETE
16	110.53619082936248	2020-07-20 00:34:09.276518	2020-07-20 03:10:41.276148	0 days 02:36:31.999630000	0.15000000000000002	0.029133697872286594	9	3				COMPLETE
17	56.23739431760337	2020-07-20 03:10:41.276656	2020-07-20 03:19:41.506779	0 days 00:09:00.230123000	0.1	2.518815697542907e-05	8	3	pyramid_2			COMPLETE
18	58.29171146340604	2020-07-20 03:19:41.547278	2020-07-20 03:26:27.458808	0 days 00:06:45.911530000	0.5	0.00019838860407152078	9	2		flat		COMPLETE
19	99.532734276964	2020-07-20 03:26:27.459301	2020-07-20 03:41:41.390041	0 days 00:15:13.930740000		2.5120277031580483e-05	9	1				COMPLETE
20	56.53309560984661	2020-07-20 03:41:41.390548	2020-07-20 04:00:44.783317	0 days 00:19:03.392769000	0.05	1.1404437516495292e-05	8	3	flat			COMPLETE
21	56.48654338757455	2020-07-20 04:00:44.783844	2020-07-20 04:09:28.958130	0 days 00:08:44.174286000	0.0	6.726217721355134e-05	10	3				COMPLETE
22	55.70661947248643	2020-07-20 04:09:28.958635	2020-07-20 04:18:08.217367	0 days 00:08:39.258732000	0.0	3.9266480745513764e-05	10	3				COMPLETE
23	57.33813429677222	2020-07-20 04:18:08.217876	2020-07-20 04:25:55.015747	0 days 00:07:46.797871000	0.05	0.0001462557289200031	9	3				COMPLETE
24	56.587076107045526	2020-07-20 04:25:55.034249	2020-07-20 04:34:24.985763	0 days 00:08:29.951514000	0.15000000000000002	3.2682211914971956e-05	10	3				COMPLETE
