number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.025190441968484287	2020-10-12 10:01:24.268909	2020-10-12 10:01:36.638333	0 days 00:00:12.369424000	0.2	0.040100772847556185	flat	10	3	COMPLETE
1	0.020583380007869054	2020-10-12 10:01:36.639095	2020-10-12 10:01:44.565287	0 days 00:00:07.926192000	0.15000000000000002	0.0002195743967434636	pyramid_4	10	3	COMPLETE
2	0.023959738048531323	2020-10-12 10:01:44.565727	2020-10-12 10:01:50.472609	0 days 00:00:05.906882000	0.45	0.012811311918081186	pyramid_2	9	3	COMPLETE
3	0.02136821877755383	2020-10-12 10:01:50.473070	2020-10-12 10:01:58.281712	0 days 00:00:07.808642000	0.5	0.004393603287219576	pyramid_2	9	2	COMPLETE
4	0.02541010594857867	2020-10-12 10:01:58.282189	2020-10-12 10:02:05.736073	0 days 00:00:07.453884000	0.4	0.0009193175328347731	pyramid_4	4	2	COMPLETE
5	0.020664561303389256	2020-10-12 10:02:05.736539	2020-10-12 10:02:12.667273	0 days 00:00:06.930734000		0.01648755415290677		8	1	COMPLETE
6	0.021798517059688906	2020-10-12 10:02:12.667697	2020-10-12 10:02:18.558967	0 days 00:00:05.891270000	0.2	0.030748284683310128	pyramid_2	8	3	COMPLETE
7	0.020963041241746954	2020-10-12 10:02:18.559420	2020-10-12 10:02:23.486521	0 days 00:00:04.927101000		0.0021112807715055817		10	1	COMPLETE
8	0.020414083265197187	2020-10-12 10:02:23.486968	2020-10-12 10:03:50.985066	0 days 00:01:27.498098000		3.447209109049494e-05		4	1	COMPLETE
9	0.020773203902603524	2020-10-12 10:03:50.985482	2020-10-12 10:03:58.183126	0 days 00:00:07.197644000		0.008509414105374827		4	1	COMPLETE
10	0.020465595913539667	2020-10-12 10:03:58.183518	2020-10-12 10:05:41.021980	0 days 00:01:42.838462000		1.18285438728251e-05		6	1	COMPLETE
11	0.02036037680565196	2020-10-12 10:05:41.022376	2020-10-12 10:07:04.362820	0 days 00:01:23.340444000		1.611910427573729e-05		6	1	COMPLETE
12	0.02059864029075477	2020-10-12 10:07:04.363236	2020-10-12 10:08:28.583662	0 days 00:01:24.220426000	0.0	1.1530873457007551e-05	flat	6	2	COMPLETE
13	0.02023509196133193	2020-10-12 10:08:28.584067	2020-10-12 10:09:22.642661	0 days 00:00:54.058594000		5.107501113899906e-05		5	1	COMPLETE
14	0.020158219730690374	2020-10-12 10:09:22.643060	2020-10-12 10:09:56.798411	0 days 00:00:34.155351000		7.909244906933983e-05		6	1	COMPLETE
15	0.02035979096333486	2020-10-12 10:09:56.798815	2020-10-12 10:10:33.342522	0 days 00:00:36.543707000	0.0	0.00012268448140471667	pyramid_4	5	2	COMPLETE
16	0.020205440888545003	2020-10-12 10:10:33.342930	2020-10-12 10:11:17.180815	0 days 00:00:43.837885000		7.963950070178857e-05		5	1	COMPLETE
17	0.02061735771992542	2020-10-12 10:11:17.181217	2020-10-12 10:11:24.826644	0 days 00:00:07.645427000	0.35000000000000003	0.0004199955859223121	flat	7	2	COMPLETE
18	0.02020332554699715	2020-10-12 10:11:24.827163	2020-10-12 10:12:07.373905	0 days 00:00:42.546742000		8.041465804377802e-05		5	1	COMPLETE
19	0.020249912093600227	2020-10-12 10:12:07.374303	2020-10-12 10:12:17.295439	0 days 00:00:09.921136000		0.00045909056894232803		7	1	COMPLETE
20	0.020763543172112413	2020-10-12 10:12:17.295840	2020-10-12 10:13:39.825875	0 days 00:01:22.530035000	0.1	2.7128506448844682e-05	pyramid_4	5	2	COMPLETE
21	0.02020538148710412	2020-10-12 10:13:39.826409	2020-10-12 10:14:22.679492	0 days 00:00:42.853083000		9.248369980805725e-05		5	1	COMPLETE
22	0.020132723946862646	2020-10-12 10:14:22.680092	2020-10-12 10:14:47.416764	0 days 00:00:24.736672000		0.000150994756587755		6	1	COMPLETE
23	0.020153962158776753	2020-10-12 10:14:47.417163	2020-10-12 10:15:04.745317	0 days 00:00:17.328154000		0.0003226474974803541		6	1	COMPLETE
24	0.020141221604171047	2020-10-12 10:15:04.745709	2020-10-12 10:15:20.951270	0 days 00:00:16.205561000		0.0002851867247924522		6	1	COMPLETE
25	0.020196270219941168	2020-10-12 10:15:20.951671	2020-10-12 10:15:38.014391	0 days 00:00:17.062720000		0.00024134104132632675		7	1	COMPLETE
26	0.02022343065006485	2020-10-12 10:15:38.014783	2020-10-12 10:15:46.306966	0 days 00:00:08.292183000		0.000787588773788709		6	1	COMPLETE
27	0.020842393576181683	2020-10-12 10:15:46.307475	2020-10-12 10:15:51.682296	0 days 00:00:05.374821000	0.30000000000000004	0.002086735693752927	pyramid_2	8	2	COMPLETE
28	0.02086189192340724	2020-10-12 10:15:51.682727	2020-10-12 10:15:57.652067	0 days 00:00:05.969340000		0.0018979593213861545		7	1	COMPLETE
29	0.020153201187655397	2020-10-12 10:15:57.652420	2020-10-12 10:16:18.585715	0 days 00:00:20.933295000		0.00016541698974243904		6	1	COMPLETE
30	0.02026360078658924	2020-10-12 10:16:18.586165	2020-10-12 10:16:36.740172	0 days 00:00:18.154007000	0.1	0.00016601314705861928	flat	6	2	COMPLETE
31	0.020130102462859942	2020-10-12 10:16:36.740580	2020-10-12 10:16:47.461110	0 days 00:00:10.720530000		0.00048507728098250966		6	1	COMPLETE
32	0.020271443885712538	2020-10-12 10:16:47.461501	2020-10-12 10:16:55.772861	0 days 00:00:08.311360000		0.0006277334712524024		7	1	COMPLETE
33	0.020140733914826528	2020-10-12 10:16:55.773375	2020-10-12 10:17:17.227667	0 days 00:00:21.454292000		0.00019818517267498022		6	1	COMPLETE
34	0.02028775502929575	2020-10-12 10:17:17.228065	2020-10-12 10:17:23.748666	0 days 00:00:06.520601000		0.0014134394602136951		6	1	COMPLETE
35	0.020206650973223085	2020-10-12 10:17:23.749185	2020-10-12 10:17:35.991829	0 days 00:00:12.242644000		0.0002684699800300235		7	1	COMPLETE
36	0.021733377931700822	2020-10-12 10:17:35.992245	2020-10-12 10:17:45.871313	0 days 00:00:09.879068000	0.5	0.0005680172964174751	flat	5	3	COMPLETE
37	0.02108409144873335	2020-10-12 10:17:45.871680	2020-10-12 10:17:52.300487	0 days 00:00:06.428807000		0.004101549929318787		8	1	COMPLETE
38	0.02023462149489039	2020-10-12 10:17:52.300876	2020-10-12 10:17:59.964321	0 days 00:00:07.663445000		0.0010475599897012537		6	1	COMPLETE
39	0.02505034762440239	2020-10-12 10:17:59.964717	2020-10-12 10:18:33.076299	0 days 00:00:33.111582000	0.30000000000000004	4.439418266226949e-05	pyramid_4	4	2	COMPLETE
40	0.02019535169440635	2020-10-12 10:18:33.076733	2020-10-12 10:18:47.621341	0 days 00:00:14.544608000		0.00015930824455089032		8	1	COMPLETE
41	0.02013745189734585	2020-10-12 10:18:47.621747	2020-10-12 10:19:07.142092	0 days 00:00:19.520345000		0.00017718231455610356		6	1	COMPLETE
42	0.02015481416524242	2020-10-12 10:19:07.142860	2020-10-12 10:19:22.930170	0 days 00:00:15.787310000		0.0003190186400821886		6	1	COMPLETE
43	0.020193479143067305	2020-10-12 10:19:22.930545	2020-10-12 10:19:38.021462	0 days 00:00:15.090917000		0.00021367770802508223		7	1	COMPLETE
44	0.02019124614097309	2020-10-12 10:19:38.021868	2020-10-12 10:20:13.844445	0 days 00:00:35.822577000		0.0001322062443656644		5	1	COMPLETE
45	0.020168187222172784	2020-10-12 10:20:13.844852	2020-10-12 10:20:26.264078	0 days 00:00:12.419226000		0.0003833569237305983		6	1	COMPLETE
46	0.02022845991347821	2020-10-12 10:20:26.264477	2020-10-12 10:20:35.274722	0 days 00:00:09.010245000		0.0010132653277863737		6	1	COMPLETE
47	0.02022703498187268	2020-10-12 10:20:35.275137	2020-10-12 10:21:33.203227	0 days 00:00:57.928090000		5.700431989023957e-05		5	1	COMPLETE
48	0.020294035852949466	2020-10-12 10:21:33.203637	2020-10-12 10:22:38.004503	0 days 00:01:04.800866000		1.989906211326039e-05		7	1	COMPLETE
49	0.020190459247625313	2020-10-12 10:22:38.004881	2020-10-12 10:22:47.136795	0 days 00:00:09.131914000		0.0005897063494162712		6	1	COMPLETE
50	0.020774360297517735	2020-10-12 10:22:47.137201	2020-10-12 10:22:52.628921	0 days 00:00:05.491720000		0.004058662610664145		5	1	COMPLETE
51	0.020146586186960743	2020-10-12 10:22:52.629319	2020-10-12 10:23:11.376396	0 days 00:00:18.747077000		0.000209053165125592		6	1	COMPLETE
52	0.020154354858539034	2020-10-12 10:23:11.376823	2020-10-12 10:23:39.308062	0 days 00:00:27.931239000		0.00010707120909109882		6	1	COMPLETE
53	0.020127839935789194	2020-10-12 10:23:39.308446	2020-10-12 10:23:59.562525	0 days 00:00:20.254079000		0.00021964258165583494		6	1	COMPLETE
54	0.020213437587843833	2020-10-12 10:23:59.562890	2020-10-12 10:24:10.296254	0 days 00:00:10.733364000		0.0003965361702665351		7	1	COMPLETE
55	0.02178852109769341	2020-10-12 10:24:10.296654	2020-10-12 10:24:16.541054	0 days 00:00:06.244400000		0.07559066112832175		6	1	COMPLETE
56	0.02056137001658325	2020-10-12 10:24:16.541425	2020-10-12 10:25:06.462906	0 days 00:00:49.921481000	0.0	6.385147328042875e-05	pyramid_2	5	3	COMPLETE
57	0.02018525960049321	2020-10-12 10:25:06.463346	2020-10-12 10:26:00.633491	0 days 00:00:54.170145000		3.8323758281264824e-05		6	1	COMPLETE
58	0.020203912268033787	2020-10-12 10:26:00.633922	2020-10-12 10:26:38.758540	0 days 00:00:38.124618000		0.00010776593566617867		5	1	COMPLETE
59	0.020506805048047767	2020-10-12 10:26:38.758942	2020-10-12 10:26:50.534682	0 days 00:00:11.775740000	0.4	0.00027159500316904783	pyramid_4	7	2	COMPLETE
60	0.020137660593236524	2020-10-12 10:26:50.535100	2020-10-12 10:27:10.495576	0 days 00:00:19.960476000		0.00017672922468424366		6	1	COMPLETE
61	0.020136785037087195	2020-10-12 10:27:10.495999	2020-10-12 10:27:31.656585	0 days 00:00:21.160586000		0.0001800602436702506		6	1	COMPLETE
62	0.020139708800611545	2020-10-12 10:27:31.656996	2020-10-12 10:27:52.172340	0 days 00:00:20.515344000		0.00017382448190813888		6	1	COMPLETE
63	0.020120260452527797	2020-10-12 10:27:52.172768	2020-10-12 10:28:16.633810	0 days 00:00:24.461042000		0.00013723172518456195		6	1	COMPLETE
64	0.02016482726226894	2020-10-12 10:28:16.634225	2020-10-12 10:28:54.044194	0 days 00:00:37.409969000		7.147232088779516e-05		6	1	COMPLETE
