number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.016403448896936193	2020-10-12 10:03:27.109831	2020-10-12 10:03:45.671643	0 days 00:00:18.561812000	0.1	0.00034428390035815454	flat	6	2	COMPLETE
1	0.016271468429403746	2020-10-12 10:03:45.672349	2020-10-12 10:03:54.485575	0 days 00:00:08.813226000		0.0004865953183423678		10	1	COMPLETE
2	0.01647395054272306	2020-10-12 10:03:54.486105	2020-10-12 10:04:03.099254	0 days 00:00:08.613149000	0.1	0.001804526152764709	flat	8	3	COMPLETE
3	0.01630539289105601	2020-10-12 10:04:03.099843	2020-10-12 10:04:17.040761	0 days 00:00:13.940918000		0.00010985258112264074		10	1	COMPLETE
4	0.016295052690680847	2020-10-12 10:04:17.041279	2020-10-12 10:04:25.328227	0 days 00:00:08.286948000		0.003562760266077015		4	1	COMPLETE
5	0.016273734119864835	2020-10-12 10:04:25.328809	2020-10-12 10:04:48.455370	0 days 00:00:23.126561000	0.30000000000000004	5.034506566994744e-05	pyramid_4	9	3	COMPLETE
6	0.01633863366497043	2020-10-12 10:04:48.455920	2020-10-12 10:05:43.770218	0 days 00:00:55.314298000	0.30000000000000004	1.0843105454076079e-05	pyramid_4	9	2	COMPLETE
7	0.016358702696601026	2020-10-12 10:05:43.770758	2020-10-12 10:06:42.764280	0 days 00:00:58.993522000		6.220895812956198e-05		5	1	COMPLETE
8	0.016570631044971813	2020-10-12 10:06:42.764663	2020-10-12 10:06:50.808185	0 days 00:00:08.043522000		0.023432120120028578		7	1	COMPLETE
9	0.02008861907998351	2020-10-12 10:06:50.808781	2020-10-12 10:07:01.828289	0 days 00:00:11.019508000	0.30000000000000004	0.09892860451105878	flat	5	3	COMPLETE
10	0.016966466825480486	2020-10-12 10:07:01.828825	2020-10-12 10:07:09.079083	0 days 00:00:07.250258000	0.5	0.015076803114361787	pyramid_2	10	2	COMPLETE
11	0.016324216293803144	2020-10-12 10:07:09.079486	2020-10-12 10:07:44.509748	0 days 00:00:35.430262000	0.45	2.460937746122694e-05	pyramid_4	9	3	COMPLETE
12	0.0162075284020995	2020-10-12 10:07:44.510292	2020-10-12 10:07:53.630985	0 days 00:00:09.120693000	0.2	0.0003703660472149281	pyramid_4	9	3	COMPLETE
13	0.016472218059278638	2020-10-12 10:07:53.631605	2020-10-12 10:08:01.853926	0 days 00:00:08.222321000	0.0	0.00046634658947666764	pyramid_2	10	2	COMPLETE
14	0.016277533351666564	2020-10-12 10:08:01.854433	2020-10-12 10:08:11.807160	0 days 00:00:09.952727000	0.15000000000000002	0.0002794772219289245	pyramid_4	8	2	COMPLETE
15	0.01633260736243138	2020-10-12 10:08:11.807847	2020-10-12 10:08:21.401569	0 days 00:00:09.593722000		0.0010022649795599337		8	1	COMPLETE
16	0.016811240359757732	2020-10-12 10:08:21.402191	2020-10-12 10:08:27.614200	0 days 00:00:06.212009000	0.2	0.002544126896392098	pyramid_4	10	3	COMPLETE
17	0.016212861263113814	2020-10-12 10:08:27.614818	2020-10-12 10:08:37.444645	0 days 00:00:09.829827000	0.4	0.00014690235483503174	pyramid_2	9	2	COMPLETE
18	0.016418131861084345	2020-10-12 10:08:37.445261	2020-10-12 10:08:53.135481	0 days 00:00:15.690220000	0.45	0.00014217372425183846	pyramid_2	7	3	COMPLETE
19	0.016290754697668403	2020-10-12 10:08:53.135983	2020-10-12 10:09:45.820253	0 days 00:00:52.684270000	0.4	1.1575474259807028e-05	pyramid_2	9	2	COMPLETE
20	0.01727462181745779	2020-10-12 10:09:45.820913	2020-10-12 10:09:51.568035	0 days 00:00:05.747122000	0.35000000000000003	0.008019278271144488	pyramid_2	8	3	COMPLETE
21	0.01628421381696692	2020-10-12 10:09:51.568559	2020-10-12 10:10:00.933931	0 days 00:00:09.365372000		0.0007322805185675617		9	1	COMPLETE
22	0.016097604497988454	2020-10-12 10:10:00.934420	2020-10-12 10:10:10.117705	0 days 00:00:09.183285000	0.2	0.00019551727670551034	pyramid_4	10	2	COMPLETE
23	0.016198260634986528	2020-10-12 10:10:10.118469	2020-10-12 10:10:21.476944	0 days 00:00:11.358475000	0.2	0.00014085347355011007	pyramid_4	9	2	COMPLETE
24	0.016208531548325987	2020-10-12 10:10:21.477531	2020-10-12 10:10:40.459405	0 days 00:00:18.981874000	0.2	3.910594633063541e-05	pyramid_4	10	2	COMPLETE
25	0.016274144481889862	2020-10-12 10:10:40.459961	2020-10-12 10:10:51.245620	0 days 00:00:10.785659000	0.2	0.0001685865461914337	pyramid_4	8	2	COMPLETE
26	0.01620259759921056	2020-10-12 10:10:51.246117	2020-10-12 10:10:59.472531	0 days 00:00:08.226414000	0.05	0.0011895739915681288	pyramid_4	9	2	COMPLETE
27	0.016099589701172482	2020-10-12 10:10:59.473000	2020-10-12 10:11:10.051836	0 days 00:00:10.578836000	0.05	0.0011420225056997906	pyramid_4	7	2	COMPLETE
28	0.016169274752891132	2020-10-12 10:11:10.052363	2020-10-12 10:11:18.090267	0 days 00:00:08.037904000	0.0	0.004453874309921837	pyramid_4	6	2	COMPLETE
29	0.01604707689424995	2020-10-12 10:11:18.090997	2020-10-12 10:11:26.135870	0 days 00:00:08.044873000	0.0	0.005474104394140563	pyramid_4	6	2	COMPLETE
30	0.016253554764996035	2020-10-12 10:11:26.136381	2020-10-12 10:11:32.493171	0 days 00:00:06.356790000	0.05	0.06574648906614335	pyramid_4	6	2	COMPLETE
31	0.016107853531211375	2020-10-12 10:11:32.493877	2020-10-12 10:11:40.545410	0 days 00:00:08.051533000	0.0	0.0055758758737976255	pyramid_4	6	2	COMPLETE
32	0.01610016258237637	2020-10-12 10:11:40.545990	2020-10-12 10:11:48.452227	0 days 00:00:07.906237000	0.0	0.007455802380673192	pyramid_4	5	2	COMPLETE
33	0.016081063349565734	2020-10-12 10:11:48.452754	2020-10-12 10:11:56.402291	0 days 00:00:07.949537000	0.05	0.009637251946983358	pyramid_4	5	2	COMPLETE
34	0.016877174553185315	2020-10-12 10:11:56.402821	2020-10-12 10:12:02.037841	0 days 00:00:05.635020000	0.1	0.02902110996124885	pyramid_4	4	2	COMPLETE
35	0.016436173730672896	2020-10-12 10:12:02.038417	2020-10-12 10:12:10.820505	0 days 00:00:08.782088000	0.05	0.0018272916759312881	pyramid_4	5	2	COMPLETE
36	0.016503885837345092	2020-10-12 10:12:10.821022	2020-10-12 10:12:18.339028	0 days 00:00:07.518006000	0.05	0.014857499521808147	pyramid_4	4	2	COMPLETE
37	0.016177018293090584	2020-10-12 10:12:18.339519	2020-10-12 10:12:26.799315	0 days 00:00:08.459796000	0.1	0.0023542127575199405	flat	7	2	COMPLETE
38	0.016334626396317685	2020-10-12 10:12:26.799815	2020-10-12 10:12:40.554011	0 days 00:00:13.754196000		0.0007592526923469629		6	1	COMPLETE
39	0.016247586106458788	2020-10-12 10:12:40.554609	2020-10-12 10:12:50.172857	0 days 00:00:09.618248000	0.15000000000000002	0.010577528258061093	pyramid_4	5	2	COMPLETE
40	0.016813467166879193	2020-10-12 10:12:50.173334	2020-10-12 10:12:58.630322	0 days 00:00:08.456988000	0.15000000000000002	0.04380970216135582	flat	5	2	COMPLETE
41	0.016172136698495865	2020-10-12 10:12:58.630784	2020-10-12 10:13:06.807102	0 days 00:00:08.176318000	0.0	0.006863110256916073	pyramid_4	5	2	COMPLETE
42	0.01633254488547211	2020-10-12 10:13:06.807579	2020-10-12 10:13:14.916235	0 days 00:00:08.108656000	0.05	0.003031588790856614	pyramid_4	4	2	COMPLETE
43	0.0162679418203392	2020-10-12 10:13:14.916790	2020-10-12 10:13:22.658476	0 days 00:00:07.741686000	0.1	0.012544359875426698	pyramid_4	6	2	COMPLETE
44	0.016414211761409937	2020-10-12 10:13:22.659089	2020-10-12 10:13:32.605583	0 days 00:00:09.946494000	0.0	0.0015516213965381539	pyramid_4	5	2	COMPLETE
45	0.016662165238364526	2020-10-12 10:13:32.606089	2020-10-12 10:13:39.180250	0 days 00:00:06.574161000	0.05	0.022599166273978195	pyramid_4	5	2	COMPLETE
46	0.01610165460421876	2020-10-12 10:13:39.180900	2020-10-12 10:13:50.639222	0 days 00:00:11.458322000	0.0	0.0038705710021825447	pyramid_4	7	2	COMPLETE
47	0.016366919207592708	2020-10-12 10:13:50.639897	2020-10-12 10:14:58.519758	0 days 00:01:07.879861000		7.661464740154421e-05		4	1	COMPLETE
48	0.01645111332486261	2020-10-12 10:14:58.520288	2020-10-12 10:15:14.575896	0 days 00:00:16.055608000	0.25	0.0002677409990122459	flat	6	2	COMPLETE
49	0.01609465964519515	2020-10-12 10:15:14.576408	2020-10-12 10:15:23.135992	0 days 00:00:08.559584000	0.1	0.00805497933394042	pyramid_4	6	2	COMPLETE
50	0.01683861765786381	2020-10-12 10:15:23.136541	2020-10-12 10:15:32.595455	0 days 00:00:09.458914000	0.1	0.02009872580507637	pyramid_4	6	2	COMPLETE
51	0.01635394689070841	2020-10-12 10:15:32.596010	2020-10-12 10:15:40.986683	0 days 00:00:08.390673000	0.05	0.009115032465462882	pyramid_4	6	2	COMPLETE
52	0.016262173114433207	2020-10-12 10:15:40.987215	2020-10-12 10:15:48.841471	0 days 00:00:07.854256000	0.15000000000000002	0.005151221965309902	pyramid_4	5	2	COMPLETE
53	0.016805313220718737	2020-10-12 10:15:48.842002	2020-10-12 10:15:54.495268	0 days 00:00:05.653266000	0.0	0.041465987789897234	pyramid_4	7	2	COMPLETE
54	0.016480481098469946	2020-10-12 10:15:54.495957	2020-10-12 10:16:07.907567	0 days 00:00:13.411610000	0.25	0.0006868995024276962	pyramid_4	5	2	COMPLETE
55	0.016363334163678776	2020-10-12 10:16:07.908077	2020-10-12 10:16:14.769729	0 days 00:00:06.861652000	0.1	0.007117978873854255	pyramid_4	7	2	COMPLETE
56	0.01619745159790635	2020-10-12 10:16:14.770292	2020-10-12 10:16:21.762353	0 days 00:00:06.992061000	0.05	0.0019666903793062553	pyramid_4	6	2	COMPLETE
57	0.016104899451862907	2020-10-12 10:16:21.762888	2020-10-12 10:16:34.496362	0 days 00:00:12.733474000	0.15000000000000002	0.0038587421395722766	pyramid_4	4	3	COMPLETE
58	0.016056568515165646	2020-10-12 10:16:34.496880	2020-10-12 10:16:42.453052	0 days 00:00:07.956172000	0.0	0.0176603675848514	pyramid_4	5	2	COMPLETE
59	0.0167043428096773	2020-10-12 10:16:42.453594	2020-10-12 10:16:51.258089	0 days 00:00:08.804495000		0.01800465973411317		6	1	COMPLETE
60	0.016517281740983488	2020-10-12 10:16:51.258603	2020-10-12 10:16:58.627873	0 days 00:00:07.369270000	0.30000000000000004	0.011524223315777663	pyramid_4	5	2	COMPLETE
61	0.01665491158430844	2020-10-12 10:16:58.628406	2020-10-12 10:17:07.091508	0 days 00:00:08.463102000	0.0	0.03532037010691895	pyramid_4	5	2	COMPLETE
62	0.01625319255680178	2020-10-12 10:17:07.092066	2020-10-12 10:17:14.759237	0 days 00:00:07.667171000	0.05	0.0057256878314070146	pyramid_4	5	2	COMPLETE
63	0.016241687130381037	2020-10-12 10:17:14.759949	2020-10-12 10:17:22.664575	0 days 00:00:07.904626000	0.0	0.008603337267487096	pyramid_4	4	2	COMPLETE
64	0.01684679322052494	2020-10-12 10:17:22.665141	2020-10-12 10:17:27.381964	0 days 00:00:04.716823000	0.1	0.061447422547946454	pyramid_4	6	2	COMPLETE
65	0.016065803154551972	2020-10-12 10:17:27.382623	2020-10-12 10:17:35.079809	0 days 00:00:07.697186000	0.0	0.0144886853691091	pyramid_2	5	2	COMPLETE
66	0.017371624062865996	2020-10-12 10:17:35.080769	2020-10-12 10:17:40.834011	0 days 00:00:05.753242000	0.05	0.027715803714128816	pyramid_2	8	2	COMPLETE
67	0.016545319089271787	2020-10-12 10:17:40.834518	2020-10-12 10:17:48.524000	0 days 00:00:07.689482000	0.0	0.014708265335411686	pyramid_2	5	2	COMPLETE
68	0.016345237374118998	2020-10-12 10:17:48.524704	2020-10-12 10:18:45.167695	0 days 00:00:56.642991000	0.05	2.0305322759857692e-05	pyramid_2	7	2	COMPLETE
69	0.016372874817144792	2020-10-12 10:18:45.168213	2020-10-12 10:18:53.612073	0 days 00:00:08.443860000	0.1	0.0013705508583242586	pyramid_2	6	2	COMPLETE
70	0.016464476364390218	2020-10-12 10:18:53.612779	2020-10-12 10:19:00.627246	0 days 00:00:07.014467000	0.0	0.09165934167525587	pyramid_2	4	2	COMPLETE
71	0.016265234880861266	2020-10-12 10:19:00.627803	2020-10-12 10:19:08.214455	0 days 00:00:07.586652000	0.0	0.0029344944962999596	pyramid_4	5	2	COMPLETE
72	0.016376472294940207	2020-10-12 10:19:08.214979	2020-10-12 10:19:17.756655	0 days 00:00:09.541676000	0.05	0.015379885925617991	pyramid_4	5	2	COMPLETE
73	0.01599002717047213	2020-10-12 10:19:17.757178	2020-10-12 10:19:25.697948	0 days 00:00:07.940770000	0.0	0.01138729142164968	pyramid_4	5	2	COMPLETE
74	0.01691997944237746	2020-10-12 10:19:25.698458	2020-10-12 10:19:30.858471	0 days 00:00:05.160013000	0.0	0.026921806322377482	pyramid_4	6	2	COMPLETE
75	0.016240509031094197	2020-10-12 10:19:30.859170	2020-10-12 10:19:38.659379	0 days 00:00:07.800209000	0.05	0.010398111751872193	flat	5	2	COMPLETE
