number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	36.855116919470575	2020-07-24 10:41:26.276459	2020-07-24 10:52:56.488771	0 days 00:11:30.212312000	0.30000000000000004	0.014234513773367645	10	2					COMPLETE
1	36.03406052600828	2020-07-24 10:52:56.489343	2020-07-24 11:07:21.340154	0 days 00:14:24.850811000	0.1	0.02188936244253358	9	3					COMPLETE
2	62.918472412685006	2020-07-24 11:07:21.340613	2020-07-24 11:19:05.874814	0 days 00:11:44.534201000		0.0034428312560952634	9	1					COMPLETE
3	39.6328490097626	2020-07-24 11:19:05.875264	2020-07-24 11:29:50.315187	0 days 00:10:44.439923000	0.30000000000000004	0.00035691326851269763	10	3					COMPLETE
4	38.64497528423351	2020-07-24 11:29:50.315731	2020-07-24 11:41:03.405529	0 days 00:11:13.089798000	0.1	0.0035182100705814573	10	2					COMPLETE
5	51.97084036057908	2020-07-24 11:41:03.406018	2020-07-24 12:01:21.095782	0 days 00:20:17.689764000	0.25	1.117805294694379e-05	6	2				pyramid_4	COMPLETE
6	62.93945971985493	2020-07-24 12:01:21.096291	2020-07-24 12:11:33.404316	0 days 00:10:12.308025000		0.019274990600040533	8	1					COMPLETE
7	36.4217937393076	2020-07-24 12:11:33.404764	2020-07-24 12:23:21.830149	0 days 00:11:48.425385000	0.05	0.009471925362767728	10	3					COMPLETE
8	47.489885614684646	2020-07-24 12:23:21.830615	2020-07-24 12:35:27.572537	0 days 00:12:05.741922000	0.0	0.00989499008702926	10	3					COMPLETE
9	55.43303991758581	2020-07-24 12:35:27.573057	2020-07-24 12:45:57.862679	0 days 00:10:30.289622000	0.2	0.0001227500847264676	7	2				pyramid_4	COMPLETE
10	35.573928490793605	2020-07-24 12:45:57.863205	2020-07-24 13:00:55.193102	0 days 00:14:57.329897000	0.5	2.9862339704007464e-05	8	3	pyramid_2				COMPLETE
11	35.86398864400714	2020-07-24 13:00:55.193638	2020-07-24 13:20:47.396281	0 days 00:19:52.202643000	0.5	1.2131445901464908e-05	8	3	pyramid_2				COMPLETE
12	35.89879334328964	2020-07-24 13:20:47.396782	2020-07-24 13:38:17.976756	0 days 00:17:30.579974000	0.5	1.5946491740235736e-05	8	3	pyramid_2				COMPLETE
13	37.28694349495471	2020-07-24 13:38:17.977378	2020-07-24 13:52:27.906306	0 days 00:14:09.928928000	0.5	5.746886292705822e-05	7	3	pyramid_2				COMPLETE
14	37.08537052063474	2020-07-24 13:52:27.906813	2020-07-24 14:08:30.549739	0 days 00:16:02.642926000	0.4	3.59860293619217e-05	7	3	pyramid_2				COMPLETE
15	51.50524054084595	2020-07-24 14:08:30.550263	2020-07-24 14:20:33.388259	0 days 00:12:02.837996000	0.4	0.00020480807440900688	9	2			flat		COMPLETE
16	36.71171295398068	2020-07-24 14:20:33.388889	2020-07-24 14:37:38.905311	0 days 00:17:05.516422000	0.45	2.643043313767564e-05	8	3	flat				COMPLETE
17	39.929662567327554	2020-07-24 14:37:38.905858	2020-07-24 15:11:15.477034	0 days 00:33:36.571176000	0.4	1.067019785976169e-05	6	3		flat			COMPLETE
18	39.538435893253556	2020-07-24 15:11:15.477638	2020-07-24 15:22:35.489523	0 days 00:11:20.011885000	0.5	0.0010812415968503612	7	2				pyramid_2	COMPLETE
19	63.24888912320777	2020-07-24 15:22:35.490042	2020-07-24 15:33:22.179942	0 days 00:10:46.689900000		8.75182902072785e-05	9	1					COMPLETE
20	35.61517775957696	2020-07-24 15:33:22.180469	2020-07-24 15:49:24.716529	0 days 00:16:02.536060000	0.35000000000000003	2.4912865408889676e-05	8	3	pyramid_2				COMPLETE
21	35.615464089112265	2020-07-24 15:49:24.717070	2020-07-24 16:05:26.201371	0 days 00:16:01.484301000	0.35000000000000003	2.4849488641281455e-05	8	3	pyramid_2				COMPLETE
22	35.65533008025665	2020-07-24 16:05:26.201910	2020-07-24 16:21:12.295455	0 days 00:15:46.093545000	0.35000000000000003	2.75177746354118e-05	8	3	pyramid_2				COMPLETE
23	39.74847836322599	2020-07-24 16:21:12.295975	2020-07-24 16:34:44.822168	0 days 00:13:32.526193000	0.2	5.898022794080338e-05	7	3	pyramid_2				COMPLETE
24	36.58278382203911	2020-07-24 16:34:44.822709	2020-07-24 16:46:05.026711	0 days 00:11:20.204002000	0.35000000000000003	0.00017538284534229583	9	3					COMPLETE
