number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	63.68706984954602	2020-07-23 12:42:32.684837	2020-07-23 12:55:31.520331	0 days 00:12:58.835494000		0.006284834427397442	9	1				COMPLETE
1	63.62511665120395	2020-07-23 12:55:31.520805	2020-07-23 13:11:35.678256	0 days 00:16:04.157451000		7.884550183898906e-05	7	1				COMPLETE
2	39.04929210034565	2020-07-23 13:11:35.678716	2020-07-23 13:25:37.814655	0 days 00:14:02.135939000	0.35000000000000003	0.019702289874819163	8	3	flat			COMPLETE
3	63.68599555766799	2020-07-23 13:25:37.815170	2020-07-23 13:37:41.693539	0 days 00:12:03.878369000		0.007130918146166569	6	1				COMPLETE
4	36.196048288868155	2020-07-23 13:37:41.694040	2020-07-23 14:04:37.503390	0 days 00:26:55.809350000	0.45	1.2196870606350996e-05	8	3	pyramid_2			COMPLETE
5	63.61675876530481	2020-07-23 14:04:37.503945	2020-07-23 14:23:02.877693	0 days 00:18:25.373748000		3.0214785958847276e-05	6	1				COMPLETE
6	37.50363083146149	2020-07-23 14:23:02.878225	2020-07-23 14:39:00.717604	0 days 00:15:57.839379000	0.25	4.5564096472191034e-05	8	3	flat			COMPLETE
7	50.0546752317374	2020-07-23 14:39:00.718195	2020-07-23 14:50:10.221085	0 days 00:11:09.502890000	0.45	0.00040965792502328866	10	2				COMPLETE
8	44.62901786703425	2020-07-23 14:50:10.221539	2020-07-23 15:01:14.094816	0 days 00:11:03.873277000	0.15000000000000002	0.0006580617171515896	10	3				COMPLETE
9	63.8380084460385	2020-07-23 15:01:14.095342	2020-07-23 15:12:57.221562	0 days 00:11:43.126220000		0.019173072794514166	7	1				COMPLETE
10	52.40638591257582	2020-07-23 15:12:57.222058	2020-07-23 15:35:52.938711	0 days 00:22:55.716653000	0.5	1.0878349110613866e-05	9	2		flat		COMPLETE
11	43.84068526998728	2020-07-23 15:35:52.939266	2020-07-23 15:59:19.179592	0 days 00:23:26.240326000	0.0	1.1597132970054302e-05	8	3	pyramid_2			COMPLETE
12	36.520715824932054	2020-07-23 15:59:19.180114	2020-07-23 16:13:03.587070	0 days 00:13:44.406956000	0.2	9.525540315818031e-05	9	3				COMPLETE
13	50.64753903647712	2020-07-23 16:13:03.587610	2020-07-23 16:24:11.004889	0 days 00:11:07.417279000	0.15000000000000002	0.0002682978043022996	9	2		pyramid_2		COMPLETE
14	38.72634403692945	2020-07-23 16:24:11.005447	2020-07-23 16:36:10.833192	0 days 00:11:59.827745000	0.25	0.0001334684174140814	9	3				COMPLETE
15	37.64185488151403	2020-07-23 16:36:10.833787	2020-07-23 16:57:51.811634	0 days 00:21:40.977847000	0.1	2.1176317243766923e-05	7	3	pyramid_2			COMPLETE
16	47.77109819131536	2020-07-23 16:57:51.812192	2020-07-23 17:08:47.011919	0 days 00:10:55.199727000	0.35000000000000003	0.0008736238037749084	10	2				COMPLETE
17	38.35686855137355	2020-07-23 17:08:47.012491	2020-07-23 17:20:50.079554	0 days 00:12:03.067063000	0.35000000000000003	0.00014689201369445697	9	3				COMPLETE
18	48.64233471504894	2020-07-23 17:20:50.080104	2020-07-23 17:31:49.933755	0 days 00:10:59.853651000	0.05	0.0016211673136747155	8	2			pyramid_4	COMPLETE
19	37.33112950356337	2020-07-23 17:31:49.934302	2020-07-23 18:05:30.747752	0 days 00:33:40.813450000	0.2	1.1004704306973677e-05	7	3	pyramid_2			COMPLETE
20	36.25975131311199	2020-07-23 18:05:30.748337	2020-07-23 18:20:39.119440	0 days 00:15:08.371103000	0.45	6.758135082326596e-05	9	3				COMPLETE
21	36.20249985781056	2020-07-23 18:20:39.120032	2020-07-23 18:35:45.886685	0 days 00:15:06.766653000	0.45	6.05110243948541e-05	9	3				COMPLETE
22	36.335050044975524	2020-07-23 18:35:45.887214	2020-07-23 18:51:08.871185	0 days 00:15:22.983971000	0.45	3.9121598803803905e-05	8	3	pyramid_2			COMPLETE
23	33.93406935168678	2020-07-23 18:51:08.871754	2020-07-23 19:13:18.586200	0 days 00:22:09.714446000	0.5	1.8654900581865238e-05	10	3				COMPLETE
24	33.9689259041051	2020-07-23 19:13:18.586706	2020-07-23 19:35:16.689810	0 days 00:21:58.103104000	0.5	1.9046788318090947e-05	10	3				COMPLETE
