number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	64.269262018871	2020-07-25 09:18:55.664861	2020-07-25 09:33:12.856896	0 days 00:14:17.192035000	0.45	9.708469702899803e-05	6	3		flat			COMPLETE
1	70.55084638163518	2020-07-25 09:33:12.857498	2020-07-25 09:44:35.011751	0 days 00:11:22.154253000	0.15000000000000002	0.0003348666626849773	7	2				pyramid_4	COMPLETE
2	95.0129572612876	2020-07-25 09:44:35.012264	2020-07-25 09:55:57.064404	0 days 00:11:22.052140000		0.0011397705480920347	8	1					COMPLETE
3	72.06755403483936	2020-07-25 09:55:57.064889	2020-07-25 10:07:49.155360	0 days 00:11:52.090471000	0.25	0.0002469646562821839	6	2				pyramid_4	COMPLETE
4	94.8309218800368	2020-07-25 10:07:49.155853	2020-07-25 10:18:43.901792	0 days 00:10:54.745939000		7.656786086062673e-05	7	1					COMPLETE
5	85.83128860037411	2020-07-25 10:18:43.902315	2020-07-25 10:30:24.803278	0 days 00:11:40.900963000	0.45	3.838276085739288e-05	8	2				pyramid_4	COMPLETE
6	61.39867665968495	2020-07-25 10:30:24.803766	2020-07-25 10:41:13.635981	0 days 00:10:48.832215000	0.25	0.002718892743346668	6	3		pyramid_2			COMPLETE
7	94.74541044457051	2020-07-25 10:41:13.636508	2020-07-25 10:51:46.429817	0 days 00:10:32.793309000		0.025983908644597493	7	1					COMPLETE
8	62.72661568585168	2020-07-25 10:51:46.430276	2020-07-25 11:02:31.244215	0 days 00:10:44.813939000	0.2	0.00069529304185646	8	3	pyramid_2				COMPLETE
9	58.83864630076585	2020-07-25 11:02:31.244709	2020-07-25 11:13:52.247859	0 days 00:11:21.003150000	0.1	0.00012855172525195712	8	3	pyramid_2				COMPLETE
10	59.12536021725098	2020-07-25 11:13:52.248357	2020-07-25 11:30:45.425684	0 days 00:16:53.177327000	0.0	1.0151465023787338e-05	10	3					COMPLETE
11	58.951069894742865	2020-07-25 11:30:45.426171	2020-07-25 11:47:38.389918	0 days 00:16:52.963747000	0.0	1.0698246295005837e-05	10	3					COMPLETE
12	58.74904254841151	2020-07-25 11:47:38.390406	2020-07-25 12:04:21.283089	0 days 00:16:42.892683000	0.0	1.3130743594895141e-05	10	3					COMPLETE
13	58.52443640349883	2020-07-25 12:04:21.283571	2020-07-25 12:21:02.713928	0 days 00:16:41.430357000	0.1	2.3785278695838553e-05	9	3					COMPLETE
14	86.21750632404627	2020-07-25 12:21:02.714431	2020-07-25 12:33:32.044729	0 days 00:12:29.330298000	0.05	2.116033238777103e-05	9	2			flat		COMPLETE
15	58.02636723945993	2020-07-25 12:33:32.045231	2020-07-25 12:50:17.351129	0 days 00:16:45.305898000	0.35000000000000003	2.6786439601038802e-05	9	3					COMPLETE
16	86.15023654847576	2020-07-25 12:50:17.351577	2020-07-25 13:01:56.912929	0 days 00:11:39.561352000	0.35000000000000003	3.358366688968393e-05	9	2			pyramid_2		COMPLETE
17	59.919177846083905	2020-07-25 13:01:56.913441	2020-07-25 13:12:35.289198	0 days 00:10:38.375757000	0.35000000000000003	0.00664808385431228	9	3					COMPLETE
18	58.47241124553776	2020-07-25 13:12:35.289667	2020-07-25 13:26:37.095855	0 days 00:14:01.806188000	0.35000000000000003	3.977402109249893e-05	9	3					COMPLETE
19	83.50793845627142	2020-07-25 13:26:37.096325	2020-07-25 13:38:25.384001	0 days 00:11:48.287676000	0.35000000000000003	5.562850948148009e-05	9	2			flat		COMPLETE
20	58.91475923561031	2020-07-25 13:38:25.384596	2020-07-25 13:49:39.157084	0 days 00:11:13.772488000	0.5	0.00021563084503967064	10	3					COMPLETE
21	58.34298649828771	2020-07-25 13:49:39.157568	2020-07-25 14:07:52.381558	0 days 00:18:13.223990000	0.30000000000000004	2.053411529770958e-05	9	3					COMPLETE
22	58.35498335775639	2020-07-25 14:07:52.382046	2020-07-25 14:26:01.238246	0 days 00:18:08.856200000	0.30000000000000004	2.0087600987887822e-05	9	3					COMPLETE
23	58.3501764818861	2020-07-25 14:26:01.238800	2020-07-25 14:44:12.394969	0 days 00:18:11.156169000	0.30000000000000004	1.73943506123681e-05	9	3					COMPLETE
24	57.66487832916826	2020-07-25 14:44:12.395447	2020-07-25 15:05:55.395390	0 days 00:21:42.999943000	0.4	1.001309151685449e-05	10	3					COMPLETE
