number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	42.83660807421328	2020-07-22 10:14:59.641384	2020-07-22 10:28:39.781153	0 days 00:13:40.139769000	0.45	0.0002688500077071423	6	2				pyramid_2	COMPLETE
1	42.669311348804946	2020-07-22 10:28:39.781699	2020-07-22 10:39:53.228068	0 days 00:11:13.446369000	0.2	0.00048573192720138944	10	2					COMPLETE
2	41.71783178992033	2020-07-22 10:39:53.228525	2020-07-22 11:11:03.784542	0 days 00:31:10.556017000	0.45	2.77529469426114e-05	7	3	flat				COMPLETE
3	78.19567616009341	2020-07-22 11:11:03.785015	2020-07-22 11:21:13.311075	0 days 00:10:09.526060000		0.000472964436431169	10	1					COMPLETE
4	78.39243223882244	2020-07-22 11:21:13.311549	2020-07-22 11:31:27.445564	0 days 00:10:14.134015000		0.0037673253720923697	7	1					COMPLETE
5	41.92635458744837	2020-07-22 11:31:27.446059	2020-07-22 11:57:16.782507	0 days 00:25:49.336448000	0.5	4.1060227223298794e-05	7	3	flat				COMPLETE
6	78.03329147525615	2020-07-22 11:57:16.782990	2020-07-22 12:09:10.319201	0 days 00:11:53.536211000		0.00010237696394772954	9	1					COMPLETE
7	43.3863816306007	2020-07-22 12:09:10.319692	2020-07-22 12:22:32.277337	0 days 00:13:21.957645000	0.1	0.007193551698200571	8	2				pyramid_4	COMPLETE
8	78.03489279661213	2020-07-22 12:22:32.277871	2020-07-22 12:34:24.828319	0 days 00:11:52.550448000		0.00011821013323579625	8	1					COMPLETE
9	43.38693407107322	2020-07-22 12:34:24.828808	2020-07-22 12:45:30.765800	0 days 00:11:05.936992000	0.25	0.0007825581086588585	7	2				pyramid_2	COMPLETE
10	41.4648316340842	2020-07-22 12:45:30.766404	2020-07-22 13:21:42.612757	0 days 00:36:11.846353000	0.35000000000000003	1.5086286201156108e-05	6	3		pyramid_2			COMPLETE
11	41.466123960192455	2020-07-22 13:21:42.613246	2020-07-22 14:10:44.992502	0 days 00:49:02.379256000	0.35000000000000003	1.014047968554416e-05	6	3		pyramid_2			COMPLETE
12	41.5428089019607	2020-07-22 14:10:44.993009	2020-07-22 14:46:53.854573	0 days 00:36:08.861564000	0.30000000000000004	1.3234776531274706e-05	6	3		pyramid_2			COMPLETE
13	42.009447325550084	2020-07-22 14:46:53.855085	2020-07-22 15:23:10.124983	0 days 00:36:16.269898000	0.35000000000000003	1.2504931115661666e-05	6	3		pyramid_2			COMPLETE
14	54.78743829141832	2020-07-22 15:23:10.125562	2020-07-22 15:34:34.825079	0 days 00:11:24.699517000	0.35000000000000003	0.025476526551865334	6	3		pyramid_2			COMPLETE
15	40.700073060539424	2020-07-22 15:34:34.825558	2020-07-22 16:08:35.785942	0 days 00:34:00.960384000	0.4	1.0141309395642017e-05	6	3		pyramid_4			COMPLETE
16	41.32467988074506	2020-07-22 16:08:35.786573	2020-07-22 16:30:00.357631	0 days 00:21:24.571058000	0.45	3.273784431413942e-05	7	3	pyramid_2				COMPLETE
17	42.42009009622765	2020-07-22 16:30:00.358183	2020-07-22 16:58:46.795956	0 days 00:28:46.437773000	0.5	5.160581136148776e-05	7	2				flat	COMPLETE
18	41.723530203463596	2020-07-22 16:58:46.796489	2020-07-22 17:11:43.294944	0 days 00:12:56.498455000	0.45	0.00010007285169447197	8	3	pyramid_2				COMPLETE
19	40.82675165399347	2020-07-22 17:11:43.295471	2020-07-22 17:28:03.504205	0 days 00:16:20.208734000	0.0	2.7059837704776392e-05	9	3					COMPLETE
20	44.364432914984135	2020-07-22 17:28:03.504700	2020-07-22 17:39:09.417927	0 days 00:11:05.913227000	0.05	0.0019531983744766005	9	2			pyramid_2		COMPLETE
21	40.78721149640361	2020-07-22 17:39:09.418453	2020-07-22 17:55:29.872135	0 days 00:16:20.453682000	0.0	2.4570850602438633e-05	9	3					COMPLETE
22	40.877015787217886	2020-07-22 17:55:29.872678	2020-07-22 18:12:47.196462	0 days 00:17:17.323784000	0.0	2.321283414832556e-05	9	3					COMPLETE
23	40.95647493717476	2020-07-22 18:12:47.196980	2020-07-22 18:25:57.388098	0 days 00:13:10.191118000	0.15000000000000002	8.723458299723748e-05	9	3					COMPLETE
24	42.456694516562386	2020-07-22 18:25:57.388625	2020-07-22 18:37:38.896907	0 days 00:11:41.508282000	0.0	0.00018619690496006578	10	3					COMPLETE
