number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	31.35216208959119	2020-07-22 03:22:04.228947	2020-07-22 03:32:35.951989	0 days 00:10:31.723042000	0.35000000000000003	0.0001922295915046331	10	2					COMPLETE
1	6.552764255286907	2020-07-22 03:32:35.952543	2020-07-22 03:42:49.726862	0 days 00:10:13.774319000		9.287934998935918e-05	6	1					COMPLETE
2	6.431903208660257	2020-07-22 03:42:49.727410	2020-07-22 03:53:26.502222	0 days 00:10:36.774812000		2.2399736203175798e-05	7	1					COMPLETE
3	22.828729772843985	2020-07-22 03:53:26.502767	2020-07-22 04:04:17.824115	0 days 00:10:51.321348000	0.45	0.00401254941870322	8	2				pyramid_2	COMPLETE
4	6.461802616408775	2020-07-22 04:04:17.824629	2020-07-22 04:14:58.923732	0 days 00:10:41.099103000	0.1	1.6894581155157985e-05	6	3		flat			COMPLETE
5	10.315088950111127	2020-07-22 04:14:58.924176	2020-07-22 06:14:59.074381	0 days 02:00:00.150205000	0.0	0.020324927274673946	8	3	pyramid_2				COMPLETE
6	25.017717805217874	2020-07-22 06:14:59.074857	2020-07-22 06:26:04.581161	0 days 00:11:05.506304000	0.5	0.0008893786793634631	7	3	pyramid_2				COMPLETE
7	7.321596449332402	2020-07-22 06:26:04.581630	2020-07-22 06:36:52.825710	0 days 00:10:48.244080000		0.005829983029153027	8	1					COMPLETE
8	6.5109594025710535	2020-07-22 06:36:52.826215	2020-07-22 06:47:33.602337	0 days 00:10:40.776122000	0.30000000000000004	3.126219542223784e-05	6	3		flat			COMPLETE
9	6.534109677650188	2020-07-22 06:47:33.602822	2020-07-22 06:57:43.191396	0 days 00:10:09.588574000		4.6586665835885346e-05	8	1					COMPLETE
10	6.441118264454809	2020-07-22 06:57:43.191858	2020-07-22 07:07:52.358109	0 days 00:10:09.166251000		1.3048843171120925e-05	10	1					COMPLETE
11	6.454764938459725	2020-07-22 07:07:52.358601	2020-07-22 07:18:01.531773	0 days 00:10:09.173172000		1.1769227447584864e-05	10	1					COMPLETE
12	6.743664425027782	2020-07-22 07:18:01.532238	2020-07-22 07:28:21.318046	0 days 00:10:19.785808000	0.15000000000000002	1.0627949261174716e-05	9	2			pyramid_2		COMPLETE
13	8.67817694239123	2020-07-22 07:28:21.318551	2020-07-22 07:38:29.974891	0 days 00:10:08.656340000		0.00028089542397266603	7	1					COMPLETE
14	6.550608025491648	2020-07-22 07:38:29.975378	2020-07-22 07:48:42.015097	0 days 00:10:12.039719000		7.060974703997497e-05	7	1					COMPLETE
15	47.194746261175744	2020-07-22 07:48:42.015592	2020-07-22 07:59:06.743079	0 days 00:10:24.727487000	0.0	0.0007326492476336017	9	2			flat		COMPLETE
16	6.437167934759732	2020-07-22 07:59:06.743548	2020-07-22 08:09:08.978867	0 days 00:10:02.235319000		2.2156123992904265e-05	9	1					COMPLETE
17	8.235419024026806	2020-07-22 08:09:08.979380	2020-07-22 08:19:32.425821	0 days 00:10:23.446441000	0.2	3.083474166131507e-05	9	2			pyramid_2		COMPLETE
18	7.225964701580179	2020-07-22 08:19:32.426318	2020-07-22 08:29:39.832729	0 days 00:10:07.406411000		0.0001459630000209922	7	1					COMPLETE
19	8.268118764732623	2020-07-22 08:29:39.833196	2020-07-22 08:45:15.311462	0 days 00:15:35.478266000		0.00033395780716597155	9	1					COMPLETE
20	39.64477701626482	2020-07-22 08:45:15.311947	2020-07-22 08:55:55.130931	0 days 00:10:39.818984000	0.4	0.0014685928713722455	9	2			flat		COMPLETE
21	6.4646489019985856	2020-07-22 08:55:55.131412	2020-07-22 09:06:04.326499	0 days 00:10:09.195087000		1.914967553438362e-05	10	1					COMPLETE
22	6.450778694205448	2020-07-22 09:06:04.326984	2020-07-22 09:16:13.449771	0 days 00:10:09.122787000		1.2067172105581207e-05	10	1					COMPLETE
23	6.610998031510978	2020-07-22 09:16:13.450231	2020-07-22 09:26:31.267761	0 days 00:10:17.817530000		2.8558688640373387e-05	10	1					COMPLETE
24	7.39513933600064	2020-07-22 09:26:31.268238	2020-07-22 09:36:44.620292	0 days 00:10:13.352054000		8.082570616198303e-05	9	1					COMPLETE
