number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	38.77468762543777	2020-07-21 13:23:17.704299	2020-07-21 13:33:57.903583	0 days 00:10:40.199284000	0.0	0.0026772272295852756	8	2				flat	COMPLETE
1	18.944024062584187	2020-07-21 13:33:57.904131	2020-07-21 13:44:47.663616	0 days 00:10:49.759485000	0.30000000000000004	0.004883038304269293	7	3	flat				COMPLETE
2	8.23787577914534	2020-07-21 13:44:47.664148	2020-07-21 13:55:08.108441	0 days 00:10:20.444293000		0.00023258928135182953	7	1					COMPLETE
3	11.224788580743198	2020-07-21 13:55:08.108941	2020-07-21 14:12:28.621285	0 days 00:17:20.512344000	0.2	0.00012015874166995621	8	3	flat				COMPLETE
4	8.992576096738619	2020-07-21 14:12:28.621728	2020-07-21 14:23:14.967629	0 days 00:10:46.345901000	0.35000000000000003	6.479947600692111e-05	6	3		pyramid_4			COMPLETE
5	7.357506488352809	2020-07-21 14:23:14.968109	2020-07-21 14:33:50.079314	0 days 00:10:35.111205000		0.004898180736677827	7	1					COMPLETE
6	24.18475682115226	2020-07-21 14:33:50.079786	2020-07-21 14:46:08.076092	0 days 00:12:17.996306000	0.5	0.0024454912927350534	7	3	pyramid_2				COMPLETE
7	7.460317458054115	2020-07-21 14:46:08.076544	2020-07-21 14:56:47.010787	0 days 00:10:38.934243000		0.008061108877302587	9	1					COMPLETE
8	11.270210926976697	2020-07-21 14:56:47.011266	2020-07-21 15:07:24.170721	0 days 00:10:37.159455000	0.1	0.00011267902380450425	9	2			flat		COMPLETE
9	52.584919045494345	2020-07-21 15:07:24.171188	2020-07-21 15:19:23.466211	0 days 00:11:59.295023000	0.1	0.007493858177367792	6	2				pyramid_2	COMPLETE
10	7.087479624465416	2020-07-21 15:19:23.466687	2020-07-21 15:30:05.285621	0 days 00:10:41.818934000		1.0697787853054666e-05	10	1					COMPLETE
11	7.102136785888672	2020-07-21 15:30:05.286112	2020-07-21 15:40:42.201954	0 days 00:10:36.915842000		1.1974147011778835e-05	10	1					COMPLETE
12	7.085904757795663	2020-07-21 15:40:42.202468	2020-07-21 15:51:23.078709	0 days 00:10:40.876241000		1.0496845925679703e-05	10	1					COMPLETE
13	7.1029083882298965	2020-07-21 15:51:23.079259	2020-07-21 16:02:00.487708	0 days 00:10:37.408449000		1.2028492907530378e-05	10	1					COMPLETE
14	7.154658455263335	2020-07-21 16:02:00.488178	2020-07-21 16:12:20.788250	0 days 00:10:20.300072000		2.8349813689929623e-05	10	1					COMPLETE
15	13.894112119266905	2020-07-21 16:12:20.788718	2020-07-21 16:23:57.211236	0 days 00:11:36.422518000	0.45	0.028513515819171283	9	2			pyramid_2		COMPLETE
16	7.083128171197299	2020-07-21 16:23:57.211707	2020-07-21 16:34:34.109523	0 days 00:10:36.897816000		1.0014551541022364e-05	10	1					COMPLETE
17	37.36193426497887	2020-07-21 16:34:34.109964	2020-07-21 16:45:08.331627	0 days 00:10:34.221663000	0.0	0.0005601476125546888	9	2			pyramid_2		COMPLETE
18	7.245074381440261	2020-07-21 16:45:08.332120	2020-07-21 16:55:28.829368	0 days 00:10:20.497248000		3.513846100977485e-05	10	1					COMPLETE
19	7.082250200258453	2020-07-21 16:55:28.829827	2020-07-21 17:05:54.867587	0 days 00:10:26.037760000		2.7296114647219094e-05	9	1					COMPLETE
20	7.483399088261045	2020-07-21 17:05:54.868065	2020-07-21 17:16:30.956627	0 days 00:10:36.088562000	0.4	2.772647671498784e-05	9	2			flat		COMPLETE
21	7.083442620954842	2020-07-21 17:16:30.957134	2020-07-21 17:26:47.189214	0 days 00:10:16.232080000		1.7235340937757362e-05	10	1					COMPLETE
22	7.083621093539534	2020-07-21 17:26:47.189703	2020-07-21 17:37:03.249861	0 days 00:10:16.060158000		2.157366792249695e-05	9	1					COMPLETE
23	7.743761225207098	2020-07-21 17:37:03.250342	2020-07-21 17:47:22.186726	0 days 00:10:18.936384000		6.109812799935091e-05	10	1					COMPLETE
24	8.283270971469221	2020-07-21 17:47:22.187221	2020-07-21 18:01:10.929673	0 days 00:13:48.742452000		0.00045716786492846085	9	1					COMPLETE
