number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	78.6329394851806	2020-07-23 01:56:39.702838	2020-07-23 02:08:36.773865	0 days 00:11:57.071027000	0.4	0.0083103801519179	6	2			pyramid_4	COMPLETE
1	79.00473288646533	2020-07-23 02:08:36.774395	2020-07-23 02:26:37.154291	0 days 00:18:00.379896000	0.5	1.545896198162841e-05	8	3	pyramid_2			COMPLETE
2	83.88393417687588	2020-07-23 02:26:37.154849	2020-07-23 02:46:12.517621	0 days 00:19:35.362772000	0.25	2.0287381812150395e-05	9	2		flat		COMPLETE
3	79.64837202676222	2020-07-23 02:46:12.518172	2020-07-23 03:01:39.658065	0 days 00:15:27.139893000	0.0	1.4465623791881892e-05	9	3				COMPLETE
4	79.95276076714661	2020-07-23 03:01:39.658620	2020-07-23 03:12:19.053255	0 days 00:10:39.394635000	0.0	0.0007194396942842007	8	2			pyramid_2	COMPLETE
5	112.35860732802873	2020-07-23 03:12:19.053763	2020-07-23 03:24:14.149437	0 days 00:11:55.095674000		0.0014842077932108477	6	1				COMPLETE
6	78.39980313498904	2020-07-23 03:24:14.149901	2020-07-23 03:36:03.508211	0 days 00:11:49.358310000	0.1	0.0048789043095038825	9	2		pyramid_2		COMPLETE
7	81.209744151634	2020-07-23 03:36:03.508729	2020-07-23 03:50:17.383482	0 days 00:14:13.874753000	0.30000000000000004	6.370184424561412e-05	8	2			pyramid_2	COMPLETE
8	84.026119277347	2020-07-23 03:50:17.384045	2020-07-23 04:02:45.718900	0 days 00:12:28.334855000	0.5	9.508860760993738e-05	10	2				COMPLETE
9	77.90573067195767	2020-07-23 04:02:45.719414	2020-07-23 04:14:54.652189	0 days 00:12:08.932775000	0.5	0.003954062376141723	10	2				COMPLETE
10	92.27383598466598	2020-07-23 04:14:54.652722	2020-07-23 04:26:55.826566	0 days 00:12:01.173844000		0.029420907254167534	10	1				COMPLETE
11	112.95651651149382	2020-07-23 04:26:55.827073	2020-07-23 04:39:57.294857	0 days 00:13:01.467784000		0.0056962975832351576	10	1				COMPLETE
12	79.00649938999922	2020-07-23 04:39:57.295309	2020-07-23 04:50:38.653810	0 days 00:10:41.358501000	0.1	0.004394087239195657	9	3				COMPLETE
13	79.71720002310809	2020-07-23 04:50:38.654297	2020-07-23 05:02:52.800765	0 days 00:12:14.146468000	0.15000000000000002	0.024368809193854785	9	2		pyramid_2		COMPLETE
14	81.5382838509827	2020-07-23 05:02:52.801259	2020-07-23 05:13:39.844779	0 days 00:10:47.043520000	0.15000000000000002	0.0013247915412607312	7	3	flat			COMPLETE
15	113.16347068089115	2020-07-23 05:13:39.845269	2020-07-23 05:26:35.851537	0 days 00:12:56.006268000		0.014013927279156905	10	1				COMPLETE
16	77.92641268667259	2020-07-23 05:26:35.851985	2020-07-23 05:38:31.251856	0 days 00:11:55.399871000	0.35000000000000003	0.0022255133502800803	9	2		pyramid_2		COMPLETE
17	81.90527307250329	2020-07-23 05:38:31.252433	2020-07-23 05:49:48.879488	0 days 00:11:17.627055000	0.4	0.0002573892456229771	10	2				COMPLETE
18	112.62907036835445	2020-07-23 05:49:48.879973	2020-07-23 05:59:58.523251	0 days 00:10:09.643278000		0.002084963894820689	7	1				COMPLETE
19	81.11452873849237	2020-07-23 05:59:58.523744	2020-07-23 06:10:38.473380	0 days 00:10:39.949636000	0.4	0.00036231799100228546	9	3				COMPLETE
20	79.76663213817216	2020-07-23 06:10:38.473912	2020-07-23 06:21:09.209651	0 days 00:10:30.735739000	0.35000000000000003	0.002035819462411921	7	2			flat	COMPLETE
21	78.20350390635794	2020-07-23 06:21:09.210182	2020-07-23 06:32:54.259986	0 days 00:11:45.049804000	0.5	0.0038110824374484853	9	2		pyramid_2		COMPLETE
22	78.1102233141453	2020-07-23 06:32:54.260437	2020-07-23 06:44:42.799346	0 days 00:11:48.538909000	0.5	0.002897445350052968	9	2		pyramid_2		COMPLETE
23	80.76645342909647	2020-07-23 06:44:42.799940	2020-07-23 06:55:25.542215	0 days 00:10:42.742275000	0.45	0.0006654709830410712	10	2				COMPLETE
24	78.39792079601068	2020-07-23 06:55:25.542739	2020-07-23 07:06:16.560523	0 days 00:10:51.017784000	0.45	0.01122908055585843	8	2			flat	COMPLETE
