number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	18.11617183695054	2020-07-24 09:33:38.240707	2020-07-24 09:46:46.125415	0 days 00:13:07.884708000	0.25	6.889577089080557e-05	6	2			pyramid_2	COMPLETE
1	19.181911187298056	2020-07-24 09:46:46.125996	2020-07-24 09:57:57.611649	0 days 00:11:11.485653000	0.05	0.0047582499834522285	10	2				COMPLETE
2	18.511180002874312	2020-07-24 09:57:57.612204	2020-07-24 10:08:44.977562	0 days 00:10:47.365358000	0.0	7.61035841203119e-05	10	2				COMPLETE
3	18.466222661064293	2020-07-24 10:08:44.978099	2020-07-24 10:19:20.207952	0 days 00:10:35.229853000	0.45	7.564021517517243e-05	8	2			pyramid_4	COMPLETE
4	16.804612131086436	2020-07-24 10:19:20.208527	2020-07-24 10:30:43.824060	0 days 00:11:23.615533000	0.4	0.000592892241240305	10	3				COMPLETE
5	16.770338138140723	2020-07-24 10:30:43.824590	2020-07-24 10:42:15.838132	0 days 00:11:32.013542000	0.05	0.0006188660973259409	8	3	pyramid_2			COMPLETE
6	15.481042832704869	2020-07-24 10:42:15.838645	2020-07-24 10:55:15.558333	0 days 00:12:59.719688000	0.45	0.00010812322402974462	9	3				COMPLETE
7	18.448877199316158	2020-07-24 10:55:15.558778	2020-07-24 11:06:19.426575	0 days 00:11:03.867797000		0.008292879512905206	6	1				COMPLETE
8	18.489706532499575	2020-07-24 11:06:19.427088	2020-07-24 11:16:49.439094	0 days 00:10:30.012006000		0.00019012015108751498	8	1				COMPLETE
9	18.436845681123177	2020-07-24 11:16:49.439634	2020-07-24 11:27:50.021978	0 days 00:11:00.582344000		0.0008856455817461685	10	1				COMPLETE
10	15.57791987070723	2020-07-24 11:27:50.022446	2020-07-24 11:49:53.605617	0 days 00:22:03.583171000	0.30000000000000004	1.491498674338179e-05	9	3				COMPLETE
11	15.658126702848701	2020-07-24 11:49:53.606134	2020-07-24 12:11:51.543546	0 days 00:21:57.937412000	0.30000000000000004	1.2268101743329602e-05	9	3				COMPLETE
12	15.590197184756363	2020-07-24 12:11:51.544063	2020-07-24 12:38:28.084190	0 days 00:26:36.540127000	0.5	1.2312870696463894e-05	9	3				COMPLETE
13	15.56572047506067	2020-07-24 12:38:28.084706	2020-07-24 12:57:34.572278	0 days 00:19:06.487572000	0.35000000000000003	2.110193507310596e-05	9	3				COMPLETE
14	15.800101234109272	2020-07-24 12:57:34.572810	2020-07-24 13:21:23.521446	0 days 00:23:48.948636000	0.4	3.456735557801725e-05	7	3	flat			COMPLETE
15	15.751008601149108	2020-07-24 13:21:23.521949	2020-07-24 13:34:18.739596	0 days 00:12:55.217647000	0.15000000000000002	0.0001976348133271017	9	3				COMPLETE
16	17.754625393154413	2020-07-24 13:34:18.740080	2020-07-24 13:52:56.861202	0 days 00:18:38.121122000	0.5	3.130064498170787e-05	7	2			flat	COMPLETE
17	16.82679363901275	2020-07-24 13:52:56.861696	2020-07-24 14:04:19.913478	0 days 00:11:23.051782000	0.35000000000000003	0.002513736024236225	9	3				COMPLETE
18	15.922209262285715	2020-07-24 14:04:19.913984	2020-07-24 14:16:25.331621	0 days 00:12:05.417637000	0.2	0.00021388121121362373	7	3	pyramid_2			COMPLETE
19	18.105339144063397	2020-07-24 14:16:25.332115	2020-07-24 14:29:09.546972	0 days 00:12:44.214857000	0.4	3.0741162005600506e-05	9	2		flat		COMPLETE
20	18.61462110464584	2020-07-24 14:29:09.547488	2020-07-24 14:40:01.163145	0 days 00:10:51.615657000	0.5	0.026580073908241478	8	3	flat			COMPLETE
21	15.678771198246238	2020-07-24 14:40:01.163633	2020-07-24 15:01:51.716439	0 days 00:21:50.552806000	0.30000000000000004	1.178749058745271e-05	9	3				COMPLETE
22	15.52581033099605	2020-07-24 15:01:51.716951	2020-07-24 15:22:16.907895	0 days 00:20:25.190944000	0.30000000000000004	2.047415171196976e-05	9	3				COMPLETE
23	15.429648176248262	2020-07-24 15:22:16.908395	2020-07-24 15:36:46.916450	0 days 00:14:30.008055000	0.35000000000000003	4.539535600079515e-05	10	3				COMPLETE
24	15.527490417776585	2020-07-24 15:36:46.916963	2020-07-24 15:49:05.600634	0 days 00:12:18.683671000	0.2	0.00010841401728178342	10	3				COMPLETE
