number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	58.601453790179754	2020-07-24 08:14:25.532499	2020-07-24 08:27:03.207217	0 days 00:12:37.674718000	0.25	4.752397317011088e-05	8	2				flat	COMPLETE
1	45.81854112642289	2020-07-24 08:27:03.207734	2020-07-24 08:38:26.412552	0 days 00:11:23.204818000	0.25	0.01983717007679781	7	3	flat				COMPLETE
2	67.85135956563231	2020-07-24 08:38:26.413022	2020-07-24 08:50:45.370817	0 days 00:12:18.957795000		0.0037513259125850013	9	1					COMPLETE
3	50.92167906978212	2020-07-24 08:50:45.371334	2020-07-24 09:01:17.589786	0 days 00:10:32.218452000	0.1	0.0015197535720981213	8	3	pyramid_2				COMPLETE
4	68.01690776464216	2020-07-24 09:01:17.590278	2020-07-24 09:12:02.811475	0 days 00:10:45.221197000		0.020520860209769724	7	1					COMPLETE
5	56.44562411513292	2020-07-24 09:12:02.811957	2020-07-24 09:23:15.211276	0 days 00:11:12.399319000	0.25	0.00019649976116298295	10	2					COMPLETE
6	67.75893776126328	2020-07-24 09:23:15.211778	2020-07-24 09:34:36.302224	0 days 00:11:21.090446000		0.000514044164872901	10	1					COMPLETE
7	55.541425153454725	2020-07-24 09:34:36.302713	2020-07-24 09:46:37.251625	0 days 00:12:00.948912000	0.05	0.00010673818591719217	10	2					COMPLETE
8	34.16047318614289	2020-07-24 09:46:37.252097	2020-07-24 09:59:38.075682	0 days 00:13:00.823585000	0.5	4.044185108051887e-05	10	3					COMPLETE
9	42.5943885623078	2020-07-24 09:59:38.076138	2020-07-24 10:22:17.644698	0 days 00:22:39.568560000	0.30000000000000004	2.6262441155452843e-05	7	3	flat				COMPLETE
10	37.43955627837368	2020-07-24 10:22:17.645213	2020-07-24 10:44:31.520295	0 days 00:22:13.875082000	0.5	1.1220029333626239e-05	9	3					COMPLETE
11	37.27039739194744	2020-07-24 10:44:31.520751	2020-07-24 11:06:47.637250	0 days 00:22:16.116499000	0.5	1.1463610923630828e-05	9	3					COMPLETE
12	36.32602485989381	2020-07-24 11:06:47.637705	2020-07-24 11:27:43.429668	0 days 00:20:55.791963000	0.5	1.5232076743744225e-05	9	3					COMPLETE
13	34.681244399890645	2020-07-24 11:27:43.430111	2020-07-24 11:43:02.853048	0 days 00:15:19.422937000	0.4	3.264742009646172e-05	9	3					COMPLETE
14	54.40936523601592	2020-07-24 11:43:02.853510	2020-07-24 11:54:58.625812	0 days 00:11:55.772302000	0.4	8.405476170454811e-05	10	2					COMPLETE
15	45.6222635829085	2020-07-24 11:54:58.626257	2020-07-24 12:05:23.262196	0 days 00:10:24.635939000	0.4	0.00031041210347345537	9	3					COMPLETE
16	57.61613515372084	2020-07-24 12:05:23.262633	2020-07-24 12:17:41.960371	0 days 00:12:18.697738000	0.4	3.862667291895108e-05	8	2				pyramid_2	COMPLETE
17	48.22360518116062	2020-07-24 12:17:41.960824	2020-07-24 12:28:05.881951	0 days 00:10:23.921127000	0.35000000000000003	0.0013202744871596162	6	3		flat			COMPLETE
18	35.36720894845308	2020-07-24 12:28:05.882423	2020-07-24 12:39:38.034392	0 days 00:11:32.151969000	0.15000000000000002	0.00010637802217527071	10	3					COMPLETE
19	56.823589976985716	2020-07-24 12:39:38.034868	2020-07-24 12:54:19.898222	0 days 00:14:41.863354000	0.45	2.0067512878781148e-05	9	2			flat		COMPLETE
20	33.75627728364232	2020-07-24 12:54:19.898675	2020-07-24 13:06:44.487022	0 days 00:12:24.588347000	0.45	6.938623063153815e-05	10	3					COMPLETE
21	33.79601207063855	2020-07-24 13:06:44.487483	2020-07-24 13:19:48.646431	0 days 00:13:04.158948000	0.45	5.621166794968304e-05	10	3					COMPLETE
22	33.92539781143483	2020-07-24 13:19:48.646909	2020-07-24 13:32:08.126853	0 days 00:12:19.479944000	0.5	6.627229445131968e-05	10	3					COMPLETE
23	33.702177096555836	2020-07-24 13:32:08.127379	2020-07-24 13:44:31.886359	0 days 00:12:23.758980000	0.45	6.92116389370466e-05	10	3					COMPLETE
24	38.88743893662703	2020-07-24 13:44:31.886801	2020-07-24 13:55:33.486810	0 days 00:11:01.600009000	0.35000000000000003	0.00017219498009270673	10	3					COMPLETE
