number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	44.004126332924706	2020-07-22 04:37:41.155624	2020-07-22 04:49:37.035924	0 days 00:11:55.880300000	0.0	0.00036301816427972004	6	2			pyramid_2	COMPLETE
1	47.24434722816744	2020-07-22 04:49:37.036425	2020-07-22 05:00:42.192900	0 days 00:11:05.156475000	0.4	0.00017497644170299062	10	3				COMPLETE
2	86.59622297972014	2020-07-22 05:00:42.193418	2020-07-22 05:15:04.295965	0 days 00:14:22.102547000		0.00016840186241149773	6	1				COMPLETE
3	45.44316425218928	2020-07-22 05:15:04.296476	2020-07-22 05:30:44.143253	0 days 00:15:39.846777000	0.30000000000000004	2.3670203217196748e-05	9	3				COMPLETE
4	44.45962220760113	2020-07-22 05:30:44.143781	2020-07-22 05:53:08.429654	0 days 00:22:24.285873000	0.0	5.148359277942417e-05	6	2			pyramid_2	COMPLETE
5	86.58206232795749	2020-07-22 05:53:08.430156	2020-07-22 06:10:30.224660	0 days 00:17:21.794504000		1.95056565965576e-05	10	1				COMPLETE
6	86.67896554017678	2020-07-22 06:10:30.225166	2020-07-22 06:20:59.062563	0 days 00:10:28.837397000		0.0006846884444422982	7	1				COMPLETE
7	86.69028198420274	2020-07-22 06:20:59.063070	2020-07-22 06:31:31.198316	0 days 00:10:32.135246000		0.0004803906182678278	8	1				COMPLETE
8	86.58424943184959	2020-07-22 06:31:31.198793	2020-07-22 06:48:30.517378	0 days 00:16:59.318585000		8.587220824709744e-05	7	1				COMPLETE
9	44.6486550093026	2020-07-22 06:48:30.517871	2020-07-22 06:58:42.369519	0 days 00:10:11.851648000	0.30000000000000004	0.0017708933034514768	7	2			pyramid_4	COMPLETE
10	44.83099786954386	2020-07-22 06:58:42.370074	2020-07-22 07:10:38.838905	0 days 00:11:56.468831000	0.0	0.02517854544519919	6	2			pyramid_2	COMPLETE
11	46.3591513528866	2020-07-22 07:10:38.839437	2020-07-22 07:21:28.218771	0 days 00:10:49.379334000	0.0	0.010476334358127932	6	2			pyramid_2	COMPLETE
12	44.30017930234712	2020-07-22 07:21:28.219272	2020-07-22 07:56:13.128721	0 days 00:34:44.909449000	0.1	3.8858690090057994e-05	6	2			flat	COMPLETE
13	45.402971758720206	2020-07-22 07:56:13.129272	2020-07-22 08:17:07.105345	0 days 00:20:53.976073000	0.15000000000000002	1.0751992812942712e-05	8	3	pyramid_2			COMPLETE
14	44.56837112766741	2020-07-22 08:17:07.105846	2020-07-22 08:29:08.201438	0 days 00:12:01.095592000	0.15000000000000002	0.0018006765852972976	7	2			flat	COMPLETE
15	44.24733692496356	2020-07-22 08:29:08.201961	2020-07-22 08:41:01.402808	0 days 00:11:53.200847000	0.1	0.00044406679210794576	6	2			flat	COMPLETE
16	46.3266229197589	2020-07-22 08:41:01.403284	2020-07-22 08:51:23.276010	0 days 00:10:21.872726000	0.1	0.0027718993625700764	7	3	flat			COMPLETE
17	46.54248668807592	2020-07-22 08:51:23.276552	2020-07-22 09:01:56.037730	0 days 00:10:32.761178000	0.05	0.0005354584078319058	9	2		pyramid_2		COMPLETE
18	45.416959634823044	2020-07-22 09:01:56.038222	2020-07-22 09:12:31.010879	0 days 00:10:34.972657000	0.25	0.004664698945408562	6	2			flat	COMPLETE
19	46.84941823007868	2020-07-22 09:12:31.011383	2020-07-22 09:22:59.726041	0 days 00:10:28.714658000	0.15000000000000002	0.0004029715456685498	8	3	pyramid_2			COMPLETE
20	44.13748270595021	2020-07-22 09:22:59.726544	2020-07-22 09:36:55.358835	0 days 00:13:55.632291000	0.05	0.00020489691808764566	7	2			flat	COMPLETE
21	44.17048361724125	2020-07-22 09:36:55.359400	2020-07-22 09:49:51.867591	0 days 00:12:56.508191000	0.05	0.0002165496746948198	7	2			flat	COMPLETE
22	44.045314935955716	2020-07-22 09:49:51.868162	2020-07-22 10:03:40.769843	0 days 00:13:48.901681000	0.0	0.00017570368879849733	7	2			flat	COMPLETE
23	43.96300548266774	2020-07-22 10:03:40.770345	2020-07-22 10:21:14.648874	0 days 00:17:33.878529000	0.0	9.79830136326903e-05	7	2			flat	COMPLETE
24	47.16925031416106	2020-07-22 10:21:14.649364	2020-07-22 10:35:39.108154	0 days 00:14:24.458790000	0.5	7.146288457882745e-05	8	2			pyramid_2	COMPLETE
