number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	state
0	183.2894454439521	2020-07-22 09:36:47.592748	2020-07-22 09:47:40.134999	0 days 00:10:52.542251000	0.4	0.0014615560915321995	10	2				COMPLETE
1	190.95279705435988	2020-07-22 09:47:40.135496	2020-07-22 09:58:11.190954	0 days 00:10:31.055458000		0.002475157596823618	6	1				COMPLETE
2	191.14094598509956	2020-07-22 09:58:11.191480	2020-07-22 10:08:53.828591	0 days 00:10:42.637111000		0.010892910718591598	8	1				COMPLETE
3	191.20972706993723	2020-07-22 10:08:53.829081	2020-07-22 10:19:34.549763	0 days 00:10:40.720682000		0.007008760734290618	9	1				COMPLETE
4	185.11837113295377	2020-07-22 10:19:34.550298	2020-07-22 10:30:19.960238	0 days 00:10:45.409940000	0.5	0.00256063472727217	9	3				COMPLETE
5	191.10146261330922	2020-07-22 10:30:19.960801	2020-07-22 10:40:59.224073	0 days 00:10:39.263272000		0.0011382537315434758	6	1				COMPLETE
6	191.06049299340663	2020-07-22 10:40:59.224597	2020-07-22 10:52:03.922160	0 days 00:11:04.697563000		0.0002170746704805956	7	1				COMPLETE
7	190.96591534505873	2020-07-22 10:52:03.922618	2020-07-22 11:11:42.094990	0 days 00:19:38.172372000		1.3647611445924945e-05	7	1				COMPLETE
8	191.04793245687657	2020-07-22 11:11:42.095487	2020-07-22 11:27:05.040611	0 days 00:15:22.945124000		3.681385736003611e-05	6	1				COMPLETE
9	185.3985029909902	2020-07-22 11:27:05.041132	2020-07-22 11:37:48.484230	0 days 00:10:43.443098000	0.35000000000000003	0.0006763761745188198	6	3		flat		COMPLETE
10	195.59041701598088	2020-07-22 11:37:48.484722	2020-07-22 11:48:32.135987	0 days 00:10:43.651265000	0.0	0.0001396775954466174	10	2				COMPLETE
11	185.07050458218492	2020-07-22 11:48:32.136509	2020-07-22 11:59:31.005845	0 days 00:10:58.869336000	0.5	0.002679015228312967	10	3				COMPLETE
12	186.6503530425401	2020-07-22 11:59:31.006422	2020-07-22 12:11:50.711085	0 days 00:12:19.704663000	0.5	0.019687229086271248	10	2				COMPLETE
13	186.35075878440728	2020-07-22 12:11:50.711595	2020-07-22 12:23:02.833616	0 days 00:11:12.122021000	0.35000000000000003	0.0039935236376203945	10	3				COMPLETE
14	188.4732609705164	2020-07-22 12:23:02.834111	2020-07-22 12:33:39.672649	0 days 00:10:36.838538000	0.5	0.0001972245521363317	9	2			flat	COMPLETE
15	200.46237377922554	2020-07-22 12:33:39.673145	2020-07-22 14:17:09.494143	0 days 01:43:29.820998000	0.35000000000000003	0.026643388072366714	10	3				COMPLETE
16	185.18727397119198	2020-07-22 14:17:09.494651	2020-07-22 14:27:44.723333	0 days 00:10:35.228682000	0.2	0.0012890003855232542	9	2			pyramid_2	COMPLETE
17	186.19258396791227	2020-07-22 14:27:44.723873	2020-07-22 14:38:33.281384	0 days 00:10:48.557511000	0.4	0.0004602571109750029	8	3	flat			COMPLETE
18	185.9750299195513	2020-07-22 14:38:33.281900	2020-07-22 14:50:26.372425	0 days 00:11:53.090525000	0.2	0.007763880543208511	10	2				COMPLETE
19	186.33921423846834	2020-07-22 14:50:26.372912	2020-07-22 15:01:30.980233	0 days 00:11:04.607321000	0.45	7.545129722137694e-05	9	3				COMPLETE
20	185.57349108181302	2020-07-22 15:01:30.980733	2020-07-22 15:12:12.442609	0 days 00:10:41.461876000	0.30000000000000004	0.0006886857543107471	10	2				COMPLETE
21	185.05254275382939	2020-07-22 15:12:12.443099	2020-07-22 15:23:00.753284	0 days 00:10:48.310185000	0.5	0.002525874347267231	9	3				COMPLETE
22	184.69170899028768	2020-07-22 15:23:00.753821	2020-07-22 15:33:46.002057	0 days 00:10:45.248236000	0.45	0.0021064321120456806	9	3				COMPLETE
23	184.7524794954426	2020-07-22 15:33:46.002553	2020-07-22 15:44:33.714817	0 days 00:10:47.712264000	0.45	0.0013512324055151839	8	3	pyramid_2			COMPLETE
24	184.07374766098192	2020-07-22 15:44:33.715331	2020-07-22 15:55:21.647797	0 days 00:10:47.932466000	0.4	0.001225209305381191	8	3	pyramid_2			COMPLETE
