number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	9.26905311606059	2020-07-22 04:29:11.165775	2020-07-22 04:39:44.232269	0 days 00:10:33.066494000		0.00011729848551484282	6	1					COMPLETE
1	9.715824537579092	2020-07-22 04:39:44.232774	2020-07-22 04:50:16.249970	0 days 00:10:32.017196000		0.005991574722142178	8	1					COMPLETE
2	10.887858833562579	2020-07-22 04:50:16.250453	2020-07-22 05:02:20.602580	0 days 00:12:04.352127000		0.001865220580242013	7	1					COMPLETE
3	10.829226221244806	2020-07-22 05:02:20.603038	2020-07-22 05:13:46.319598	0 days 00:11:25.716560000	0.4	0.00025154950988824355	7	3	pyramid_2				COMPLETE
4	13.784898341656996	2020-07-22 05:13:46.320054	2020-07-22 05:24:46.377455	0 days 00:11:00.057401000	0.4	0.004607879057665839	6	3		pyramid_2			COMPLETE
5	9.165338020887974	2020-07-22 05:24:46.377954	2020-07-22 05:35:47.273829	0 days 00:11:00.895875000	0.45	4.908354251154775e-05	7	3	pyramid_2				COMPLETE
6	12.387244055197367	2020-07-22 05:35:47.274390	2020-07-22 05:46:19.124196	0 days 00:10:31.849806000		0.000753815711209488	7	1					COMPLETE
7	9.4948579024965	2020-07-22 05:46:19.124724	2020-07-22 05:57:05.934662	0 days 00:10:46.809938000	0.15000000000000002	0.00014142882515911256	6	2				flat	COMPLETE
8	12.384602378460709	2020-07-22 05:57:05.935190	2020-07-22 06:07:41.284657	0 days 00:10:35.349467000		0.0007811017154492021	7	1					COMPLETE
9	8.319941040679904	2020-07-22 06:07:41.285194	2020-07-22 06:18:07.215097	0 days 00:10:25.929903000		1.078820900245285e-05	10	1					COMPLETE
10	9.241590331808641	2020-07-22 06:18:07.215579	2020-07-22 06:29:01.013192	0 days 00:10:53.797613000	0.0	1.0717922180794385e-05	10	2					COMPLETE
11	8.197016465801775	2020-07-22 06:29:01.013712	2020-07-22 06:45:13.084805	0 days 00:16:12.071093000	0.5	1.0337896238458613e-05	10	3					COMPLETE
12	9.09452281548511	2020-07-22 06:45:13.085259	2020-07-22 06:56:04.138568	0 days 00:10:51.053309000	0.25	1.1275687486232977e-05	10	2					COMPLETE
13	8.606881324258765	2020-07-22 06:56:04.139017	2020-07-22 07:07:05.096752	0 days 00:11:00.957735000	0.5	2.3311842763713512e-05	9	3					COMPLETE
14	10.30180724895285	2020-07-22 07:07:05.097283	2020-07-22 07:17:50.858109	0 days 00:10:45.760826000	0.25	3.684986320308802e-05	9	2			pyramid_2		COMPLETE
15	8.852851088978356	2020-07-22 07:17:50.858603	2020-07-22 07:28:35.833391	0 days 00:10:44.974788000	0.1	1.2792758710153855e-05	9	2			flat		COMPLETE
16	11.999232311731097	2020-07-22 07:28:35.833936	2020-07-22 09:35:29.475114	0 days 02:06:53.641178000	0.35000000000000003	0.028890824831604427	10	3					COMPLETE
17	12.433858771009639	2020-07-22 09:35:29.475552	2020-07-22 09:45:24.209622	0 days 00:09:54.734070000	0.5	7.852212005960265e-05	10	2					COMPLETE
18	8.392117051641463	2020-07-22 09:45:24.210133	2020-07-22 09:54:53.916229	0 days 00:09:29.706096000		2.1425472114357935e-05	9	1					COMPLETE
19	8.553123955501485	2020-07-22 09:54:53.916666	2020-07-22 10:04:57.645463	0 days 00:10:03.728797000	0.30000000000000004	1.0156837730211326e-05	8	3	flat				COMPLETE
20	41.996120994594854	2020-07-22 10:04:57.645930	2020-07-22 10:15:55.088529	0 days 00:10:57.442599000	0.15000000000000002	0.00020192233533651132	10	2					COMPLETE
21	8.358014887184932	2020-07-22 10:15:55.089014	2020-07-22 10:25:25.770976	0 days 00:09:30.681962000		1.960014505695452e-05	9	1					COMPLETE
22	8.466908492913824	2020-07-22 10:25:25.771431	2020-07-22 10:34:58.027953	0 days 00:09:32.256522000		2.4475689957625394e-05	9	1					COMPLETE
23	10.155312185569109	2020-07-22 10:34:58.028443	2020-07-22 10:44:31.930229	0 days 00:09:33.901786000		4.4722177607744704e-05	10	1					COMPLETE
24	8.343297926095817	2020-07-22 10:44:31.930798	2020-07-22 10:54:18.038365	0 days 00:09:46.107567000		1.0053605983235359e-05	9	1					COMPLETE
