number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	42.51343870790322	2020-07-21 14:45:11.722562	2020-07-21 14:55:09.191139	0 days 00:09:57.468577000		2.2688243993022933e-05	10	1				COMPLETE
1	41.777073450259145	2020-07-21 14:55:09.191621	2020-07-21 15:05:27.223381	0 days 00:10:18.031760000	0.05	2.2037059068409244e-05	7	3	pyramid_2			COMPLETE
2	30.64127730606034	2020-07-21 15:05:27.223925	2020-07-21 15:15:33.151680	0 days 00:10:05.927755000	0.4	0.00017180104229626942	10	3				COMPLETE
3	33.089192705828545	2020-07-21 15:15:33.152184	2020-07-21 15:25:14.064137	0 days 00:09:40.911953000	0.45	0.002015874397484812	9	3				COMPLETE
4	42.55102970126276	2020-07-21 15:25:14.064650	2020-07-21 15:34:44.977639	0 days 00:09:30.912989000		9.680738078613339e-05	9	1				COMPLETE
5	42.51244635802914	2020-07-21 15:34:44.978128	2020-07-21 15:45:05.001455	0 days 00:10:20.023327000		2.50769804431707e-05	8	1				COMPLETE
6	34.56157433889077	2020-07-21 15:45:05.001949	2020-07-21 15:54:47.890950	0 days 00:09:42.889001000	0.15000000000000002	0.005759909083426587	9	3				COMPLETE
7	41.499804930761826	2020-07-21 15:54:47.891444	2020-07-21 16:04:26.654634	0 days 00:09:38.763190000		0.025944376912036427	8	1				COMPLETE
8	36.16000315574906	2020-07-21 16:04:26.665142	2020-07-21 16:14:31.783174	0 days 00:10:05.118032000	0.4	0.002189072346277475	10	3				COMPLETE
9	40.90618739905271	2020-07-21 16:14:31.783656	2020-07-21 16:25:30.375024	0 days 00:10:58.591368000	0.05	3.068814394454333e-05	6	2			pyramid_4	COMPLETE
10	58.014207332105016	2020-07-21 16:25:30.375541	2020-07-21 16:35:22.347440	0 days 00:09:51.971899000	0.30000000000000004	0.00026044132327786843	10	2				COMPLETE
11	33.0649667804803	2020-07-21 16:35:22.347933	2020-07-21 16:45:37.387279	0 days 00:10:15.039346000	0.5	0.0010334264090283416	9	3				COMPLETE
12	48.95453323387342	2020-07-21 16:45:37.387775	2020-07-21 16:55:53.015400	0 days 00:10:15.627625000	0.5	0.0004955378041568826	9	2		pyramid_2		COMPLETE
13	29.678298672959617	2020-07-21 16:55:53.015909	2020-07-21 17:06:35.667041	0 days 00:10:42.651132000	0.35000000000000003	0.00012273054141664024	10	3				COMPLETE
14	29.36107212970723	2020-07-21 17:06:35.667553	2020-07-21 17:17:17.703341	0 days 00:10:42.035788000	0.30000000000000004	0.00010111474307494754	10	3				COMPLETE
15	42.61754234803115	2020-07-21 17:17:17.720196	2020-07-21 17:27:10.040479	0 days 00:09:52.320283000	0.25	7.093286594940382e-05	10	2				COMPLETE
16	38.779349221760846	2020-07-21 17:27:10.041392	2020-07-21 17:37:22.124616	0 days 00:10:12.083224000	0.30000000000000004	6.663656093445828e-05	7	3	flat			COMPLETE
17	60.601252206359284	2020-07-21 17:37:22.125125	2020-07-21 17:47:54.185542	0 days 00:10:32.060417000	0.15000000000000002	0.0002497434409677619	10	2				COMPLETE
18	31.798213036040806	2020-07-21 17:47:54.186078	2020-07-21 17:58:29.142738	0 days 00:10:34.956660000	0.35000000000000003	0.0005964657313612141	8	3	flat			COMPLETE
19	34.02628753421713	2020-07-21 17:58:29.144678	2020-07-21 18:09:34.714318	0 days 00:11:05.569640000	0.2	6.335936420736765e-05	7	3	pyramid_2			COMPLETE
20	41.69818782607592	2020-07-21 18:09:34.714844	2020-07-21 18:22:03.842856	0 days 00:12:29.128012000	0.35000000000000003	1.0221295685576519e-05	9	2		flat		COMPLETE
21	31.43008364744145	2020-07-21 18:22:03.843362	2020-07-21 18:32:07.662207	0 days 00:10:03.818845000	0.4	0.00021265396059714595	10	3				COMPLETE
22	30.17080596162839	2020-07-21 18:32:07.668609	2020-07-21 18:42:21.343737	0 days 00:10:13.675128000	0.4	0.00014727760116975644	10	3				COMPLETE
23	30.101404911789313	2020-07-21 18:42:21.344560	2020-07-21 18:53:00.188647	0 days 00:10:38.844087000	0.30000000000000004	0.000126860101093963	10	3				COMPLETE
24	31.95209849944516	2020-07-21 18:53:00.189173	2020-07-21 19:03:00.999854	0 days 00:10:00.810681000	0.25	0.000411852457787022	9	3				COMPLETE
