number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	27.063131733486905	2020-07-23 19:35:18.662056	2020-07-23 19:57:33.640576	0 days 00:22:14.978520000	0.45	1.8069347610632162e-05	9	3					COMPLETE
1	33.5409722516736	2020-07-23 19:57:33.641145	2020-07-23 20:24:27.401454	0 days 00:26:53.760309000	0.15000000000000002	3.859062256407366e-05	6	2				flat	COMPLETE
2	26.94809838378478	2020-07-23 20:24:27.401946	2020-07-23 21:04:31.712323	0 days 00:40:04.310377000	0.05	2.4275157647342904e-05	6	3		flat			COMPLETE
3	37.4407926486989	2020-07-23 21:04:31.712860	2020-07-23 21:19:54.142939	0 days 00:15:22.430079000		0.0008133015483972592	6	1					COMPLETE
4	33.47843636034414	2020-07-23 21:19:54.143521	2020-07-23 21:30:20.722410	0 days 00:10:26.578889000	0.2	0.0065080745347444085	9	3					COMPLETE
5	37.68809746768668	2020-07-23 21:30:20.722971	2020-07-23 21:40:25.243557	0 days 00:10:04.520586000		0.028704682613626093	8	1					COMPLETE
6	28.465820561884442	2020-07-23 21:40:25.244012	2020-07-23 21:52:31.329745	0 days 00:12:06.085733000	0.5	0.0006571565786227357	9	3					COMPLETE
7	37.37024642107823	2020-07-23 21:52:31.330243	2020-07-23 22:07:22.547594	0 days 00:14:51.217351000		0.0010237432438296049	8	1					COMPLETE
8	37.42200262993389	2020-07-23 22:07:22.548157	2020-07-23 22:17:39.301594	0 days 00:10:16.753437000		0.003749427187595444	10	1					COMPLETE
9	32.50107663927017	2020-07-23 22:17:39.302071	2020-07-23 22:32:00.420435	0 days 00:14:21.118364000	0.4	5.929713428802168e-05	7	2				pyramid_4	COMPLETE
10	27.656015828545648	2020-07-23 22:32:00.420976	2020-07-23 22:44:32.504136	0 days 00:12:32.083160000	0.0	0.00014707588909809466	7	3	pyramid_2				COMPLETE
11	26.5899704936756	2020-07-23 22:44:32.504620	2020-07-23 23:03:19.663612	0 days 00:18:47.158992000	0.0	1.030601939460682e-05	10	3					COMPLETE
12	35.93408430588865	2020-07-23 23:03:19.664084	2020-07-23 23:16:48.366409	0 days 00:13:28.702325000	0.0	1.0968946172463955e-05	10	2					COMPLETE
13	27.771851483236343	2020-07-23 23:16:48.366888	2020-07-23 23:30:43.217120	0 days 00:13:54.850232000	0.1	0.00010943201176775824	7	3	flat				COMPLETE
14	26.655953969343443	2020-07-23 23:30:43.217602	2020-07-23 23:49:47.486026	0 days 00:19:04.268424000	0.0	1.1953813511225691e-05	10	3					COMPLETE
15	33.87556265060808	2020-07-23 23:49:47.486559	2020-07-24 00:09:07.811210	0 days 00:19:20.324651000	0.30000000000000004	1.0617211380641486e-05	10	2					COMPLETE
16	28.01276952172552	2020-07-24 00:09:07.811667	2020-07-24 00:20:22.274658	0 days 00:11:14.462991000	0.0	0.0002307669139155318	10	3					COMPLETE
17	33.70066120034	2020-07-24 00:20:22.275165	2020-07-24 00:41:45.994782	0 days 00:21:23.719617000	0.30000000000000004	1.0072229035847933e-05	9	2			pyramid_2		COMPLETE
18	26.654926595468257	2020-07-24 00:41:45.995251	2020-07-24 00:55:22.520378	0 days 00:13:36.525127000	0.1	5.680206473523293e-05	10	3					COMPLETE
19	27.17865888412538	2020-07-24 00:55:22.520878	2020-07-24 01:08:38.169459	0 days 00:13:15.648581000	0.1	5.531795693874282e-05	9	3					COMPLETE
20	34.12657991133957	2020-07-24 01:08:38.169968	2020-07-24 01:21:37.355937	0 days 00:12:59.185969000	0.2	0.00026761019538281805	10	2					COMPLETE
21	26.23590123796491	2020-07-24 01:21:37.356431	2020-07-24 01:37:50.264720	0 days 00:16:12.908289000	0.05	2.056111714371032e-05	10	3					COMPLETE
22	26.17101007322649	2020-07-24 01:37:50.265197	2020-07-24 01:54:43.206461	0 days 00:16:52.941264000	0.1	2.167827491045305e-05	10	3					COMPLETE
23	27.123151904446697	2020-07-24 01:54:43.206967	2020-07-24 02:10:57.708920	0 days 00:16:14.501953000	0.05	2.52959044091522e-05	9	3					COMPLETE
24	26.22937415324868	2020-07-24 02:10:57.709436	2020-07-24 02:27:02.582743	0 days 00:16:04.873307000	0.05	2.2145782013307956e-05	10	3					COMPLETE
