number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	1.0347646942451942	2020-07-29 13:08:42.514612	2020-07-29 13:22:02.776121	0 days 00:13:20.261509000	0.35000000000000003	0.0012360063555484013	8	3	flat				COMPLETE
1	inf	2020-07-29 13:22:02.776694	2020-07-29 13:27:18.351821	0 days 00:05:15.575127000	0.4	0.009307657073721085	6	2				pyramid_2	COMPLETE
2	1.0381990632098155	2020-07-29 13:27:18.352379	2020-07-29 13:44:57.910730	0 days 00:17:39.558351000	0.2	0.00033810220901361117	6	2				flat	COMPLETE
3	1.0414846015279933	2020-07-29 13:44:57.911244	2020-07-29 14:00:53.874135	0 days 00:15:55.962891000	0.4	0.0016625590996778318	6	3		flat			COMPLETE
4	1.091353590800536	2020-07-29 14:00:53.874693	2020-07-29 14:07:56.059049	0 days 00:07:02.184356000		0.003951800237649687	9	1					COMPLETE
5	inf	2020-07-29 14:07:56.059558	2020-07-29 14:10:14.117310	0 days 00:02:18.057752000	0.4	0.01938533798565469	10	2					COMPLETE
6	1.0891485472003268	2020-07-29 14:10:14.117842	2020-07-29 14:18:03.666259	0 days 00:07:49.548417000		0.004902259594551314	8	1					COMPLETE
7	1.034048448843604	2020-07-29 14:18:03.666781	2020-07-29 14:28:06.874133	0 days 00:10:03.207352000	0.0	0.003163897926801401	9	3					COMPLETE
8	1.0743242157303032	2020-07-29 14:28:06.874652	2020-07-29 14:51:22.908997	0 days 00:23:16.034345000		0.00012998413162243168	10	1					COMPLETE
9	1.0298107389744768	2020-07-29 14:51:22.909681	2020-07-29 15:12:29.568280	0 days 00:21:06.658599000	0.5	5.4149226161752763e-05	8	3	flat				COMPLETE
10	1.0311109464559516	2020-07-29 15:12:29.568841	2020-07-29 15:42:48.694495	0 days 00:30:19.125654000	0.2	1.6125857516927348e-05	7	3	flat				COMPLETE
11	1.0308956502338729	2020-07-29 15:42:48.695044	2020-07-29 16:20:57.004133	0 days 00:38:08.309089000	0.15000000000000002	1.1055363115490357e-05	7	3	flat				COMPLETE
12	1.0312761755361533	2020-07-29 16:20:57.005502	2020-07-29 16:58:42.491419	0 days 00:37:45.485917000	0.05	1.0442168425144978e-05	7	3	flat				COMPLETE
13	1.0307012718453363	2020-07-29 16:58:42.492408	2020-07-29 17:11:20.807632	0 days 00:12:38.315224000	0.1	4.839484295945331e-05	7	3	pyramid_2				COMPLETE
14	1.033858867048951	2020-07-29 17:11:20.808171	2020-07-29 17:23:45.345359	0 days 00:12:24.537188000	0.1	5.303374346569153e-05	8	2				pyramid_4	COMPLETE
15	1.0291325758003622	2020-07-29 17:23:45.345878	2020-07-29 17:43:56.084213	0 days 00:20:10.738335000	0.5	6.001369551847659e-05	9	3					COMPLETE
16	1.0334518219911932	2020-07-29 17:43:56.094381	2020-07-29 18:00:28.423005	0 days 00:16:32.328624000	0.5	0.0002279261517058637	9	2			pyramid_2		COMPLETE
17	1.0290470581964546	2020-07-29 18:00:28.423524	2020-07-29 18:20:40.585938	0 days 00:20:12.162414000	0.5	4.3278765041891784e-05	9	3					COMPLETE
18	1.029654381130781	2020-07-29 18:20:40.586440	2020-07-29 18:49:20.003834	0 days 00:28:39.417394000	0.5	2.4829702412060186e-05	9	3					COMPLETE
19	1.03357327302191	2020-07-29 18:49:20.022459	2020-07-29 19:02:07.765820	0 days 00:12:47.743361000	0.35000000000000003	0.0001206396440238289	10	2					COMPLETE
20	1.0321478515451878	2020-07-29 19:02:07.766309	2020-07-29 19:15:25.623563	0 days 00:13:17.857254000	0.30000000000000004	0.0006421534442472009	9	3					COMPLETE
21	1.029894523501409	2020-07-29 19:15:25.624089	2020-07-29 19:39:18.539750	0 days 00:23:52.915661000	0.5	2.6246770056925373e-05	9	3					COMPLETE
22	1.0300771804623903	2020-07-29 19:39:18.540255	2020-07-29 19:59:24.824691	0 days 00:20:06.284436000	0.45	2.6169433332184947e-05	9	3					COMPLETE
23	1.0297740645465638	2020-07-29 19:59:24.835491	2020-07-29 20:14:27.012707	0 days 00:15:02.177216000	0.5	9.837161011187264e-05	10	3					COMPLETE
24	1.029939521172549	2020-07-29 20:14:27.013348	2020-07-29 20:36:10.017823	0 days 00:21:43.004475000	0.45	2.4374545497824822e-05	9	3					COMPLETE
