number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	1.0299399071207427	2020-07-29 14:05:16.038041	2020-07-29 14:23:29.513985	0 days 00:18:13.475944000	0.15000000000000002	1.0350393043124447e-05	10	3					COMPLETE
1	inf	2020-07-29 14:23:29.514504	2020-07-29 14:27:57.898317	0 days 00:04:28.383813000	0.15000000000000002	0.004811441518102618	10	3					COMPLETE
2	1.0359497706026797	2020-07-29 14:27:57.898854	2020-07-29 14:53:58.016169	0 days 00:26:00.117315000	0.05	1.2296375354066905e-05	9	2			flat		COMPLETE
3	1.0726223991284345	2020-07-29 14:53:58.016713	2020-07-29 15:16:18.041493	0 days 00:22:20.024780000		0.0002603854698053968	8	1					COMPLETE
4	1.0332948610553823	2020-07-29 15:16:18.042011	2020-07-29 15:32:52.420864	0 days 00:16:34.378853000	0.4	0.0002533653197360177	8	2				pyramid_4	COMPLETE
5	1.0390179855499753	2020-07-29 15:32:52.421412	2020-07-29 15:44:56.351100	0 days 00:12:03.929688000	0.15000000000000002	0.0038280471260446975	9	3					COMPLETE
6	1.0724024043678946	2020-07-29 15:44:56.351632	2020-07-29 16:11:05.882329	0 days 00:26:09.530697000		0.00014927210792287297	7	1					COMPLETE
7	1.0727009421694067	2020-07-29 16:11:05.882851	2020-07-29 16:37:28.559799	0 days 00:26:22.676948000		0.0007963704379045603	6	1					COMPLETE
8	inf	2020-07-29 16:37:28.560325	2020-07-29 16:39:46.545349	0 days 00:02:17.985024000	0.5	0.01746235096443476	9	2			flat		COMPLETE
9	1.0331976950528134	2020-07-29 16:39:46.545884	2020-07-29 16:56:06.346124	0 days 00:16:19.800240000	0.30000000000000004	0.0017858429287839074	9	3					COMPLETE
10	1.0321442166948964	2020-07-29 16:56:06.359549	2020-07-29 17:12:16.678818	0 days 00:16:10.319269000	0.0	1.0287111304455207e-05	10	3					COMPLETE
11	1.0317346137505448	2020-07-29 17:12:16.679348	2020-07-29 17:28:54.223560	0 days 00:16:37.544212000	0.0	1.1194059429318908e-05	10	3					COMPLETE
12	1.0302227657144973	2020-07-29 17:28:54.224169	2020-07-29 17:41:13.285349	0 days 00:12:19.061180000	0.1	4.042402400628076e-05	10	3					COMPLETE
13	1.0302049291525321	2020-07-29 17:41:13.285861	2020-07-29 17:54:56.673365	0 days 00:13:43.387504000	0.15000000000000002	3.8945511765611416e-05	10	3					COMPLETE
14	1.0329721656519006	2020-07-29 17:54:56.673878	2020-07-29 18:06:59.395703	0 days 00:12:02.721825000	0.25	7.371692786754047e-05	10	2					COMPLETE
15	1.0294053283176683	2020-07-29 18:06:59.412922	2020-07-29 18:21:22.949098	0 days 00:14:23.536176000	0.2	4.5516003748616613e-05	7	3	pyramid_2				COMPLETE
16	1.0347801787587025	2020-07-29 18:21:22.949625	2020-07-29 19:05:28.884236	0 days 00:44:05.934611000	0.25	2.0965888452154938e-05	6	2				pyramid_2	COMPLETE
17	1.0289883897942766	2020-07-29 19:05:28.884772	2020-07-29 19:20:27.894190	0 days 00:14:59.009418000	0.30000000000000004	0.00010017157081039072	7	3	pyramid_2				COMPLETE
18	1.0287077941923133	2020-07-29 19:20:27.894724	2020-07-29 19:35:39.729592	0 days 00:15:11.834868000	0.35000000000000003	0.00011094432708745349	7	3	pyramid_2				COMPLETE
19	1.0373183035018654	2020-07-29 19:35:39.730128	2020-07-29 19:55:47.245807	0 days 00:20:07.515679000	0.35000000000000003	0.0006623204058688358	7	2				flat	COMPLETE
20	1.0282057310961872	2020-07-29 19:55:47.246335	2020-07-29 20:09:59.419770	0 days 00:14:12.173435000	0.45	0.00010589878784086082	7	3	pyramid_2				COMPLETE
21	1.0283958343060806	2020-07-29 20:09:59.420306	2020-07-29 20:24:47.630851	0 days 00:14:48.210545000	0.45	0.00012391295945291211	7	3	pyramid_2				COMPLETE
22	1.037695621347598	2020-07-29 20:24:47.669493	2020-07-29 20:39:00.114593	0 days 00:14:12.445100000	0.5	0.0002413986909237725	6	3		flat			COMPLETE
23	1.0284658109619953	2020-07-29 20:39:00.115106	2020-07-29 20:53:49.263165	0 days 00:14:49.148059000	0.45	0.00011022683144662476	7	3	pyramid_2				COMPLETE
24	1.0329303040408726	2020-07-29 20:53:49.263683	2020-07-29 21:04:03.950131	0 days 00:10:14.686448000	0.45	0.0004161674831245165	8	3	pyramid_2				COMPLETE
