number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	1.4537500724213381	2020-08-03 17:36:13.308684	2020-08-03 17:46:47.543316	0 days 00:10:34.234632000	0.1	0.0001812231072044116	10	2				COMPLETE
1	1.4520692876918981	2020-08-03 17:46:47.543902	2020-08-03 17:55:01.970672	0 days 00:08:14.426770000	0.15000000000000002	0.0004583323428861265	6	2			flat	COMPLETE
2	1.4937580448182277	2020-08-03 17:55:01.971233	2020-08-03 18:02:45.402147	0 days 00:07:43.430914000		0.00190916288658336	9	1				COMPLETE
3	inf	2020-08-03 18:02:45.402660	2020-08-03 18:05:25.312611	0 days 00:02:39.909951000		0.009194323384721835	10	1				COMPLETE
4	1.452544308792314	2020-08-03 18:05:25.313110	2020-08-03 18:19:54.227846	0 days 00:14:28.914736000	0.30000000000000004	1.0083053656829073e-05	8	3	pyramid_2			COMPLETE
5	1.5038819087966457	2020-08-03 18:19:54.228363	2020-08-03 18:27:32.911230	0 days 00:07:38.682867000		0.008878101017288195	7	1				COMPLETE
6	1.487824081730548	2020-08-03 18:27:32.911737	2020-08-03 18:35:10.087107	0 days 00:07:37.175370000		0.0001742542193424307	7	1				COMPLETE
7	inf	2020-08-03 18:35:10.087647	2020-08-03 18:37:50.441360	0 days 00:02:40.353713000	0.35000000000000003	0.009474501072397154	10	3				COMPLETE
8	inf	2020-08-03 18:37:50.441853	2020-08-03 18:41:27.443237	0 days 00:03:37.001384000	0.4	0.023673732887368553	6	2			flat	COMPLETE
9	1.4594223673082838	2020-08-03 18:41:27.443789	2020-08-03 18:49:16.709524	0 days 00:07:49.265735000	0.4	0.0037458878139779183	8	2			pyramid_2	COMPLETE
10	1.4660954709301546	2020-08-03 18:49:16.710084	2020-08-03 18:59:42.980396	0 days 00:10:26.270312000	0.0	1.6857868276500227e-05	6	3		pyramid_4		COMPLETE
11	1.4532520093952175	2020-08-03 18:59:42.980929	2020-08-03 19:13:16.614970	0 days 00:13:33.634041000	0.2	1.0859507053898522e-05	8	3	pyramid_2			COMPLETE
12	1.4474707248521974	2020-08-03 19:13:16.615488	2020-08-03 19:22:26.583219	0 days 00:09:09.967731000	0.25	6.732091286096497e-05	7	3	flat			COMPLETE
13	1.4551217196962694	2020-08-03 19:22:26.583761	2020-08-03 19:31:30.878628	0 days 00:09:04.294867000	0.2	6.488464401679044e-05	7	2			flat	COMPLETE
14	1.444844431646541	2020-08-03 19:31:30.879193	2020-08-03 19:39:51.540932	0 days 00:08:20.661739000	0.1	0.0005961177196146447	6	3		flat		COMPLETE
15	1.468192136248013	2020-08-03 19:39:51.541470	2020-08-03 19:48:07.434520	0 days 00:08:15.893050000	0.0	5.838221580207615e-05	7	3	flat			COMPLETE
16	1.4456206006464982	2020-08-03 19:48:07.435069	2020-08-03 19:57:39.694856	0 days 00:09:32.259787000	0.5	0.001286412341866484	6	3		flat		COMPLETE
17	1.4447527951197705	2020-08-03 19:57:39.695407	2020-08-03 20:06:44.615007	0 days 00:09:04.919600000	0.5	0.0012138143474838957	6	3		flat		COMPLETE
18	1.4453983245750903	2020-08-03 20:06:44.615558	2020-08-03 20:14:58.927477	0 days 00:08:14.311919000	0.5	0.000799245166034928	6	3		flat		COMPLETE
19	1.4461759773090017	2020-08-03 20:14:58.928012	2020-08-03 20:22:54.763210	0 days 00:07:55.835198000	0.05	0.0002994567611522874	9	3				COMPLETE
20	1.4516054069761428	2020-08-03 20:22:54.763780	2020-08-03 20:30:42.431460	0 days 00:07:47.667680000	0.1	0.0028535438880626027	6	2			pyramid_4	COMPLETE
21	1.443587540606576	2020-08-03 20:30:42.431987	2020-08-03 20:38:59.966067	0 days 00:08:17.534080000	0.5	0.0005912139702895501	6	3		flat		COMPLETE
22	1.4430775640992044	2020-08-03 20:38:59.966572	2020-08-03 20:49:14.199992	0 days 00:10:14.233420000	0.45	0.0008596782430600133	6	3		flat		COMPLETE
23	1.4421849812729468	2020-08-03 20:49:14.200517	2020-08-03 20:57:31.881826	0 days 00:08:17.681309000	0.45	0.00153077451793463	7	3	pyramid_2			COMPLETE
24	1.4459594098348387	2020-08-03 20:57:31.882397	2020-08-03 21:05:51.446909	0 days 00:08:19.564512000	0.45	0.004565409251837021	7	3	pyramid_2			COMPLETE
