number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	1.0724449877371045	2020-08-03 21:05:54.632521	2020-08-03 21:14:41.964064	0 days 00:08:47.331543000	0.35000000000000003	0.002017087117983932	7	3	pyramid_2				COMPLETE
1	1.089268440713444	2020-08-03 21:14:41.964639	2020-08-03 21:22:25.942159	0 days 00:07:43.977520000		4.159979206872133e-05	6	1					COMPLETE
2	1.0686069486893564	2020-08-03 21:22:25.942752	2020-08-03 21:34:23.582328	0 days 00:11:57.639576000	0.2	0.000684951316373966	6	3		pyramid_2			COMPLETE
3	inf	2020-08-03 21:34:23.582836	2020-08-03 21:37:03.921898	0 days 00:02:40.339062000	0.25	0.019374827372852666	10	3					COMPLETE
4	1.0709531253892508	2020-08-03 21:37:03.922405	2020-08-03 21:46:03.992790	0 days 00:09:00.070385000	0.05	0.00042119383544517603	8	3	pyramid_2				COMPLETE
5	1.0924699625495555	2020-08-03 21:46:03.993290	2020-08-03 21:53:45.358961	0 days 00:07:41.365671000		7.25010607026555e-05	6	1					COMPLETE
6	1.0701824981679104	2020-08-03 21:53:45.359502	2020-08-03 22:02:31.964392	0 days 00:08:46.604890000	0.05	0.0010155987854289566	7	3	pyramid_2				COMPLETE
7	1.1158621708154866	2020-08-03 22:02:31.964909	2020-08-03 22:10:37.136745	0 days 00:08:05.171836000		0.02380655791680055	6	1					COMPLETE
8	inf	2020-08-03 22:10:37.137276	2020-08-03 22:13:17.934617	0 days 00:02:40.797341000		0.01730723178152003	9	1					COMPLETE
9	1.08996192362183	2020-08-03 22:13:17.935175	2020-08-03 22:21:06.088740	0 days 00:07:48.153565000		1.8145520591255593e-05	8	1					COMPLETE
10	1.0733853984591772	2020-08-03 22:21:06.089267	2020-08-03 22:29:02.606694	0 days 00:07:56.517427000	0.5	0.00021704658071515308	7	2				pyramid_4	COMPLETE
11	1.088099048154207	2020-08-03 22:29:02.607217	2020-08-03 22:37:15.762563	0 days 00:08:13.155346000	0.0	0.0024898558280948098	7	2				flat	COMPLETE
12	1.0706612123366694	2020-08-03 22:37:15.763138	2020-08-03 22:45:37.607392	0 days 00:08:21.844254000	0.1	0.0018813536704792018	7	3	flat				COMPLETE
13	1.0809994759490726	2020-08-03 22:45:37.607947	2020-08-03 22:53:28.439588	0 days 00:07:50.831641000	0.15000000000000002	0.0008661881008172032	6	2				pyramid_2	COMPLETE
14	1.073107456185584	2020-08-03 22:53:28.440117	2020-08-03 23:01:27.125084	0 days 00:07:58.684967000	0.25	0.006279733714372928	7	3	pyramid_2				COMPLETE
15	1.0708806191026041	2020-08-03 23:01:27.125622	2020-08-03 23:11:14.529802	0 days 00:09:47.404180000	0.2	0.00029209010601725504	8	3	pyramid_2				COMPLETE
16	1.0712806682157816	2020-08-03 23:11:14.530307	2020-08-03 23:19:14.499152	0 days 00:07:59.968845000	0.35000000000000003	0.00010178838462895273	9	2			pyramid_2		COMPLETE
17	1.07357659280751	2020-08-03 23:19:14.499664	2020-08-03 23:28:51.017329	0 days 00:09:36.517665000	0.0	0.0008790982683001393	6	3		pyramid_2			COMPLETE
18	1.085179280560617	2020-08-03 23:28:51.017870	2020-08-03 23:38:42.272869	0 days 00:09:51.254999000	0.1	0.005007458984499999	7	2				pyramid_4	COMPLETE
19	1.0724540178831383	2020-08-03 23:38:42.273394	2020-08-03 23:49:33.814341	0 days 00:10:51.540947000	0.35000000000000003	0.00086612202097645	9	3					COMPLETE
20	1.0718410193875982	2020-08-03 23:49:33.814909	2020-08-03 23:57:34.868312	0 days 00:08:01.053403000	0.15000000000000002	0.000192501278732309	6	3		flat			COMPLETE
21	1.0711228585600188	2020-08-03 23:57:34.868858	2020-08-04 00:06:43.019852	0 days 00:09:08.150994000	0.1	0.001803868173595011	7	3	flat				COMPLETE
22	1.0711318131364798	2020-08-04 00:06:43.020408	2020-08-04 00:15:04.900632	0 days 00:08:21.880224000	0.05	0.0005428984333386307	7	3	flat				COMPLETE
23	1.071317381483953	2020-08-04 00:15:04.901161	2020-08-04 00:25:32.091781	0 days 00:10:27.190620000	0.2	0.0053116841408336465	8	3	flat				COMPLETE
24	1.0687877984061611	2020-08-04 00:25:32.092327	2020-08-04 00:33:50.066911	0 days 00:08:17.974584000	0.1	0.0026476151059179223	7	3	flat				COMPLETE
