number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	1.8138307964632319	2021-05-23 14:03:14.744151	2021-05-23 14:19:49.053684	0 days 00:16:34.309533000	1	COMPLETE
1		2021-05-23 14:19:49.054078	2021-05-23 14:19:49.054414	0 days 00:00:00.000336000	1	PRUNED
2	1.2287771632248254	2021-05-23 14:19:49.109337	2021-05-23 14:32:34.782897	0 days 00:12:45.673560000	7	COMPLETE
3	1.2602517688893091	2021-05-23 14:32:34.783481	2021-05-23 14:44:31.327670	0 days 00:11:56.544189000	5	COMPLETE
4	1.3542508239316795	2021-05-23 14:44:31.328208	2021-05-23 14:56:59.989764	0 days 00:12:28.661556000	3	COMPLETE
5		2021-05-23 14:56:59.990433	2021-05-23 14:56:59.990967	0 days 00:00:00.000534000	7	PRUNED
6		2021-05-23 14:57:00.092431	2021-05-23 14:57:00.093117	0 days 00:00:00.000686000	3	PRUNED
7	1.2071535162759113	2021-05-23 14:57:00.195417	2021-05-23 15:09:32.466475	0 days 00:12:32.271058000	9	COMPLETE
