number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	1.3582167849829097	2021-05-23 06:34:29.433006	2021-05-23 06:46:30.845409	0 days 00:12:01.412403000	3	COMPLETE
1		2021-05-23 06:46:30.845911	2021-05-23 06:46:30.846323	0 days 00:00:00.000412000	3	PRUNED
2	1.2692061021814642	2021-05-23 06:46:30.939089	2021-05-23 06:58:18.685121	0 days 00:11:47.746032000	5	COMPLETE
3	1.7738870936706923	2021-05-23 06:58:18.685744	2021-05-23 07:10:40.604768	0 days 00:12:21.919024000	1	COMPLETE
4		2021-05-23 07:10:40.605625	2021-05-23 07:10:40.606251	0 days 00:00:00.000626000	1	PRUNED
5		2021-05-23 07:10:40.800612	2021-05-23 07:10:40.801470	0 days 00:00:00.000858000	5	PRUNED
6	1.236052680272686	2021-05-23 07:10:40.991846	2021-05-23 07:22:40.510817	0 days 00:11:59.518971000	7	COMPLETE
7	1.2143642278068882	2021-05-23 07:22:40.511595	2021-05-23 07:34:35.948899	0 days 00:11:55.437304000	9	COMPLETE
