number	value	datetime_start	datetime_complete	duration	params_n_neighbors	state
0	1.9209786415936299	2021-05-23 05:19:39.041081	2021-05-23 05:31:53.511493	0 days 00:12:14.470412000	7	COMPLETE
1		2021-05-23 05:31:53.512020	2021-05-23 05:31:53.512498	0 days 00:00:00.000478000	7	PRUNED
2	2.1813216789625876	2021-05-23 05:31:53.617989	2021-05-23 05:43:50.804793	0 days 00:11:57.186804000	3	COMPLETE
3	1.8891462428208963	2021-05-23 05:43:50.805360	2021-05-23 06:00:39.811273	0 days 00:16:49.005913000	9	COMPLETE
4		2021-05-23 06:00:39.811911	2021-05-23 06:00:39.812438	0 days 00:00:00.000527000	9	PRUNED
5	1.9891763187854903	2021-05-23 06:00:39.908516	2021-05-23 06:16:35.666239	0 days 00:15:55.757723000	5	COMPLETE
6		2021-05-23 06:16:35.666793	2021-05-23 06:16:35.667326	0 days 00:00:00.000533000	3	PRUNED
7		2021-05-23 06:16:35.721494	2021-05-23 06:16:35.722068	0 days 00:00:00.000574000	7	PRUNED
8	2.838984598962749	2021-05-23 06:16:35.774045	2021-05-23 06:32:19.507544	0 days 00:15:43.733499000	1	COMPLETE
