number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.011959703366437684	2020-10-12 10:05:55.976027	2020-10-12 10:06:12.363191	0 days 00:00:16.387164000	0.15000000000000002	0.0011662658505465506	pyramid_4	9	3	COMPLETE
1	0.012001027448445566	2020-10-12 10:06:12.363799	2020-10-12 10:06:25.748256	0 days 00:00:13.384457000	0.45	0.003046526041758187	flat	6	2	COMPLETE
2	0.012118047891559002	2020-10-12 10:06:25.748763	2020-10-12 10:06:37.839812	0 days 00:00:12.091049000		0.0005139793064632411		10	1	COMPLETE
3	0.012092866865070384	2020-10-12 10:06:37.840284	2020-10-12 10:06:48.828155	0 days 00:00:10.987871000		0.0011526969811625231		10	1	COMPLETE
4	0.013083082118430227	2020-10-12 10:06:48.828716	2020-10-12 10:06:58.809871	0 days 00:00:09.981155000	0.0	0.005848146310358508	pyramid_4	10	3	COMPLETE
5	0.012107753120984041	2020-10-12 10:06:58.810349	2020-10-12 10:07:54.194182	0 days 00:00:55.383833000		7.886372039143516e-05		5	1	COMPLETE
6	0.01198196412231212	2020-10-12 10:07:54.194706	2020-10-12 10:08:11.233666	0 days 00:00:17.038960000	0.35000000000000003	9.054242822128711e-05	flat	9	2	COMPLETE
7	0.011990351752950159	2020-10-12 10:08:11.234189	2020-10-12 10:08:26.597699	0 days 00:00:15.363510000	0.5	0.0003059878660323342	flat	7	2	COMPLETE
8	0.01204632244208524	2020-10-12 10:08:26.598145	2020-10-12 10:08:40.064000	0 days 00:00:13.465855000	0.35000000000000003	0.00033247607130799733	pyramid_2	6	3	COMPLETE
9	0.01210891373375204	2020-10-12 10:08:40.064517	2020-10-12 10:09:13.027643	0 days 00:00:32.963126000		8.857325990870089e-05		8	1	COMPLETE
10	0.012931574448719339	2020-10-12 10:09:13.028123	2020-10-12 10:09:21.959827	0 days 00:00:08.931704000	0.1	0.08759943808164879	pyramid_4	8	3	COMPLETE
11	0.012034027167622268	2020-10-12 10:09:21.960449	2020-10-12 10:10:07.113670	0 days 00:00:45.153221000	0.2	1.2425465943663693e-05	flat	9	2	COMPLETE
12	0.012436755316648288	2020-10-12 10:10:07.114167	2020-10-12 10:10:17.033533	0 days 00:00:09.919366000	0.25	0.020013118982891914	pyramid_4	9	3	COMPLETE
