number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.018920124285585548	2020-10-12 10:04:09.857924	2020-10-12 10:05:09.852551	0 days 00:00:59.994627000	0.05	2.546723372825454e-05	pyramid_4	6	2	COMPLETE
1	0.01918568484170046	2020-10-12 10:05:09.853101	2020-10-12 10:05:31.885429	0 days 00:00:22.032328000	0.25	0.00017787866545415862	flat	4	3	COMPLETE
2	0.01945307111340295	2020-10-12 10:05:31.885897	2020-10-12 10:05:40.508071	0 days 00:00:08.622174000	0.1	0.014753256001959234	pyramid_4	8	2	COMPLETE
3	0.01929317746065316	2020-10-12 10:05:40.508670	2020-10-12 10:05:49.716711	0 days 00:00:09.208041000		0.005053420591566811		8	1	COMPLETE
4	0.019176015367949932	2020-10-12 10:05:49.717167	2020-10-12 10:05:59.464743	0 days 00:00:09.747576000	0.30000000000000004	0.02329729338552611	pyramid_4	7	2	COMPLETE
5	0.018934746398405578	2020-10-12 10:05:59.465336	2020-10-12 10:06:40.902550	0 days 00:00:41.437214000	0.2	2.0343028213686858e-05	flat	8	2	COMPLETE
6	0.01899478161575541	2020-10-12 10:06:40.902971	2020-10-12 10:06:52.159769	0 days 00:00:11.256798000	0.15000000000000002	0.0005013343100218545	pyramid_4	8	3	COMPLETE
7	0.01907210840801484	2020-10-12 10:06:52.160376	2020-10-12 10:07:12.801345	0 days 00:00:20.640969000		9.371968251394e-05		10	1	COMPLETE
8	0.019201308167563994	2020-10-12 10:07:12.801814	2020-10-12 10:07:21.689701	0 days 00:00:08.887887000	0.25	0.002651929730758387	pyramid_2	9	2	COMPLETE
9	0.01890001861135015	2020-10-12 10:07:21.690163	2020-10-12 10:07:34.599078	0 days 00:00:12.908915000	0.30000000000000004	0.00015772908844141614	pyramid_4	9	3	COMPLETE
10	0.01912273416472593	2020-10-12 10:07:34.599599	2020-10-12 10:07:44.725685	0 days 00:00:10.126086000	0.5	0.0007284569744806592	pyramid_2	10	3	COMPLETE
11	0.019052688837996015	2020-10-12 10:07:44.726304	2020-10-12 10:10:50.974094	0 days 00:03:06.247790000	0.0	1.320651454719443e-05	pyramid_4	5	3	COMPLETE
12	0.01893888362967824	2020-10-12 10:10:50.974536	2020-10-12 10:11:42.470485	0 days 00:00:51.495949000		5.343573673010795e-05		6	1	COMPLETE
13	0.023623103229041518	2020-10-12 10:11:42.470950	2020-10-12 10:12:40.490070	0 days 00:00:58.019120000	0.45	1.015975887168409e-05	pyramid_4	6	3	COMPLETE
14	0.019061721020400397	2020-10-12 10:12:40.490524	2020-10-12 10:13:00.527528	0 days 00:00:20.037004000	0.35000000000000003	0.00023710523484738575	pyramid_4	6	2	COMPLETE
15	0.019045841503855073	2020-10-12 10:13:00.527943	2020-10-12 10:15:39.965244	0 days 00:02:39.437301000	0.0	3.811870436738566e-05	pyramid_4	4	3	COMPLETE
16	0.01908777070508996	2020-10-12 10:15:39.965723	2020-10-12 10:16:03.237590	0 days 00:00:23.271867000		0.00017580266572706592		7	1	COMPLETE
17	0.020292779855175434	2020-10-12 10:16:03.238002	2020-10-12 10:16:15.415877	0 days 00:00:12.177875000	0.4	0.07365791604215989	pyramid_4	9	2	COMPLETE
18	0.019233739816526284	2020-10-12 10:16:15.416311	2020-10-12 10:18:03.360666	0 days 00:01:47.944355000	0.1	2.9758290765614126e-05	pyramid_4	5	3	COMPLETE
19	0.019000893505577623	2020-10-12 10:18:03.361171	2020-10-12 10:18:13.204151	0 days 00:00:09.842980000	0.05	0.0015796844284810955	flat	5	2	COMPLETE
20	0.01905292587259184	2020-10-12 10:18:13.204584	2020-10-12 10:18:38.833406	0 days 00:00:25.628822000		8.010872840514176e-05		9	1	COMPLETE
21	0.018927555440988647	2020-10-12 10:18:38.833879	2020-10-12 10:19:21.004247	0 days 00:00:42.170368000	0.2	1.840310818087268e-05	flat	8	2	COMPLETE
22	0.018993891121373906	2020-10-12 10:19:21.004675	2020-10-12 10:20:32.886993	0 days 00:01:11.882318000	0.30000000000000004	1.1009477181594183e-05	flat	7	2	COMPLETE
23	0.019002770845938155	2020-10-12 10:20:32.887424	2020-10-12 10:20:43.307073	0 days 00:00:10.419649000	0.2	0.0003480333278434437	flat	9	2	COMPLETE
