number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	0.6154742701363286	2020-07-06 12:36:01.384412	2020-07-06 12:36:56.163830	0 days 00:00:54.779418000	0.35000000000000003	4.939879391843773e-05	pyramid_4	4	2	COMPLETE
1	0.6208650588145671	2020-07-06 12:36:56.164425	2020-07-06 12:37:18.001634	0 days 00:00:21.837209000	0.5	1.4450904029595313e-05	pyramid_2	8	2	COMPLETE
2	0.6289724366566116	2020-07-06 12:37:18.002157	2020-07-06 12:37:29.174601	0 days 00:00:11.172444000	0.25	6.65634750901858e-05		10	1	COMPLETE
3	0.6260598047845012	2020-07-06 12:37:29.175111	2020-07-06 12:37:41.412956	0 days 00:00:12.237845000	0.4	0.0011764305950926386		7	1	COMPLETE
4	0.6214808155157108	2020-07-06 12:37:41.413449	2020-07-06 12:37:50.689044	0 days 00:00:09.275595000	0.0	0.001914026551256162	pyramid_2	5	2	COMPLETE
5	0.6159796070142181	2020-07-06 12:37:50.689532	2020-07-06 12:38:04.025342	0 days 00:00:13.335810000	0.1	0.0034102079094899024	flat	10	2	COMPLETE
6	0.6281306708120903	2020-07-06 12:38:04.025835	2020-07-06 12:38:13.070542	0 days 00:00:09.044707000	0.0	0.0004525478662933939		6	1	COMPLETE
7	0.631394470790732	2020-07-06 12:38:13.071032	2020-07-06 12:38:26.298371	0 days 00:00:13.227339000	0.35000000000000003	2.3668432405250512e-05	flat	10	2	COMPLETE
8	0.6615665947004316	2020-07-06 12:38:26.298860	2020-07-06 12:38:36.588297	0 days 00:00:10.289437000	0.15000000000000002	0.045450028818582795	flat	8	3	COMPLETE
9	0.6186452553754849	2020-07-06 12:38:36.588815	2020-07-06 12:38:45.921881	0 days 00:00:09.333066000	0.1	0.0010234020608447898	pyramid_2	7	3	COMPLETE
10	0.6055833365772039	2020-07-06 12:38:45.922388	2020-07-06 12:39:19.760180	0 days 00:00:33.837792000	0.5	0.00012504465483424156	pyramid_4	4	3	COMPLETE
11	0.605413002442702	2020-07-06 12:39:19.760681	2020-07-06 12:39:59.787203	0 days 00:00:40.026522000	0.5	9.376152322152353e-05	pyramid_4	4	3	COMPLETE
12	0.605992298781406	2020-07-06 12:39:59.787708	2020-07-06 12:40:29.628477	0 days 00:00:29.840769000	0.5	0.00013868975852881926	pyramid_4	4	3	COMPLETE
13	0.6101477413635839	2020-07-06 12:40:29.628984	2020-07-06 12:40:53.352225	0 days 00:00:23.723241000	0.45	0.0002137418148166517	pyramid_4	5	3	COMPLETE
14	0.6325053401037636	2020-07-06 12:40:53.352719	2020-07-06 12:41:04.207181	0 days 00:00:10.854462000	0.5	0.009188267966633799	pyramid_4	4	3	COMPLETE
15	0.6116880270367295	2020-07-06 12:41:04.207682	2020-07-06 12:41:20.120975	0 days 00:00:15.913293000	0.30000000000000004	0.0002291098779833082	pyramid_4	5	3	COMPLETE
16	0.6141473887400097	2020-07-06 12:41:20.121553	2020-07-06 12:42:23.119941	0 days 00:01:02.998388000	0.45	1.1335888325146356e-05	pyramid_4	6	3	COMPLETE
17	0.608466974388054	2020-07-06 12:42:23.120449	2020-07-06 12:43:20.796600	0 days 00:00:57.676151000	0.4	5.770171433094889e-05	pyramid_4	4	3	COMPLETE
18	0.6184420298109993	2020-07-06 12:43:20.797098	2020-07-06 12:43:32.107690	0 days 00:00:11.310592000	0.2	0.00032940064379619277	pyramid_4	6	3	COMPLETE
19	0.6175063919321584	2020-07-06 12:43:32.108207	2020-07-06 12:44:02.710022	0 days 00:00:30.601815000	0.45	2.885908955211166e-05	pyramid_4	5	2	COMPLETE
20	0.6078780251724714	2020-07-06 12:44:02.710513	2020-07-06 12:44:34.406929	0 days 00:00:31.696416000	0.4	0.00011622925137394611	pyramid_4	4	3	COMPLETE
21	0.6055276328863937	2020-07-06 12:44:34.407438	2020-07-06 12:45:09.203207	0 days 00:00:34.795769000	0.5	0.00011555838588207909	pyramid_4	4	3	COMPLETE
22	0.6078946432602647	2020-07-06 12:45:09.203712	2020-07-06 12:45:24.662540	0 days 00:00:15.458828000	0.5	0.00038920594235514856	pyramid_4	5	3	COMPLETE
23	0.6064893668263461	2020-07-06 12:45:24.663037	2020-07-06 12:46:20.165760	0 days 00:00:55.502723000	0.45	9.144944374381774e-05	pyramid_4	4	3	COMPLETE
24	0.6108805698471823	2020-07-06 12:46:20.166276	2020-07-06 12:47:30.852703	0 days 00:01:10.686427000	0.5	3.470061897042088e-05	pyramid_4	5	3	COMPLETE
25	0.6094599705116421	2020-07-06 12:47:30.853206	2020-07-06 12:47:44.056744	0 days 00:00:13.203538000	0.35000000000000003	0.0005040373552100732	pyramid_4	4	3	COMPLETE
26	0.6236243081377545	2020-07-06 12:47:44.057269	2020-07-06 12:47:58.812507	0 days 00:00:14.755238000	0.45	0.00013810901810339517	pyramid_4	6	2	COMPLETE
27	0.6270064554013423	2020-07-06 12:47:58.812996	2020-07-06 12:48:19.309074	0 days 00:00:20.496078000	0.4	1.7680618018418156e-05	pyramid_4	9	3	COMPLETE
28	0.6178457233980661	2020-07-06 12:48:19.309580	2020-07-06 12:49:25.547153	0 days 00:01:06.237573000	0.30000000000000004	1.0181217181892492e-05	pyramid_2	5	3	COMPLETE
29	0.6154966617287848	2020-07-06 12:49:25.547658	2020-07-06 12:49:53.733008	0 days 00:00:28.185350000	0.35000000000000003	4.725063522729103e-05	pyramid_4	4	2	COMPLETE
30	0.6122966948009673	2020-07-06 12:49:53.733518	2020-07-06 12:50:05.687518	0 days 00:00:11.954000000	0.5	0.0007047094201816843	flat	4	2	COMPLETE
31	0.6062009452314797	2020-07-06 12:50:05.688019	2020-07-06 12:50:30.977269	0 days 00:00:25.289250000	0.5	0.00015855504410731305	pyramid_4	4	3	COMPLETE
32	0.6060265405118668	2020-07-06 12:50:30.977770	2020-07-06 12:51:26.657216	0 days 00:00:55.679446000	0.5	5.540039825820526e-05	pyramid_4	4	3	COMPLETE
