number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.412661094755473	2020-06-30 15:57:48.920099	2020-06-30 15:58:05.214489	0 days 00:00:16.294390000	0.2	0.0010880397864479353	pyramid_2	4	2	COMPLETE
1	1.478390163134804	2020-06-30 15:58:05.215122	2020-06-30 15:58:18.963669	0 days 00:00:13.748547000	0.4	0.05812352606495723	pyramid_2	7	3	COMPLETE
2	1.4332287703192543	2020-06-30 15:58:18.964188	2020-06-30 15:58:34.329472	0 days 00:00:15.365284000	0.5	0.0004239403709555544	pyramid_4	6	3	COMPLETE
3	2.9985838052831086	2020-06-30 15:58:34.329991	2020-06-30 16:03:53.960076	0 days 00:05:19.630085000	0.25	0.01931798991028293		8	1	COMPLETE
4	1.4185349825948266	2020-06-30 16:03:53.960599	2020-06-30 16:04:07.307486	0 days 00:00:13.346887000	0.15000000000000002	0.007018609533091447		4	1	COMPLETE
5	2.9985838052831086	2020-06-30 16:04:07.308006	2020-06-30 16:10:15.220947	0 days 00:06:07.912941000	0.2	0.04642759608919833	pyramid_2	10	3	COMPLETE
6	1.418744034001363	2020-06-30 16:10:15.221456	2020-06-30 16:10:26.767833	0 days 00:00:11.546377000	0.4	0.013163884702278118	pyramid_4	6	2	COMPLETE
7	1.4226595871855146	2020-06-30 16:10:26.768336	2020-06-30 16:10:38.375679	0 days 00:00:11.607343000	0.4	0.016468014881933418		4	1	COMPLETE
8	1.4121087817581093	2020-06-30 16:10:38.376187	2020-06-30 16:10:51.741136	0 days 00:00:13.364949000	0.05	9.473271261613063e-05	flat	8	3	COMPLETE
9	1.4109054361552757	2020-06-30 16:10:51.741656	2020-06-30 16:11:03.692093	0 days 00:00:11.950437000	0.1	0.0002951605466490235	flat	10	2	COMPLETE
10	1.4061869340696227	2020-06-30 16:11:03.692607	2020-06-30 16:11:18.848886	0 days 00:00:15.156279000	0.0	2.7728493006490344e-05	flat	10	2	COMPLETE
11	1.4064414092561852	2020-06-30 16:11:18.849411	2020-06-30 16:11:37.052524	0 days 00:00:18.203113000	0.0	1.107696458461684e-05	flat	10	2	COMPLETE
12	1.4064297043218454	2020-06-30 16:11:37.053023	2020-06-30 16:11:55.311799	0 days 00:00:18.258776000	0.0	1.1102135258420403e-05	flat	10	2	COMPLETE
13	1.4132156128217515	2020-06-30 16:11:55.312296	2020-06-30 16:12:15.750538	0 days 00:00:20.438242000	0.0	1.1073328107975423e-05	flat	9	2	COMPLETE
14	1.4130996939959188	2020-06-30 16:12:15.751060	2020-06-30 16:12:29.698529	0 days 00:00:13.947469000	0.0	3.1717238556437314e-05	flat	9	2	COMPLETE
15	1.4192237076473262	2020-06-30 16:12:29.699046	2020-06-30 16:12:43.407902	0 days 00:00:13.708856000	0.1	4.5977853509027564e-05		9	1	COMPLETE
16	1.4063784648524487	2020-06-30 16:12:43.408409	2020-06-30 16:13:02.028061	0 days 00:00:18.619652000	0.05	1.2049647496556607e-05	flat	10	2	COMPLETE
17	1.4128369438045463	2020-06-30 16:13:02.028578	2020-06-30 16:13:14.821092	0 days 00:00:12.792514000	0.30000000000000004	0.00010560228531886564	flat	8	2	COMPLETE
18	1.4191889590232636	2020-06-30 16:13:14.821609	2020-06-30 16:13:29.930062	0 days 00:00:15.108453000	0.1	3.0429666350686244e-05		9	1	COMPLETE
19	1.415771572321911	2020-06-30 16:13:29.930570	2020-06-30 16:13:41.558176	0 days 00:00:11.627606000	0.05	0.0005651953009185346	flat	7	3	COMPLETE
20	1.4141256346888713	2020-06-30 16:13:41.558688	2020-06-30 16:13:53.367364	0 days 00:00:11.808676000	0.05	0.001922347329899474	pyramid_4	10	2	COMPLETE
21	1.4066076369131926	2020-06-30 16:13:53.367870	2020-06-30 16:14:11.995310	0 days 00:00:18.627440000	0.0	1.0060666691357465e-05	flat	10	2	COMPLETE
22	1.4130096731368302	2020-06-30 16:14:11.995849	2020-06-30 16:14:29.565402	0 days 00:00:17.569553000	0.05	2.0050175586733493e-05	flat	9	2	COMPLETE
23	1.4056913660182857	2020-06-30 16:14:29.565947	2020-06-30 16:14:43.096179	0 days 00:00:13.530232000	0.15000000000000002	7.577191707799397e-05	flat	10	2	COMPLETE
24	1.4116689880387083	2020-06-30 16:14:43.096699	2020-06-30 16:14:56.168459	0 days 00:00:13.071760000	0.15000000000000002	9.668847282777159e-05	flat	9	2	COMPLETE
25	1.410833967297309	2020-06-30 16:14:56.168979	2020-06-30 16:15:08.195442	0 days 00:00:12.026463000	0.15000000000000002	0.00019066379450983687	flat	10	2	COMPLETE
26	1.4181515676424958	2020-06-30 16:15:08.195957	2020-06-30 16:15:22.570133	0 days 00:00:14.374176000	0.2	5.561626232156585e-05		8	1	COMPLETE
27	1.410235765200808	2020-06-30 16:15:22.570644	2020-06-30 16:15:37.249709	0 days 00:00:14.679065000	0.1	2.111775979451418e-05	flat	10	3	COMPLETE
28	1.4113570147607537	2020-06-30 16:15:37.250227	2020-06-30 16:15:55.258139	0 days 00:00:18.007912000	0.25	0.00019806339508462526	flat	5	2	COMPLETE
29	1.4168476587444943	2020-06-30 16:15:55.258665	2020-06-30 16:16:07.320493	0 days 00:00:12.061828000	0.2	0.002278813712946723	flat	9	2	COMPLETE
30	1.4129603669004414	2020-06-30 16:16:07.321005	2020-06-30 16:16:21.309836	0 days 00:00:13.988831000	0.15000000000000002	5.7114978431635106e-05	flat	8	2	COMPLETE
31	1.406217349309524	2020-06-30 16:16:21.310348	2020-06-30 16:16:40.087776	0 days 00:00:18.777428000	0.05	1.579561337350837e-05	flat	10	2	COMPLETE
32	1.4064028389390801	2020-06-30 16:16:40.088288	2020-06-30 16:16:56.502029	0 days 00:00:16.413741000	0.05	2.10289671911582e-05	flat	10	2	COMPLETE
33	1.4132211630713543	2020-06-30 16:16:56.502533	2020-06-30 16:17:14.045306	0 days 00:00:17.542773000	0.1	1.740662281564291e-05	flat	9	2	COMPLETE
34	1.4058866001655832	2020-06-30 16:17:14.045831	2020-06-30 16:17:29.403198	0 days 00:00:15.357367000	0.05	3.724145460046687e-05	flat	10	2	COMPLETE
35	1.4100635859364765	2020-06-30 16:17:29.403711	2020-06-30 16:17:43.387892	0 days 00:00:13.984181000	0.1	3.794035535262306e-05	flat	10	3	COMPLETE
36	1.4158834072130027	2020-06-30 16:17:43.388463	2020-06-30 16:17:58.168150	0 days 00:00:14.779687000	0.15000000000000002	8.019475760340075e-05	pyramid_2	7	2	COMPLETE
37	1.4195515337557514	2020-06-30 16:17:58.168671	2020-06-30 16:18:11.563484	0 days 00:00:13.394813000	0.30000000000000004	0.00013947258870520876		9	1	COMPLETE
38	1.4120345145893372	2020-06-30 16:18:11.563995	2020-06-30 16:18:23.483814	0 days 00:00:11.919819000	0.0	0.0007057389245606845	pyramid_4	10	3	COMPLETE
39	1.4150765294831307	2020-06-30 16:18:23.484315	2020-06-30 16:18:36.718204	0 days 00:00:13.233889000	0.5	0.00034405663329585524	pyramid_2	6	2	COMPLETE
40	1.4119444233727199	2020-06-30 16:18:36.718706	2020-06-30 16:18:50.212760	0 days 00:00:13.494054000	0.2	6.084329210537879e-05	flat	9	2	COMPLETE
41	1.4062628274567315	2020-06-30 16:18:50.213267	2020-06-30 16:19:08.773977	0 days 00:00:18.560710000	0.05	1.7258906009115577e-05	flat	10	2	COMPLETE
42	1.4060323793662604	2020-06-30 16:19:08.774497	2020-06-30 16:19:25.477721	0 days 00:00:16.703224000	0.05	2.762811512697576e-05	flat	10	2	COMPLETE
43	1.4061054168773128	2020-06-30 16:19:25.478227	2020-06-30 16:19:40.480678	0 days 00:00:15.002451000	0.0	3.012866825557079e-05	flat	10	2	COMPLETE
44	1.4085122487980375	2020-06-30 16:19:40.481191	2020-06-30 16:19:56.632934	0 days 00:00:16.151743000	0.0	2.9566856405507485e-05	pyramid_2	10	2	COMPLETE
45	1.4090149133655767	2020-06-30 16:19:56.633445	2020-06-30 16:20:10.237259	0 days 00:00:13.603814000	0.0	0.00015583856181816	pyramid_4	10	2	COMPLETE
46	1.4122785608712871	2020-06-30 16:20:10.237759	2020-06-30 16:20:23.767864	0 days 00:00:13.530105000	0.1	4.0766177892341654e-05	flat	9	2	COMPLETE
47	1.4057560325824436	2020-06-30 16:20:23.768399	2020-06-30 16:20:37.217334	0 days 00:00:13.448935000	0.05	6.718799786618944e-05	flat	10	2	COMPLETE
48	1.4058925613671158	2020-06-30 16:20:37.217835	2020-06-30 16:20:50.645926	0 days 00:00:13.428091000	0.15000000000000002	6.909590230922025e-05	flat	10	2	COMPLETE
49	1.4191720716173124	2020-06-30 16:20:50.646466	2020-06-30 16:21:03.305717	0 days 00:00:12.659251000	0.30000000000000004	0.0002696880677391978		9	1	COMPLETE
50	1.4057134982582034	2020-06-30 16:21:03.306218	2020-06-30 16:21:16.917065	0 days 00:00:13.610847000	0.15000000000000002	7.489934241509612e-05	flat	10	2	COMPLETE
51	1.405802059198569	2020-06-30 16:21:16.917610	2020-06-30 16:21:31.125710	0 days 00:00:14.208100000	0.15000000000000002	7.298484445589116e-05	flat	10	2	COMPLETE
52	1.405697324021749	2020-06-30 16:21:31.126235	2020-06-30 16:21:45.108174	0 days 00:00:13.981939000	0.2	7.11127618829043e-05	flat	10	2	COMPLETE
53	1.4134217523860158	2020-06-30 16:21:45.108681	2020-06-30 16:22:03.091765	0 days 00:00:17.983084000	0.2	0.00013864754454986466	flat	5	2	COMPLETE
54	1.4065604062239037	2020-06-30 16:22:03.092293	2020-06-30 16:22:16.859415	0 days 00:00:13.767122000	0.25	0.0001120646762521826	flat	10	2	COMPLETE
55	1.4120772423967816	2020-06-30 16:22:16.859936	2020-06-30 16:22:29.842469	0 days 00:00:12.982533000	0.2	8.158987930058587e-05	flat	9	2	COMPLETE
56	1.4058222118334711	2020-06-30 16:22:29.842993	2020-06-30 16:22:45.220681	0 days 00:00:15.377688000	0.15000000000000002	4.361834680891959e-05	flat	10	2	COMPLETE
57	1.4094653774438368	2020-06-30 16:22:45.221220	2020-06-30 16:22:57.292701	0 days 00:00:12.071481000	0.15000000000000002	0.0004484334521298781	flat	10	2	COMPLETE
58	1.4129094776196538	2020-06-30 16:22:57.293220	2020-06-30 16:23:10.664881	0 days 00:00:13.371661000	0.25	0.0002579523147600152	flat	8	2	COMPLETE
59	1.4120507048161393	2020-06-30 16:23:10.665436	2020-06-30 16:23:24.789869	0 days 00:00:14.124433000	0.15000000000000002	5.106211889828186e-05	pyramid_4	9	3	COMPLETE
60	1.4059175558792285	2020-06-30 16:23:24.790398	2020-06-30 16:23:38.299867	0 days 00:00:13.509469000	0.2	9.624385755938258e-05	flat	10	2	COMPLETE
61	1.406156149452695	2020-06-30 16:23:38.300384	2020-06-30 16:23:53.805801	0 days 00:00:15.505417000	0.1	4.726596778262064e-05	flat	10	2	COMPLETE
62	1.4059479839114077	2020-06-30 16:23:53.806350	2020-06-30 16:24:07.371402	0 days 00:00:13.565052000	0.15000000000000002	6.964388752809186e-05	flat	10	2	COMPLETE
63	1.411224560316614	2020-06-30 16:24:07.371930	2020-06-30 16:24:20.235108	0 days 00:00:12.863178000	0.2	0.0001843656882654711	flat	10	2	COMPLETE
64	1.4072087780355564	2020-06-30 16:24:20.235656	2020-06-30 16:24:33.840605	0 days 00:00:13.604949000	0.1	0.00010917807809069884	flat	10	2	COMPLETE
65	1.4122006910772327	2020-06-30 16:24:33.841124	2020-06-30 16:24:47.487147	0 days 00:00:13.646023000	0.15000000000000002	4.280148900010052e-05	flat	9	2	COMPLETE
66	2.9985838052831086	2020-06-30 16:24:47.487675	2020-06-30 16:30:55.230785	0 days 00:06:07.743110000	0.25	0.034616691488080255	flat	10	2	COMPLETE
67	1.4125749051836356	2020-06-30 16:30:55.231297	2020-06-30 16:31:09.102862	0 days 00:00:13.871565000	0.1	3.6210396004669446e-05	flat	9	2	COMPLETE
68	1.4063551429306802	2020-06-30 16:31:09.103371	2020-06-30 16:31:25.701858	0 days 00:00:16.598487000	0.2	2.425292934215615e-05	flat	10	2	COMPLETE
69	1.4084330054331362	2020-06-30 16:31:25.702386	2020-06-30 16:31:39.500900	0 days 00:00:13.798514000	0.15000000000000002	0.0001239373731292166	pyramid_2	10	2	COMPLETE
70	1.4132657729426947	2020-06-30 16:31:39.501437	2020-06-30 16:31:58.758129	0 days 00:00:19.256692000	0.1	1.4230655025655884e-05	flat	9	2	COMPLETE
