number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	6.11836432295236	2020-06-30 15:02:26.581270	2020-06-30 15:12:02.426570	0 days 00:09:35.845300000	0.2	0.03092944695113802		10	1	COMPLETE
1	3.788608807569359	2020-06-30 15:12:02.427029	2020-06-30 15:12:15.048464	0 days 00:00:12.621435000	0.1	2.100816228310059e-05	pyramid_2	9	3	COMPLETE
2	3.85895808258949	2020-06-30 15:12:15.048965	2020-06-30 15:12:29.734437	0 days 00:00:14.685472000	0.5	0.031067052754920586	pyramid_4	5	3	COMPLETE
3	3.7584829107362623	2020-06-30 15:12:29.734926	2020-06-30 15:12:41.113260	0 days 00:00:11.378334000	0.4	0.0005674814550089368		4	1	COMPLETE
4	3.826060222603424	2020-06-30 15:12:41.113709	2020-06-30 15:12:49.844192	0 days 00:00:08.730483000	0.25	0.0016524342435749848	flat	8	2	COMPLETE
5	3.8566690634565743	2020-06-30 15:12:49.844655	2020-06-30 15:13:02.270509	0 days 00:00:12.425854000	0.5	0.0033586023542142105	pyramid_4	6	3	COMPLETE
6	3.815214268645348	2020-06-30 15:13:02.270977	2020-06-30 15:13:14.130734	0 days 00:00:11.859757000	0.25	0.019682100315859083	pyramid_2	6	3	COMPLETE
7	3.7701434419866193	2020-06-30 15:13:14.131193	2020-06-30 15:13:31.974945	0 days 00:00:17.843752000	0.25	2.4463342823363372e-05		8	1	COMPLETE
8	6.11836432295236	2020-06-30 15:13:31.975413	2020-06-30 15:22:52.205088	0 days 00:09:20.229675000	0.30000000000000004	0.057783108950014435	pyramid_4	8	2	COMPLETE
9	3.775821708099187	2020-06-30 15:22:52.205565	2020-06-30 15:23:05.698643	0 days 00:00:13.493078000	0.0	3.543407431603221e-05	flat	10	3	COMPLETE
10	3.7636097913597064	2020-06-30 15:23:05.699097	2020-06-30 15:23:17.116542	0 days 00:00:11.417445000	0.4	0.0002940766550263161		5	1	COMPLETE
11	3.758690387881987	2020-06-30 15:23:17.116995	2020-06-30 15:23:28.482166	0 days 00:00:11.365171000	0.4	0.0003143822760547369		4	1	COMPLETE
12	3.7616610833775925	2020-06-30 15:23:28.482628	2020-06-30 15:23:42.086939	0 days 00:00:13.604311000	0.4	0.0002383972894544378		4	1	COMPLETE
13	3.811404155708893	2020-06-30 15:23:42.087406	2020-06-30 15:23:56.527241	0 days 00:00:14.439835000	0.4	0.00022778606175698012	flat	4	2	COMPLETE
14	3.7576580382229987	2020-06-30 15:23:56.527708	2020-06-30 15:24:07.651465	0 days 00:00:11.123757000	0.35000000000000003	0.0006527373131279829		4	1	COMPLETE
15	3.7494324020474976	2020-06-30 15:24:07.651948	2020-06-30 15:24:18.750598	0 days 00:00:11.098650000	0.35000000000000003	0.003964945751912315		5	1	COMPLETE
16	3.8365930256090666	2020-06-30 15:24:18.751060	2020-06-30 15:24:27.495806	0 days 00:00:08.744746000	0.35000000000000003	0.00563739569500294	pyramid_2	6	2	COMPLETE
17	3.757432714540359	2020-06-30 15:24:27.496276	2020-06-30 15:24:38.597714	0 days 00:00:11.101438000	0.15000000000000002	0.008726323773889546		5	1	COMPLETE
18	3.8149183730632936	2020-06-30 15:24:38.598176	2020-06-30 15:24:47.392177	0 days 00:00:08.794001000	0.15000000000000002	0.008998990475329337	flat	5	2	COMPLETE
19	3.746842797039545	2020-06-30 15:24:47.392644	2020-06-30 15:24:58.505813	0 days 00:00:11.113169000	0.05	0.002056472232766511		7	1	COMPLETE
20	3.7470217922277618	2020-06-30 15:24:58.506271	2020-06-30 15:25:09.652701	0 days 00:00:11.146430000	0.0	0.00204866848931524		7	1	COMPLETE
21	3.7493570561994587	2020-06-30 15:25:09.653161	2020-06-30 15:25:22.410201	0 days 00:00:12.757040000	0.0	0.001814461914777212		7	1	COMPLETE
22	3.75642088282178	2020-06-30 15:25:22.410670	2020-06-30 15:25:34.465098	0 days 00:00:12.054428000	0.0	0.001099711646237603		7	1	COMPLETE
23	3.748610596907766	2020-06-30 15:25:34.465557	2020-06-30 15:25:45.223027	0 days 00:00:10.757470000	0.05	0.0019523963384334674		7	1	COMPLETE
24	3.7698722973204495	2020-06-30 15:25:45.223492	2020-06-30 15:25:58.832858	0 days 00:00:13.609366000	0.05	8.854447888603767e-05		7	1	COMPLETE
25	3.8038684554964477	2020-06-30 15:25:58.833318	2020-06-30 15:26:07.556360	0 days 00:00:08.723042000	0.05	0.0022167030666870335	pyramid_4	8	2	COMPLETE
26	3.7600271994607493	2020-06-30 15:26:07.556818	2020-06-30 15:26:17.886824	0 days 00:00:10.330006000	0.05	0.01196522304758488		9	1	COMPLETE
27	3.758226539656433	2020-06-30 15:26:17.887296	2020-06-30 15:26:28.855079	0 days 00:00:10.967783000	0.1	0.0009209474325517241		6	1	COMPLETE
28	3.8007333599335964	2020-06-30 15:26:28.855547	2020-06-30 15:26:37.565346	0 days 00:00:08.709799000	0.1	0.0029151362436451306	pyramid_2	7	2	COMPLETE
29	6.11836432295236	2020-06-30 15:26:37.565821	2020-06-30 15:35:28.779737	0 days 00:08:51.213916000	0.15000000000000002	0.09627962359987109		9	1	COMPLETE
