number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.1382070095578223	2020-07-06 12:36:01.053597	2020-07-06 12:36:35.866524	0 days 00:00:34.812927000	0.35000000000000003	0.0060462519532538265	flat	5	2	COMPLETE
1	2.57655397856647	2020-07-06 12:36:35.867046	2020-07-06 12:43:56.043358	0 days 00:07:20.176312000	0.30000000000000004	0.06559029914672239	flat	8	3	COMPLETE
2	1.1628803816635054	2020-07-06 12:43:56.043859	2020-07-06 12:44:06.667935	0 days 00:00:10.624076000	0.35000000000000003	0.03119651631059351	pyramid_2	7	2	COMPLETE
3	1.134427875546864	2020-07-06 12:44:06.668425	2020-07-06 12:44:17.353716	0 days 00:00:10.685291000	0.4	0.005096835193684834	flat	6	3	COMPLETE
4	1.133633799355922	2020-07-06 12:44:17.354223	2020-07-06 12:44:28.146688	0 days 00:00:10.792465000	0.25	0.00016013961735537592	flat	9	2	COMPLETE
5	1.1297693111158456	2020-07-06 12:44:28.147172	2020-07-06 12:45:20.500633	0 days 00:00:52.353461000	0.25	7.220048651101507e-05	pyramid_4	4	2	COMPLETE
6	1.1438705755211096	2020-07-06 12:45:20.501138	2020-07-06 12:45:31.116400	0 days 00:00:10.615262000	0.05	0.005531379327567895		10	1	COMPLETE
7	1.1339840209477354	2020-07-06 12:45:31.116878	2020-07-06 12:45:41.949240	0 days 00:00:10.832362000	0.4	0.000350329437866366	flat	9	3	COMPLETE
8	1.125765852180658	2020-07-06 12:45:41.949729	2020-07-06 12:45:59.317624	0 days 00:00:17.367895000	0.15000000000000002	0.00030948809540731867	pyramid_4	6	3	COMPLETE
9	1.1326989683918718	2020-07-06 12:45:59.318116	2020-07-06 12:47:17.226166	0 days 00:01:17.908050000	0.25	1.0116402976712821e-05	flat	5	3	COMPLETE
10	1.1306196885251971	2020-07-06 12:47:17.226671	2020-07-06 12:47:47.567099	0 days 00:00:30.340428000	0.05	1.835605952683926e-05		7	1	COMPLETE
