number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.4389977436869537	2020-06-30 16:48:58.663363	2020-06-30 16:49:23.303478	0 days 00:00:24.640115000	0.2	1.274782951117375e-05		7	1	COMPLETE
1	1.4135586164920266	2020-06-30 16:49:23.303958	2020-06-30 16:49:33.924209	0 days 00:00:10.620251000	0.30000000000000004	0.001123411823650864	flat	9	2	COMPLETE
2	1.428027542158105	2020-06-30 16:49:33.924724	2020-06-30 16:49:45.331967	0 days 00:00:11.407243000	0.25	0.0025318502004615974		10	1	COMPLETE
3	1.4337844008230158	2020-06-30 16:49:45.332477	2020-06-30 16:49:55.746203	0 days 00:00:10.413726000	0.45	0.0011540582891382415		6	1	COMPLETE
4	1.4389474364532822	2020-06-30 16:49:55.746701	2020-06-30 16:50:10.485992	0 days 00:00:14.739291000	0.35000000000000003	0.011649830395609215	flat	10	3	COMPLETE
5	1.409082159685449	2020-06-30 16:50:10.486678	2020-06-30 16:50:21.174479	0 days 00:00:10.687801000	0.05	0.002462819476653348	flat	8	2	COMPLETE
6	1.4370254611603601	2020-06-30 16:50:21.174975	2020-06-30 16:50:32.106515	0 days 00:00:10.931540000	0.0	9.511398534058318e-05		7	1	COMPLETE
7	1.4285745291874326	2020-06-30 16:50:32.107007	2020-06-30 16:50:42.476078	0 days 00:00:10.369071000	0.35000000000000003	0.01063923666550363		5	1	COMPLETE
8	1.431263745516196	2020-06-30 16:50:42.476562	2020-06-30 16:50:53.524830	0 days 00:00:11.048268000	0.1	3.180383744893355e-05		10	1	COMPLETE
9	1.4257568819769497	2020-06-30 16:50:53.525313	2020-06-30 16:51:04.794297	0 days 00:00:11.268984000	0.1	0.005289831187578579		7	1	COMPLETE
10	1.430459668353143	2020-06-30 16:51:04.794792	2020-06-30 16:51:15.677694	0 days 00:00:10.882902000	0.0	0.04253394329001298	pyramid_4	8	3	COMPLETE
11	1.4191163335266699	2020-06-30 16:51:15.678178	2020-06-30 16:51:26.175066	0 days 00:00:10.496888000	0.25	0.0002648057990336172	flat	9	2	COMPLETE
12	1.4240711447836338	2020-06-30 16:51:26.175569	2020-06-30 16:51:36.851776	0 days 00:00:10.676207000	0.5	0.0003227860641215231	pyramid_2	9	2	COMPLETE
13	1.4207500845079677	2020-06-30 16:51:36.852265	2020-06-30 16:51:47.537865	0 days 00:00:10.685600000	0.35000000000000003	0.000692371500372937	flat	8	2	COMPLETE
14	3.03393493301567	2020-06-30 16:51:47.538378	2020-06-30 16:59:23.899748	0 days 00:07:36.361370000	0.15000000000000002	0.05278928679791245	flat	9	2	COMPLETE
15	1.4231862455492275	2020-06-30 16:59:23.900278	2020-06-30 16:59:34.263634	0 days 00:00:10.363356000	0.30000000000000004	0.0022081746753892604	flat	8	3	COMPLETE
16	1.4260587637451874	2020-06-30 16:59:34.264129	2020-06-30 16:59:52.292628	0 days 00:00:18.028499000	0.45	0.0001371307030236077	flat	6	2	COMPLETE
17	1.4224544539762183	2020-06-30 16:59:52.293155	2020-06-30 17:00:02.613679	0 days 00:00:10.320524000	0.05	0.01352310798037195	pyramid_4	9	2	COMPLETE
18	1.4258426770396617	2020-06-30 17:00:02.614162	2020-06-30 17:00:21.292198	0 days 00:00:18.678036000	0.2	0.0005604578846941097	pyramid_2	4	3	COMPLETE
19	1.4215958392483063	2020-06-30 17:00:21.292698	2020-06-30 17:00:31.734145	0 days 00:00:10.441447000	0.4	0.0019897959418882917	flat	8	2	COMPLETE
20	1.4171765864580528	2020-06-30 17:00:31.734655	2020-06-30 17:00:42.081039	0 days 00:00:10.346384000	0.2	0.00410122766369303	flat	6	2	COMPLETE
21	1.4138606827834557	2020-06-30 17:00:42.081595	2020-06-30 17:00:52.196863	0 days 00:00:10.115268000	0.15000000000000002	0.004280653996140674	flat	6	2	COMPLETE
22	1.4250574185016969	2020-06-30 17:00:52.197391	2020-06-30 17:01:02.436237	0 days 00:00:10.238846000	0.1	0.02074287821196846	flat	5	2	COMPLETE
23	1.425767296575495	2020-06-30 17:01:02.436732	2020-06-30 17:01:13.514018	0 days 00:00:11.077286000	0.05	0.0011808024144366938	flat	5	2	COMPLETE
24	1.4170171328431345	2020-06-30 17:01:13.514524	2020-06-30 17:01:24.601797	0 days 00:00:11.087273000	0.30000000000000004	0.004663591110363767	flat	8	2	COMPLETE
25	1.417809397781489	2020-06-30 17:01:24.602311	2020-06-30 17:01:35.923854	0 days 00:00:11.321543000	0.15000000000000002	0.006126171967484223	flat	6	3	COMPLETE
26	1.4205158715960624	2020-06-30 17:01:35.924380	2020-06-30 17:01:47.233327	0 days 00:00:11.308947000	0.15000000000000002	0.001253541169641878	pyramid_2	7	2	COMPLETE
27	1.4866679162357959	2020-06-30 17:01:47.233871	2020-06-30 17:01:58.608290	0 days 00:00:11.374419000	0.05	0.024860158734599146	pyramid_4	9	2	COMPLETE
28	1.4301636895000707	2020-06-30 17:01:58.608851	2020-06-30 17:02:18.154009	0 days 00:00:19.545158000	0.30000000000000004	0.000284253599102524	flat	4	3	COMPLETE
29	1.4126705666611479	2020-06-30 17:02:18.154513	2020-06-30 17:02:28.934062	0 days 00:00:10.779549000	0.2	0.002950371248214049	flat	7	2	COMPLETE
30	1.4243658000025257	2020-06-30 17:02:28.934554	2020-06-30 17:02:40.197932	0 days 00:00:11.263378000	0.25	0.0006310783765688742	flat	7	2	COMPLETE
31	1.4129831297644253	2020-06-30 17:02:40.198433	2020-06-30 17:02:50.851643	0 days 00:00:10.653210000	0.2	0.0026533903022041	flat	7	2	COMPLETE
32	1.412705309089573	2020-06-30 17:02:50.852146	2020-06-30 17:03:01.485213	0 days 00:00:10.633067000	0.2	0.0021416338376283803	flat	8	2	COMPLETE
33	1.4143343620373372	2020-06-30 17:03:01.485716	2020-06-30 17:03:11.925040	0 days 00:00:10.439324000	0.2	0.0025366318381081915	flat	7	2	COMPLETE
34	1.4181716971927218	2020-06-30 17:03:11.925541	2020-06-30 17:03:22.252733	0 days 00:00:10.327192000	0.2	0.007865465170607298	flat	8	2	COMPLETE
35	1.4127365136055197	2020-06-30 17:03:22.253230	2020-06-30 17:03:32.567898	0 days 00:00:10.314668000	0.25	0.0027371985157354614	flat	7	2	COMPLETE
36	1.416630394157322	2020-06-30 17:03:32.568410	2020-06-30 17:03:43.055381	0 days 00:00:10.486971000	0.25	0.0016855377323592444	flat	8	2	COMPLETE
37	1.4330164280887765	2020-06-30 17:03:43.055906	2020-06-30 17:03:53.212830	0 days 00:00:10.156924000	0.25	0.0007506805364204632		7	1	COMPLETE
38	3.03393493301567	2020-06-30 17:03:53.213320	2020-06-30 17:11:22.109882	0 days 00:07:28.896562000	0.1	0.0943035134190465	pyramid_2	8	2	COMPLETE
39	1.4316987826906402	2020-06-30 17:11:22.110401	2020-06-30 17:11:32.838807	0 days 00:00:10.728406000	0.30000000000000004	0.0031523328567224737		7	1	COMPLETE
40	1.4163653887094665	2020-06-30 17:11:32.839332	2020-06-30 17:11:44.095496	0 days 00:00:11.256164000	0.15000000000000002	0.009162676951109465	pyramid_4	6	2	COMPLETE
41	1.4133191611118243	2020-06-30 17:11:44.095993	2020-06-30 17:11:55.117164	0 days 00:00:11.021171000	0.2	0.0017092350644519678	flat	7	2	COMPLETE
42	1.4118590409728302	2020-06-30 17:11:55.117667	2020-06-30 17:12:05.891328	0 days 00:00:10.773661000	0.2	0.002593770339250269	flat	7	2	COMPLETE
43	1.41582018022793	2020-06-30 17:12:05.891819	2020-06-30 17:12:17.051722	0 days 00:00:11.159903000	0.25	0.001200437641754176	flat	8	2	COMPLETE
44	1.4244671945827674	2020-06-30 17:12:17.052217	2020-06-30 17:12:32.018527	0 days 00:00:14.966310000	0.35000000000000003	0.00043538687235681245	flat	6	2	COMPLETE
45	1.439719805772277	2020-06-30 17:12:32.019073	2020-06-30 17:12:42.881770	0 days 00:00:10.862697000	0.1	0.01555926215811491		7	1	COMPLETE
46	1.4094712688548354	2020-06-30 17:12:42.882286	2020-06-30 17:12:53.276726	0 days 00:00:10.394440000	0.0	0.003379912091617323	flat	8	2	COMPLETE
47	1.486668618702797	2020-06-30 17:12:53.277254	2020-06-30 17:13:06.666323	0 days 00:00:13.389069000	0.0	0.007424198610728069	flat	9	2	COMPLETE
48	1.4130321014886615	2020-06-30 17:13:06.666850	2020-06-30 17:13:17.226561	0 days 00:00:10.559711000	0.0	0.0009114760603067363	flat	8	2	COMPLETE
49	1.4108519956069887	2020-06-30 17:13:17.227061	2020-06-30 17:13:27.804122	0 days 00:00:10.577061000	0.05	0.003876850256643615	flat	8	3	COMPLETE
50	1.4247727951327502	2020-06-30 17:13:27.804624	2020-06-30 17:13:38.286133	0 days 00:00:10.481509000	0.05	0.006141385083134294	flat	9	3	COMPLETE
51	1.4217454053433005	2020-06-30 17:13:38.286628	2020-06-30 17:13:48.939109	0 days 00:00:10.652481000	0.05	0.0035759642229432433	flat	8	3	COMPLETE
52	1.4344230794358528	2020-06-30 17:13:48.939635	2020-06-30 17:14:04.342633	0 days 00:00:15.402998000	0.0	1.1359402263444528e-05	flat	8	3	COMPLETE
53	1.4283934123671373	2020-06-30 17:14:04.343133	2020-06-30 17:14:14.503894	0 days 00:00:10.160761000	0.1	0.001611808753302991		10	1	COMPLETE
54	1.4140811925646903	2020-06-30 17:14:14.504383	2020-06-30 17:14:24.872015	0 days 00:00:10.367632000	0.0	0.003571291129533815	flat	8	3	COMPLETE
55	1.4335220070177568	2020-06-30 17:14:24.872523	2020-06-30 17:14:38.021178	0 days 00:00:13.148655000	0.15000000000000002	0.005537293027060913	flat	9	2	COMPLETE
56	1.4869191938889894	2020-06-30 17:14:38.021685	2020-06-30 17:14:48.109425	0 days 00:00:10.087740000	0.05	0.011309449167201564	pyramid_4	8	2	COMPLETE
57	1.4085541456595234	2020-06-30 17:14:48.109986	2020-06-30 17:14:59.133477	0 days 00:00:11.023491000	0.15000000000000002	0.0021914570270818176	flat	9	2	COMPLETE
58	1.428534014471646	2020-06-30 17:14:59.134012	2020-06-30 17:15:10.329232	0 days 00:00:11.195220000	0.1	0.0013603010342618784		10	1	COMPLETE
59	1.4305695299901269	2020-06-30 17:15:10.329739	2020-06-30 17:15:23.929723	0 days 00:00:13.599984000	0.15000000000000002	2.601045604696292e-05	flat	9	2	COMPLETE
60	1.411477961302717	2020-06-30 17:15:23.930254	2020-06-30 17:15:35.431141	0 days 00:00:11.500887000	0.05	0.0008879731713769446	pyramid_2	9	3	COMPLETE
61	1.4231192343993204	2020-06-30 17:15:35.431670	2020-06-30 17:15:47.145407	0 days 00:00:11.713737000	0.05	0.0001776049622726164	pyramid_2	9	3	COMPLETE
62	1.4106892625947565	2020-06-30 17:15:47.145973	2020-06-30 17:15:58.433566	0 days 00:00:11.287593000	0.0	0.000953710598385586	pyramid_2	9	3	COMPLETE
