number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.3301967379091835	2020-07-06 12:36:01.632418	2020-07-06 12:36:35.277905	0 days 00:00:33.645487000	0.1	0.0005645219319287371		4	1	COMPLETE
1	1.3261750074995666	2020-07-06 12:36:35.278373	2020-07-06 12:36:53.949903	0 days 00:00:18.671530000	0.5	0.0004952630888519319	pyramid_4	7	3	COMPLETE
2	1.4060422305633373	2020-07-06 12:36:53.950404	2020-07-06 12:37:06.288549	0 days 00:00:12.338145000	0.1	0.06290168716757548	pyramid_4	7	2	COMPLETE
3	1.338722444048115	2020-07-06 12:37:06.289031	2020-07-06 12:37:13.915745	0 days 00:00:07.626714000	0.45	0.0020458458894110285	flat	6	2	COMPLETE
4	1.331781376643675	2020-07-06 12:37:13.916227	2020-07-06 12:37:22.657875	0 days 00:00:08.741648000	0.1	0.00022920682999128696		7	1	COMPLETE
5	1.3300651752648234	2020-07-06 12:37:22.658377	2020-07-06 12:37:38.758219	0 days 00:00:16.099842000	0.0	2.1604931079725843e-05		7	1	COMPLETE
6	2.9256177923592532	2020-07-06 12:37:38.758696	2020-07-06 12:46:28.191287	0 days 00:08:49.432591000	0.2	0.07219750397476325		5	1	COMPLETE
7	1.327936922468725	2020-07-06 12:46:28.191762	2020-07-06 12:46:39.075630	0 days 00:00:10.883868000	0.25	0.00031902747041476323	pyramid_4	5	2	COMPLETE
8	1.3278126776719295	2020-07-06 12:46:39.076104	2020-07-06 12:46:59.200540	0 days 00:00:20.124436000	0.5	1.7652445771847806e-05	flat	7	2	COMPLETE
9	1.3278601076088699	2020-07-06 12:46:59.201022	2020-07-06 12:47:10.290868	0 days 00:00:11.089846000	0.4	2.8320261952836196e-05	pyramid_2	9	2	COMPLETE
10	1.3448197307372962	2020-07-06 12:47:10.291354	2020-07-06 12:47:19.347467	0 days 00:00:09.056113000	0.35000000000000003	0.005146884405083549	pyramid_4	10	3	COMPLETE
11	1.3270254342161976	2020-07-06 12:47:19.347947	2020-07-06 12:47:28.138681	0 days 00:00:08.790734000	0.5	8.812103887165254e-05	flat	8	3	COMPLETE
12	1.3323626878882657	2020-07-06 12:47:28.139177	2020-07-06 12:47:36.651712	0 days 00:00:08.512535000	0.5	0.00011969500620973951	flat	9	3	COMPLETE
13	1.3286771483781958	2020-07-06 12:47:36.652191	2020-07-06 12:47:46.193666	0 days 00:00:09.541475000	0.35000000000000003	7.345382708855246e-05	flat	8	3	COMPLETE
14	1.3442953891780864	2020-07-06 12:47:46.194150	2020-07-06 12:47:56.151909	0 days 00:00:09.957759000	0.5	0.002187266867477909	pyramid_2	8	3	COMPLETE
15	1.3368137323555827	2020-07-06 12:47:56.152407	2020-07-06 12:48:04.956079	0 days 00:00:08.803672000	0.4	0.006911559728914203	pyramid_4	9	3	COMPLETE
16	1.3287259771042512	2020-07-06 12:48:04.956565	2020-07-06 12:48:16.175776	0 days 00:00:11.219211000	0.30000000000000004	6.222610229357918e-05	pyramid_4	8	3	COMPLETE
17	1.3326981965901137	2020-07-06 12:48:16.176270	2020-07-06 12:48:24.410742	0 days 00:00:08.234472000	0.45	0.001267704442630053	flat	6	3	COMPLETE
18	1.3632224791524123	2020-07-06 12:48:24.411227	2020-07-06 12:48:33.085875	0 days 00:00:08.674648000	0.45	0.021806644337937033	pyramid_4	10	3	COMPLETE
19	1.3234786496442907	2020-07-06 12:48:33.086363	2020-07-06 12:48:42.839383	0 days 00:00:09.753020000	0.2	0.0005269151564523225	pyramid_2	6	3	COMPLETE
20	1.3276471614169807	2020-07-06 12:48:42.839861	2020-07-06 12:48:51.977934	0 days 00:00:09.138073000	0.2	0.0006251305409734498	pyramid_2	6	2	COMPLETE
21	1.3236233927622563	2020-07-06 12:48:51.978408	2020-07-06 12:49:05.784424	0 days 00:00:13.806016000	0.15000000000000002	0.00018991213057409088	pyramid_2	5	3	COMPLETE
22	1.324484449808671	2020-07-06 12:49:05.784916	2020-07-06 12:49:19.417945	0 days 00:00:13.633029000	0.2	0.00024035306271349093	pyramid_2	5	3	COMPLETE
23	1.3246657026915991	2020-07-06 12:49:19.418436	2020-07-06 12:49:37.742394	0 days 00:00:18.323958000	0.15000000000000002	0.00018282682972480782	pyramid_2	4	3	COMPLETE
24	1.3256794437974775	2020-07-06 12:49:37.742879	2020-07-06 12:50:03.088409	0 days 00:00:25.345530000	0.2	5.0819937612639306e-05	pyramid_2	5	3	COMPLETE
25	1.3278276105554832	2020-07-06 12:50:03.088909	2020-07-06 12:51:18.222010	0 days 00:01:15.133101000	0.05	1.065275828429067e-05	pyramid_2	5	3	COMPLETE
26	1.3283205533228	2020-07-06 12:51:18.222510	2020-07-06 12:51:39.114843	0 days 00:00:20.892333000	0.25	0.0011129693918614295	pyramid_2	4	3	COMPLETE
27	1.3271249048516196	2020-07-06 12:51:39.115326	2020-07-06 12:51:48.762679	0 days 00:00:09.647353000	0.15000000000000002	0.00018227087226287857	pyramid_2	6	2	COMPLETE
28	1.3253142205940909	2020-07-06 12:51:48.763166	2020-07-06 12:51:59.449451	0 days 00:00:10.686285000	0.15000000000000002	0.0003495459587834865	pyramid_2	5	3	COMPLETE
29	1.3303564239282901	2020-07-06 12:51:59.449955	2020-07-06 12:52:09.969564	0 days 00:00:10.519609000	0.05	0.000873994148279847	pyramid_2	4	3	COMPLETE
30	1.3344662189483643	2020-07-06 12:52:09.970063	2020-07-06 12:52:19.446615	0 days 00:00:09.476552000	0.30000000000000004	0.0032147800054117804	pyramid_2	6	2	COMPLETE
