number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.2569617251476406	2020-07-06 12:36:01.066479	2020-07-06 12:36:35.009219	0 days 00:00:33.942740000	0.0	0.002784920407729434	pyramid_2	7	3	COMPLETE
1	1.2407067746245277	2020-07-06 12:36:35.009738	2020-07-06 12:37:04.601011	0 days 00:00:29.591273000	0.5	6.006706894394283e-05	flat	6	3	COMPLETE
2	1.251122415884073	2020-07-06 12:37:04.601557	2020-07-06 12:37:13.032305	0 days 00:00:08.430748000	0.0	0.010485128820064981	pyramid_4	10	2	COMPLETE
3	1.2529343102677544	2020-07-06 12:37:13.032816	2020-07-06 12:37:25.334072	0 days 00:00:12.301256000	0.15000000000000002	0.008769767540985905		6	1	COMPLETE
4	1.2478872320459349	2020-07-06 12:37:25.334582	2020-07-06 12:37:38.150010	0 days 00:00:12.815428000	0.35000000000000003	0.0031505890309936812	pyramid_4	5	3	COMPLETE
5	1.2425162170292057	2020-07-06 12:37:38.150536	2020-07-06 12:38:01.615512	0 days 00:00:23.464976000	0.1	5.6233569453293095e-05	pyramid_4	7	2	COMPLETE
6	1.2503696302109728	2020-07-06 12:38:01.616038	2020-07-06 12:38:11.300651	0 days 00:00:09.684613000	0.1	0.0004925292497238935		7	1	COMPLETE
7	1.251015895392547	2020-07-06 12:38:11.301161	2020-07-06 12:38:28.086809	0 days 00:00:16.785648000	0.25	4.8865353537958085e-05		6	1	COMPLETE
8	1.244501206508641	2020-07-06 12:38:28.087322	2020-07-06 12:38:56.624153	0 days 00:00:28.536831000	0.0	2.1640188521832967e-05	pyramid_4	8	2	COMPLETE
9	1.246690756273107	2020-07-06 12:38:56.624687	2020-07-06 12:39:06.454682	0 days 00:00:09.829995000	0.05	0.0027697403829357006	pyramid_2	7	2	COMPLETE
10	1.2475055275255114	2020-07-06 12:39:06.455210	2020-07-06 12:39:23.733769	0 days 00:00:17.278559000	0.5	0.0002607280001702132	flat	4	3	COMPLETE
11	1.2466044814797752	2020-07-06 12:39:23.734278	2020-07-06 12:39:35.165656	0 days 00:00:11.431378000	0.5	9.133912777963677e-05	flat	10	3	COMPLETE
