number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	2.967295808353643	2020-06-30 14:44:26.694335	2020-06-30 14:44:43.234542	0 days 00:00:16.540207000	0.45	0.05070212694745738	pyramid_2	6	3	COMPLETE
1	2.9372135825540826	2020-06-30 14:44:43.235046	2020-06-30 14:44:55.329181	0 days 00:00:12.094135000	0.25	0.008209651145245689	pyramid_2	6	3	COMPLETE
2	2.9218619682779714	2020-06-30 14:44:55.329703	2020-06-30 14:45:05.847553	0 days 00:00:10.517850000	0.30000000000000004	0.0018449823560891595	pyramid_4	8	3	COMPLETE
3	2.888233415011702	2020-06-30 14:45:05.848054	2020-06-30 14:45:23.761522	0 days 00:00:17.913468000	0.35000000000000003	1.3909789621918051e-05	flat	10	2	COMPLETE
4	2.8910318389249485	2020-06-30 14:45:23.762006	2020-06-30 14:45:37.578510	0 days 00:00:13.816504000	0.30000000000000004	5.644439532682433e-05	pyramid_4	9	2	COMPLETE
5	2.9675657237626583	2020-06-30 14:45:37.579057	2020-06-30 14:45:47.366132	0 days 00:00:09.787075000	0.35000000000000003	0.07297195484509025	pyramid_2	4	2	COMPLETE
6	2.9197312260039463	2020-06-30 14:45:47.366619	2020-06-30 14:46:03.959788	0 days 00:00:16.593169000	0.30000000000000004	6.459727069527555e-05	pyramid_4	6	3	COMPLETE
7	2.8985371516582155	2020-06-30 14:46:03.960314	2020-06-30 14:46:28.261848	0 days 00:00:24.301534000	0.25	2.905325502477363e-05		6	1	COMPLETE
8	2.9005486024293865	2020-06-30 14:46:28.262333	2020-06-30 14:47:06.704055	0 days 00:00:38.441722000	0.35000000000000003	2.894814092815953e-05		4	1	COMPLETE
9	2.911851138447436	2020-06-30 14:47:06.704554	2020-06-30 14:47:22.332283	0 days 00:00:15.627729000	0.2	0.000889562847692433	pyramid_4	4	3	COMPLETE
10	2.9133382163285297	2020-06-30 14:47:22.332778	2020-06-30 14:47:33.270647	0 days 00:00:10.937869000	0.5	0.00030758768806222255	flat	10	2	COMPLETE
11	2.8878697015316552	2020-06-30 14:47:33.271169	2020-06-30 14:47:51.448515	0 days 00:00:18.177346000	0.1	1.2948989630154487e-05	flat	10	2	COMPLETE
12	2.890004297782635	2020-06-30 14:47:51.449051	2020-06-30 14:48:09.536577	0 days 00:00:18.087526000	0.0	1.0086541119561561e-05	flat	10	2	COMPLETE
13	2.897376403954751	2020-06-30 14:48:09.537068	2020-06-30 14:48:34.007035	0 days 00:00:24.469967000	0.1	1.0958555386511634e-05		9	1	COMPLETE
14	2.907068786036466	2020-06-30 14:48:34.007547	2020-06-30 14:48:43.864205	0 days 00:00:09.856658000	0.1	0.00023440247700832575	flat	10	2	COMPLETE
15	2.902545194516237	2020-06-30 14:48:43.864688	2020-06-30 14:48:55.444691	0 days 00:00:11.580003000	0.0	0.0001508254602764356	flat	8	2	COMPLETE
16	2.9059455531767044	2020-06-30 14:48:55.445171	2020-06-30 14:49:11.502740	0 days 00:00:16.057569000	0.15000000000000002	1.4817270212773618e-05		9	1	COMPLETE
17	2.933310178961334	2020-06-30 14:49:11.503227	2020-06-30 14:49:21.882848	0 days 00:00:10.379621000	0.45	0.0039154687262823226	flat	8	2	COMPLETE
18	4.828170283087369	2020-06-30 14:49:21.883327	2020-06-30 14:57:44.206203	0 days 00:08:22.322876000	0.1	0.019795122570109677	flat	10	2	COMPLETE
19	2.8868224392448805	2020-06-30 14:57:44.206706	2020-06-30 14:57:56.273832	0 days 00:00:12.067126000	0.4	0.0005710208352053262		7	1	COMPLETE
20	2.8850930942886177	2020-06-30 14:57:56.274292	2020-06-30 14:58:09.920567	0 days 00:00:13.646275000	0.05	0.0004073441308216132		5	1	COMPLETE
21	2.8850902761992825	2020-06-30 14:58:09.921007	2020-06-30 14:58:21.894109	0 days 00:00:11.973102000	0.05	0.0007679153156648835		5	1	COMPLETE
22	2.884959088431464	2020-06-30 14:58:21.894563	2020-06-30 14:58:33.801778	0 days 00:00:11.907215000	0.0	0.0006961791421640606		5	1	COMPLETE
23	2.8840994158923854	2020-06-30 14:58:33.802232	2020-06-30 14:58:45.690403	0 days 00:00:11.888171000	0.0	0.0020428801867475362		5	1	COMPLETE
24	2.8841444952734587	2020-06-30 14:58:45.690860	2020-06-30 14:58:57.568748	0 days 00:00:11.877888000	0.0	0.001725016628993526		5	1	COMPLETE
25	2.8835498610675563	2020-06-30 14:58:57.569254	2020-06-30 14:59:08.153932	0 days 00:00:10.584678000	0.0	0.002612532199970882		5	1	COMPLETE
