number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_layer_size_architecture	params_max_layer_size_exponent	params_num_layers	state
0	1.9105634978429784	2020-06-30 14:44:26.708277	2020-06-30 14:44:45.355773	0 days 00:00:18.647496000	0.30000000000000004	0.005270314867812234	flat	9	3	COMPLETE
1	1.8934650159284154	2020-06-30 14:44:45.356307	2020-06-30 14:45:05.460687	0 days 00:00:20.104380000	0.4	0.00021281579773333318	flat	4	2	COMPLETE
2	1.925257915573099	2020-06-30 14:45:05.461199	2020-06-30 14:45:19.865012	0 days 00:00:14.403813000	0.30000000000000004	0.0030522653175477058	flat	10	2	COMPLETE
3	1.891751909304311	2020-06-30 14:45:19.865506	2020-06-30 14:45:31.794888	0 days 00:00:11.929382000	0.30000000000000004	0.00020048560385706196	pyramid_2	7	2	COMPLETE
4	1.9039651379874805	2020-06-30 14:45:31.795368	2020-06-30 14:46:57.589613	0 days 00:01:25.794245000	0.2	1.4738548062704517e-05	pyramid_2	5	2	COMPLETE
5	1.9104242243108185	2020-06-30 14:46:57.590139	2020-06-30 14:47:05.028444	0 days 00:00:07.438305000	0.05	0.008064710383058896		7	1	COMPLETE
6	1.8897218787701988	2020-06-30 14:47:05.028955	2020-06-30 14:47:18.020155	0 days 00:00:12.991200000	0.15000000000000002	5.546153294797366e-05	pyramid_4	9	3	COMPLETE
7	3.5873605476308392	2020-06-30 14:47:18.020668	2020-06-30 14:59:04.962949	0 days 00:11:46.942281000	0.0	0.028155643053217647	flat	10	3	COMPLETE
8	3.5873605476308392	2020-06-30 14:59:04.963435	2020-06-30 15:08:45.976227	0 days 00:09:41.012792000	0.5	0.02023227956810041		10	1	COMPLETE
9	2.038090734605711	2020-06-30 15:08:45.976748	2020-06-30 15:08:55.560791	0 days 00:00:09.584043000	0.25	0.011801772745674198	pyramid_2	9	2	COMPLETE
10	1.8902579398679369	2020-06-30 15:08:55.561294	2020-06-30 15:09:51.409929	0 days 00:00:55.848635000	0.1	1.1381825800405666e-05	pyramid_4	8	3	COMPLETE
11	1.889518145184511	2020-06-30 15:09:51.410492	2020-06-30 15:10:53.121118	0 days 00:01:01.710626000	0.1	1.120661090431037e-05	pyramid_4	8	3	COMPLETE
12	1.8885777831176431	2020-06-30 15:10:53.121646	2020-06-30 15:11:13.311481	0 days 00:00:20.189835000	0.15000000000000002	5.307814598563793e-05	pyramid_4	8	3	COMPLETE
13	1.888629083467345	2020-06-30 15:11:13.311993	2020-06-30 15:12:05.020876	0 days 00:00:51.708883000	0.0	3.831377468238159e-05	pyramid_4	6	3	COMPLETE
14	1.890813217507544	2020-06-30 15:12:05.021393	2020-06-30 15:12:30.639321	0 days 00:00:25.617928000	0.0	0.00012098041182405471	pyramid_4	5	3	COMPLETE
15	1.8972981058484693	2020-06-30 15:12:30.639872	2020-06-30 15:12:40.211199	0 days 00:00:09.571327000	0.0	0.0011004782112057328	pyramid_4	6	3	COMPLETE
16	1.88710112937703	2020-06-30 15:12:40.211726	2020-06-30 15:13:39.630446	0 days 00:00:59.418720000	0.15000000000000002	3.076882254629792e-05	pyramid_4	6	3	COMPLETE
17	1.8973339969723233	2020-06-30 15:13:39.630981	2020-06-30 15:13:51.947369	0 days 00:00:12.316388000	0.2	0.0005593150596080688	pyramid_4	6	3	COMPLETE
18	1.8915809906211127	2020-06-30 15:13:51.947884	2020-06-30 15:14:14.785089	0 days 00:00:22.837205000	0.15000000000000002	3.547400591759064e-05	pyramid_4	8	2	COMPLETE
19	3.5873605476308392	2020-06-30 15:14:14.785607	2020-06-30 15:23:09.154439	0 days 00:08:54.368832000	0.1	0.08738700768454712		4	1	COMPLETE
20	1.893626784680791	2020-06-30 15:23:09.154924	2020-06-30 15:23:20.965257	0 days 00:00:11.810333000	0.2	0.0006246681490996549	pyramid_4	5	3	COMPLETE
21	1.8869231078280486	2020-06-30 15:23:20.965753	2020-06-30 15:24:08.105512	0 days 00:00:47.139759000	0.05	3.4500773938813046e-05	pyramid_4	6	3	COMPLETE
22	1.8879214457012174	2020-06-30 15:24:08.106005	2020-06-30 15:24:26.997449	0 days 00:00:18.891444000	0.05	7.766792352046888e-05	pyramid_4	7	3	COMPLETE
23	1.8880859982370946	2020-06-30 15:24:26.997940	2020-06-30 15:25:40.833553	0 days 00:01:13.835613000	0.05	2.1437257184320974e-05	pyramid_4	6	3	COMPLETE
24	1.886713750437307	2020-06-30 15:25:40.834078	2020-06-30 15:25:57.921923	0 days 00:00:17.087845000	0.05	0.0001141640442406033	pyramid_4	7	3	COMPLETE
25	1.8883799713986773	2020-06-30 15:25:57.922433	2020-06-30 15:26:12.267653	0 days 00:00:14.345220000	0.1	0.00022394660792882977	pyramid_4	6	3	COMPLETE
26	1.90296194677055	2020-06-30 15:26:12.268142	2020-06-30 15:27:05.967046	0 days 00:00:53.698904000	0.05	2.4241136520504012e-05	pyramid_4	5	2	COMPLETE
27	1.8874100056220053	2020-06-30 15:27:05.967730	2020-06-30 15:27:25.203028	0 days 00:00:19.235298000	0.15000000000000002	8.990236523620397e-05	pyramid_4	7	3	COMPLETE
28	1.887345073168853	2020-06-30 15:27:25.203550	2020-06-30 15:27:41.300480	0 days 00:00:16.096930000	0.05	0.00013433962725817856	pyramid_2	6	3	COMPLETE
29	1.8949148328713115	2020-06-30 15:27:41.300991	2020-06-30 15:27:50.172394	0 days 00:00:08.871403000	0.25	0.0003953625553443735	pyramid_4	7	2	COMPLETE
30	1.8951145510601908	2020-06-30 15:27:50.172934	2020-06-30 15:27:59.874421	0 days 00:00:09.701487000	0.1	0.0024763667332681916	pyramid_4	5	3	COMPLETE
31	1.8870421244144044	2020-06-30 15:27:59.874937	2020-06-30 15:28:16.471099	0 days 00:00:16.596162000	0.05	0.00013426058690362862	pyramid_2	6	3	COMPLETE
32	1.8886315579415687	2020-06-30 15:28:16.471627	2020-06-30 15:29:16.239076	0 days 00:00:59.767449000	0.0	2.3056159366252478e-05	pyramid_2	6	3	COMPLETE
33	1.8917475677268094	2020-06-30 15:29:16.239643	2020-06-30 15:29:41.763236	0 days 00:00:25.523593000	0.05	0.00027710847529002314	pyramid_2	4	3	COMPLETE
34	1.8874243800677233	2020-06-30 15:29:41.763748	2020-06-30 15:29:55.324509	0 days 00:00:13.560761000	0.1	0.000127976577678192	pyramid_2	7	3	COMPLETE
35	1.8887383033852967	2020-06-30 15:29:55.325024	2020-06-30 15:30:16.442934	0 days 00:00:21.117910000	0.15000000000000002	5.3862208802169186e-05	flat	6	3	COMPLETE
36	1.8970530879098808	2020-06-30 15:30:16.443479	2020-06-30 15:30:28.158066	0 days 00:00:11.714587000	0.4	0.001154239313774195	pyramid_2	5	2	COMPLETE
37	1.8888964279119973	2020-06-30 15:30:28.158572	2020-06-30 15:30:58.665686	0 days 00:00:30.507114000	0.05	1.8398621080734123e-05	flat	7	3	COMPLETE
38	1.9007785831916435	2020-06-30 15:30:58.666210	2020-06-30 15:31:23.344031	0 days 00:00:24.677821000	0.0	3.6536331318577605e-05	pyramid_2	6	2	COMPLETE
39	1.888538427729876	2020-06-30 15:31:23.344569	2020-06-30 15:31:37.537811	0 days 00:00:14.193242000	0.2	0.00017841154155576674	pyramid_4	7	3	COMPLETE
40	1.8912916121082592	2020-06-30 15:31:37.538349	2020-06-30 15:31:50.405442	0 days 00:00:12.867093000	0.35000000000000003	8.227648110084655e-05	flat	8	2	COMPLETE
41	1.8876366112228473	2020-06-30 15:31:50.405937	2020-06-30 15:32:06.218071	0 days 00:00:15.812134000	0.05	0.00015880345954391012	pyramid_2	6	3	COMPLETE
42	1.890902641631706	2020-06-30 15:32:06.218582	2020-06-30 15:32:18.667541	0 days 00:00:12.448959000	0.05	0.00033739082397025647	pyramid_2	5	3	COMPLETE
43	1.8877862325563064	2020-06-30 15:32:18.668048	2020-06-30 15:34:39.554449	0 days 00:02:20.886401000	0.1	1.0302495722122137e-05	pyramid_2	6	3	COMPLETE
44	1.8889112410145092	2020-06-30 15:34:39.555015	2020-06-30 15:34:53.807009	0 days 00:00:14.251994000	0.0	9.155537775606178e-05	pyramid_2	7	3	COMPLETE
45	1.8879366749653033	2020-06-30 15:34:53.807534	2020-06-30 15:35:19.928679	0 days 00:00:26.121145000	0.05	6.598579214674688e-05	pyramid_2	6	3	COMPLETE
46	1.8896117534196335	2020-06-30 15:35:19.929228	2020-06-30 15:36:12.191049	0 days 00:00:52.261821000	0.15000000000000002	3.6135261985439465e-05	pyramid_2	5	3	COMPLETE
47	1.8873088389928907	2020-06-30 15:36:12.191570	2020-06-30 15:38:19.916291	0 days 00:02:07.724721000	0.1	1.3473797931128025e-05	pyramid_4	6	3	COMPLETE
48	1.9005534285325054	2020-06-30 15:38:19.916815	2020-06-30 15:40:09.450171	0 days 00:01:49.533356000	0.1	1.4961124327122436e-05	pyramid_4	5	3	COMPLETE
49	1.8875709701702583	2020-06-30 15:40:09.450731	2020-06-30 15:41:41.164370	0 days 00:01:31.713639000	0.15000000000000002	1.3566508676398341e-05	pyramid_4	7	3	COMPLETE
50	1.8888766096229872	2020-06-30 15:41:41.164912	2020-06-30 15:42:07.660440	0 days 00:00:26.495528000	0.1	2.9171281624729944e-05	pyramid_4	8	3	COMPLETE
51	1.8885729185262716	2020-06-30 15:42:07.660984	2020-06-30 15:42:52.092841	0 days 00:00:44.431857000	0.0	4.5051573865025045e-05	pyramid_4	6	3	COMPLETE
52	1.8875307543403177	2020-06-30 15:42:52.093370	2020-06-30 15:43:08.771192	0 days 00:00:16.677822000	0.05	0.00013164515996635175	pyramid_4	6	3	COMPLETE
53	1.8873155875589556	2020-06-30 15:43:08.771691	2020-06-30 15:43:43.024725	0 days 00:00:34.253034000	0.1	5.70010030045571e-05	pyramid_4	6	3	COMPLETE
54	1.8874069125292259	2020-06-30 15:43:43.025259	2020-06-30 15:44:14.875784	0 days 00:00:31.850525000	0.2	5.123627598399979e-05	pyramid_4	7	3	COMPLETE
55	1.8899581516919286	2020-06-30 15:44:14.876289	2020-06-30 15:45:28.294221	0 days 00:01:13.417932000	0.1	1.6791719713919435e-05	pyramid_4	6	3	COMPLETE
56	1.8964924395364473	2020-06-30 15:45:28.294745	2020-06-30 15:46:41.497668	0 days 00:01:13.202923000	0.1	2.9483159258146237e-05	pyramid_4	5	3	COMPLETE
