number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5304448136352402	2020-07-20 01:39:10.254098	2020-07-20 01:54:10.062834	0 days 00:14:59.808736000	0.05	8.40998646067419e-05	7	2				flat	COMPLETE
1	0.5401907370505054	2020-07-20 01:54:10.063391	2020-07-20 02:07:54.351633	0 days 00:13:44.288242000	0.45	0.0060259890798078485	7	2				flat	COMPLETE
2	0.5244254829346445	2020-07-20 02:07:54.352152	2020-07-20 02:21:32.340735	0 days 00:13:37.988583000	0.2	0.0003445941572187706	6	3		pyramid_2			COMPLETE
3	0.529085270588861	2020-07-20 02:21:32.341210	2020-07-20 03:09:22.831983	0 days 00:47:50.490773000	0.4	1.1803255903073494e-05	8	2				pyramid_2	COMPLETE
4	0.5278639774314111	2020-07-20 03:09:22.832516	2020-07-20 03:21:43.202942	0 days 00:12:20.370426000	0.35000000000000003	0.0009078410831681405	9	2			pyramid_2		COMPLETE
5	0.5251946637071502	2020-07-20 03:21:43.203446	2020-07-20 03:36:53.038447	0 days 00:15:09.835001000	0.4	0.003953065046627545	7	3	flat				COMPLETE
6	0.5238179241303468	2020-07-20 03:36:53.038946	2020-07-20 04:01:55.965808	0 days 00:25:02.926862000	0.4	1.9310380021657066e-05	8	3	pyramid_2				COMPLETE
7	0.5331046948676804	2020-07-20 04:01:55.966330	2020-07-20 04:16:17.557250	0 days 00:14:21.590920000	0.35000000000000003	0.02353315657679565	7	2				pyramid_4	COMPLETE
8	0.527696641373852	2020-07-20 04:16:17.557745	2020-07-20 04:28:10.527626	0 days 00:11:52.969881000	0.05	0.0030798296524370246	10	3					COMPLETE
9	0.5282730812482986	2020-07-20 04:28:10.528098	2020-07-20 04:39:30.015390	0 days 00:11:19.487292000	0.15000000000000002	0.0011483468091252435	10	2					COMPLETE
10	0.5590639734832045	2020-07-20 04:39:30.015958	2020-07-20 05:00:18.782189	0 days 00:20:48.766231000		1.0640524825747638e-05	9	1					COMPLETE
11	0.5245570347801679	2020-07-20 05:00:18.782702	2020-07-20 05:14:10.408815	0 days 00:13:51.626113000	0.2	0.0001382603570258203	6	3		pyramid_2			COMPLETE
12	0.5240306038187594	2020-07-20 05:14:10.409391	2020-07-20 05:32:03.905173	0 days 00:17:53.495782000	0.25	5.7049785775412906e-05	6	3		pyramid_2			COMPLETE
13	0.5234817195417308	2020-07-20 05:32:03.905694	2020-07-20 05:56:23.328559	0 days 00:24:19.422865000	0.5	3.0326722352385956e-05	8	3	pyramid_2				COMPLETE
14	0.5596435152440722	2020-07-20 05:56:23.329120	2020-07-20 06:09:44.609879	0 days 00:13:21.280759000		2.61090749195531e-05	8	1					COMPLETE
15	0.5234409864450015	2020-07-20 06:09:44.610383	2020-07-20 06:45:42.855722	0 days 00:35:58.245339000	0.5	2.367586738276118e-05	9	3					COMPLETE
16	0.5233584125004932	2020-07-20 06:45:42.856185	2020-07-20 07:02:11.474516	0 days 00:16:28.618331000	0.5	0.00021878813079724872	9	3					COMPLETE
17	0.5232525488551337	2020-07-20 07:02:11.474984	2020-07-20 07:18:42.748187	0 days 00:16:31.273203000	0.5	0.00020042988078943823	9	3					COMPLETE
18	0.5234033867235974	2020-07-20 07:18:42.748635	2020-07-20 07:33:18.370950	0 days 00:14:35.622315000	0.5	0.00021905768791055752	9	3					COMPLETE
19	0.5594256907894746	2020-07-20 07:33:18.371452	2020-07-20 07:54:56.690629	0 days 00:21:38.319177000		0.0004821114717452703	10	1					COMPLETE
20	0.5247699318823302	2020-07-20 07:54:56.691085	2020-07-20 08:07:33.316326	0 days 00:12:36.625241000	0.30000000000000004	0.0012956425875856098	9	3					COMPLETE
21	0.5233133306430796	2020-07-20 08:07:33.316803	2020-07-20 08:24:05.249085	0 days 00:16:31.932282000	0.5	0.00019271986929279687	9	3					COMPLETE
22	0.5233220221203052	2020-07-20 08:24:05.249543	2020-07-20 08:39:32.723542	0 days 00:15:27.473999000	0.5	0.0001824963367508385	9	3					COMPLETE
23	0.5235413054123939	2020-07-20 08:39:32.724003	2020-07-20 08:56:59.165037	0 days 00:17:26.441034000	0.45	8.431478169884115e-05	10	3					COMPLETE
24	0.5234190909443919	2020-07-20 08:56:59.165504	2020-07-20 09:11:33.482095	0 days 00:14:34.316591000	0.45	0.00019984570314836127	9	3					COMPLETE
