number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	inf	2020-07-21 03:14:12.006987	2020-07-21 03:21:56.538510	0 days 00:07:44.531523000	0.45	0.018836594489618653	8	3	pyramid_2			COMPLETE
1	1.1248815663790512	2020-07-21 03:21:56.539111	2020-07-21 03:33:03.644626	0 days 00:11:07.105515000	0.2	0.0018309391416369818	10	3				COMPLETE
2	1.1405774601701084	2020-07-21 03:33:03.645147	2020-07-21 03:48:17.431755	0 days 00:15:13.786608000		0.005803375973016249	7	1				COMPLETE
3	1.1693166350643789	2020-07-21 03:48:17.432208	2020-07-21 03:58:31.045103	0 days 00:10:13.612895000		0.01545984023791766	10	1				COMPLETE
4	1.1222695001927654	2020-07-21 03:58:31.045617	2020-07-21 04:10:03.184441	0 days 00:11:32.138824000	0.25	0.00028071986331825165	7	3	pyramid_2			COMPLETE
5	1.1244617247914552	2020-07-21 04:10:03.185014	2020-07-21 04:24:54.371101	0 days 00:14:51.186087000	0.15000000000000002	2.359525333550277e-05	9	3				COMPLETE
6	1.1525472953654727	2020-07-21 04:24:54.371650	2020-07-21 04:51:13.752660	0 days 00:26:19.381010000		0.00033164525952538755	6	1				COMPLETE
7	1.1228290451953729	2020-07-21 04:51:13.753132	2020-07-21 05:02:28.791974	0 days 00:11:15.038842000	0.0	0.00013267542201411467	10	3				COMPLETE
8	1.1486006783536848	2020-07-21 05:02:28.792485	2020-07-21 05:18:33.396433	0 days 00:16:04.603948000		0.00036445981213237077	8	1				COMPLETE
9	1.1749223067522259	2020-07-21 05:18:33.396909	2020-07-21 05:28:41.430445	0 days 00:10:08.033536000		0.00010502819108576292	6	1				COMPLETE
10	1.146255877723323	2020-07-21 05:28:41.430993	2020-07-21 05:39:16.852749	0 days 00:10:35.421756000	0.4	1.7578953687448064e-05	7	2			flat	COMPLETE
11	1.142521901394602	2020-07-21 05:39:16.853247	2020-07-21 05:53:59.143530	0 days 00:14:42.290283000	0.0	7.500799109159435e-05	7	2			pyramid_2	COMPLETE
12	1.121406001299277	2020-07-21 05:53:59.144040	2020-07-21 06:04:50.014677	0 days 00:10:50.870637000	0.0	0.001250160534367763	9	3				COMPLETE
13	1.123505527998893	2020-07-21 06:04:50.015172	2020-07-21 06:15:37.728589	0 days 00:10:47.713417000	0.30000000000000004	0.0014381292644754472	9	2		flat		COMPLETE
14	1.122128800463824	2020-07-21 06:15:37.729061	2020-07-21 06:26:24.932707	0 days 00:10:47.203646000	0.1	0.0014113459524364394	9	3				COMPLETE
15	1.1221340114414744	2020-07-21 06:26:24.933231	2020-07-21 06:36:53.555856	0 days 00:10:28.622625000	0.1	0.001573922302856604	9	3				COMPLETE
16	1.1243876902532197	2020-07-21 06:36:53.556384	2020-07-21 06:47:33.558420	0 days 00:10:40.002036000	0.05	0.005104196723548658	9	2		pyramid_2		COMPLETE
17	1.1224638632210244	2020-07-21 06:47:33.558889	2020-07-21 06:57:58.517215	0 days 00:10:24.958326000	0.1	0.0007687920625365427	9	3				COMPLETE
18	1.1274168836895497	2020-07-21 06:57:58.517703	2020-07-21 07:08:10.873569	0 days 00:10:12.355866000	0.0	0.004285171855786257	8	2			pyramid_4	COMPLETE
19	1.1224948416118807	2020-07-21 07:08:10.874050	2020-07-21 07:19:10.697555	0 days 00:10:59.823505000	0.1	0.0006711700332123274	10	3				COMPLETE
20	inf	2020-07-21 07:19:10.698050	2020-07-21 07:27:56.874696	0 days 00:08:46.176646000	0.30000000000000004	0.009445319483963172	9	3				COMPLETE
21	1.1221263225632996	2020-07-21 07:27:56.875158	2020-07-21 07:38:40.920401	0 days 00:10:44.045243000	0.1	0.001989619035804658	9	3				COMPLETE
22	1.1219379938666953	2020-07-21 07:38:40.920864	2020-07-21 07:49:26.296178	0 days 00:10:45.375314000	0.05	0.002569070293198965	9	3				COMPLETE
23	1.1226161363299814	2020-07-21 07:49:26.296647	2020-07-21 08:00:09.051172	0 days 00:10:42.754525000	0.0	0.002827796653548624	8	3	flat			COMPLETE
24	1.123804552046205	2020-07-21 08:00:09.051701	2020-07-21 08:11:08.841078	0 days 00:10:59.789377000	0.05	0.000875767347978784	10	3				COMPLETE
