number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5426476890827048	2020-07-20 18:30:52.104449	2020-07-20 18:42:27.355280	0 days 00:11:35.250831000	0.05	0.00012678399628904564	7	2			flat	COMPLETE
1	0.5551289359783305	2020-07-20 18:42:27.355871	2020-07-20 18:58:31.433380	0 days 00:16:04.077509000		0.00038794517145451546	8	1				COMPLETE
2	0.54930071000724	2020-07-20 18:58:31.433929	2020-07-20 19:14:36.999358	0 days 00:16:05.565429000		0.0014398097116512583	6	1				COMPLETE
3	0.5440987500552473	2020-07-20 19:14:36.999887	2020-07-20 19:28:14.163877	0 days 00:13:37.163990000	0.0	0.004269322502992541	6	2			pyramid_4	COMPLETE
4	0.5415230517420275	2020-07-20 19:28:14.164433	2020-07-20 19:39:37.198932	0 days 00:11:23.034499000	0.35000000000000003	0.008921706847509583	7	3	flat			COMPLETE
5	0.5779298536892595	2020-07-20 19:39:37.199511	2020-07-20 19:50:09.549077	0 days 00:10:32.349566000		0.00013723840187089732	8	1				COMPLETE
6	0.5390940916127172	2020-07-20 19:50:09.549612	2020-07-20 20:05:33.302970	0 days 00:15:23.753358000	0.05	2.4264265898196934e-05	7	3	pyramid_2			COMPLETE
7	0.548204319394868	2020-07-20 20:05:33.303504	2020-07-20 20:16:26.242818	0 days 00:10:52.939314000		0.005887413284854034	6	1				COMPLETE
8	0.5366469060963598	2020-07-20 20:16:26.243359	2020-07-20 20:44:01.910614	0 days 00:27:35.667255000	0.5	1.3257114566857176e-05	8	3	flat			COMPLETE
9	0.5418273541812239	2020-07-20 20:44:01.911104	2020-07-20 20:55:29.149558	0 days 00:11:27.238454000	0.1	0.00253606493891739	9	2		flat		COMPLETE
10	0.5329069441959776	2020-07-20 20:55:29.150076	2020-07-20 21:19:40.559172	0 days 00:24:11.409096000	0.5	1.099253146429504e-05	10	3				COMPLETE
11	0.5329889655540729	2020-07-20 21:19:40.559692	2020-07-20 21:43:48.420093	0 days 00:24:07.860401000	0.5	1.0378404748633677e-05	10	3				COMPLETE
12	0.5329325981271678	2020-07-20 21:43:48.420624	2020-07-20 22:07:07.134534	0 days 00:23:18.713910000	0.5	1.1016308189604924e-05	10	3				COMPLETE
13	0.5326656701712773	2020-07-20 22:07:07.135066	2020-07-20 22:22:49.117196	0 days 00:15:41.982130000	0.35000000000000003	4.394247954610006e-05	10	3				COMPLETE
14	0.5335742830605342	2020-07-20 22:22:49.117714	2020-07-20 22:40:06.247358	0 days 00:17:17.129644000	0.35000000000000003	4.1301978847416814e-05	9	3				COMPLETE
15	0.54495627354589	2020-07-20 22:40:06.247884	2020-07-20 22:51:19.453182	0 days 00:11:13.205298000	0.35000000000000003	5.996092966087592e-05	10	2				COMPLETE
16	0.5356373321401662	2020-07-20 22:51:19.453660	2020-07-20 23:03:28.545568	0 days 00:12:09.091908000	0.2	0.0002979463398251147	9	3				COMPLETE
17	0.5460161328019767	2020-07-20 23:03:28.546094	2020-07-20 23:14:42.624272	0 days 00:11:14.078178000	0.4	3.0739557760381235e-05	10	2				COMPLETE
18	0.5343505872529128	2020-07-20 23:14:42.624765	2020-07-20 23:28:30.468611	0 days 00:13:47.843846000	0.25	0.00010450064204601276	9	3				COMPLETE
19	0.5368397623127904	2020-07-20 23:28:30.469142	2020-07-20 23:40:41.557909	0 days 00:12:11.088767000	0.45	0.0011429004527682377	10	3				COMPLETE
20	0.5471827032418086	2020-07-20 23:40:41.558388	2020-07-20 23:51:27.674700	0 days 00:10:46.116312000	0.25	2.3895806695712563e-05	9	2		pyramid_2		COMPLETE
21	0.5327116830628493	2020-07-20 23:51:27.675199	2020-07-21 00:15:31.444958	0 days 00:24:03.769759000	0.5	1.2763578397600329e-05	10	3				COMPLETE
22	0.5327095372035585	2020-07-21 00:15:31.445511	2020-07-21 00:38:50.726363	0 days 00:23:19.280852000	0.45	1.279683871870155e-05	10	3				COMPLETE
23	0.533275888521918	2020-07-21 00:38:50.726880	2020-07-21 00:54:38.260672	0 days 00:15:47.533792000	0.45	6.696504731451844e-05	10	3				COMPLETE
24	0.5333395329310976	2020-07-21 00:54:38.261229	2020-07-21 01:17:58.943076	0 days 00:23:20.681847000	0.4	2.0032644991166336e-05	9	3				COMPLETE
