number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5513404321060608	2020-07-23 22:17:39.868615	2020-07-23 22:50:18.483608	0 days 00:32:38.614993000	0.35000000000000003	1.091660759640395e-05	8	2				flat	COMPLETE
1	0.5966983719119413	2020-07-23 22:50:18.484235	2020-07-23 23:00:59.241329	0 days 00:10:40.757094000		0.019651544545518387	10	1					COMPLETE
2	0.5392823296953646	2020-07-23 23:00:59.241894	2020-07-23 23:13:24.662192	0 days 00:12:25.420298000	0.25	0.00039628559890532954	9	2			flat		COMPLETE
3	0.5416852166321718	2020-07-23 23:13:24.662691	2020-07-23 23:24:14.987496	0 days 00:10:50.324805000	0.1	0.0014695496130414827	7	2				flat	COMPLETE
4	0.5354652335371832	2020-07-23 23:24:14.987991	2020-07-23 23:40:24.293631	0 days 00:16:09.305640000	0.35000000000000003	2.4377245045841698e-05	9	3					COMPLETE
5	0.5355073111703043	2020-07-23 23:40:24.294156	2020-07-23 23:56:26.266445	0 days 00:16:01.972289000	0.25	2.3438379023784287e-05	9	3					COMPLETE
6	0.539243483330063	2020-07-23 23:56:26.266947	2020-07-24 00:07:39.132710	0 days 00:11:12.865763000	0.30000000000000004	0.0033515070178647957	10	2					COMPLETE
7	0.5420739099495255	2020-07-24 00:07:39.133160	2020-07-24 00:19:53.116186	0 days 00:12:13.983026000	0.4	0.00036167584827183466	6	2				flat	COMPLETE
8	inf	2020-07-24 00:19:53.116733	2020-07-24 00:29:13.364203	0 days 00:09:20.247470000	0.2	0.019715146868942428	7	3	flat				COMPLETE
9	inf	2020-07-24 00:29:13.364735	2020-07-24 00:37:21.455503	0 days 00:08:08.090768000	0.4	0.027164031365077775	10	2					COMPLETE
10	0.5350970732387876	2020-07-24 00:37:21.455980	2020-07-24 00:53:27.677597	0 days 00:16:06.221617000	0.5	4.959471482856007e-05	9	3					COMPLETE
11	0.5350365898858612	2020-07-24 00:53:27.678118	2020-07-24 01:07:34.530726	0 days 00:14:06.852608000	0.5	6.221204228348264e-05	9	3					COMPLETE
12	0.5341534025201817	2020-07-24 01:07:34.531303	2020-07-24 01:21:06.739763	0 days 00:13:32.208460000	0.5	9.241812551959599e-05	8	3	pyramid_2				COMPLETE
13	0.534414639993224	2020-07-24 01:21:06.740294	2020-07-24 01:33:00.595595	0 days 00:11:53.855301000	0.5	0.00015652572975231722	8	3	pyramid_2				COMPLETE
14	0.6188339477862856	2020-07-24 01:33:00.596177	2020-07-24 01:43:31.853316	0 days 00:10:31.257139000		0.00012939562326261527	8	1					COMPLETE
15	0.5348783306680596	2020-07-24 01:43:31.853848	2020-07-24 01:56:57.202385	0 days 00:13:25.348537000	0.5	0.00014311724654874098	7	3	pyramid_2				COMPLETE
16	0.5379987210634357	2020-07-24 01:56:57.202924	2020-07-24 02:08:09.988401	0 days 00:11:12.785477000	0.0	0.0012034064087731147	8	3	pyramid_2				COMPLETE
17	0.5344699394187848	2020-07-24 02:08:09.988929	2020-07-24 02:21:34.050085	0 days 00:13:24.061156000	0.45	0.00015249070453858426	6	3		pyramid_4			COMPLETE
18	0.5371337304243182	2020-07-24 02:21:34.050590	2020-07-24 02:32:28.154917	0 days 00:10:54.104327000	0.45	0.0009474985140518984	7	3	pyramid_2				COMPLETE
19	0.6182680833784486	2020-07-24 02:32:28.155501	2020-07-24 02:49:35.891163	0 days 00:17:07.735662000		1.2867528934770909e-05	8	1					COMPLETE
20	0.5355103600274628	2020-07-24 02:49:35.891686	2020-07-24 03:03:46.274538	0 days 00:14:10.382852000	0.5	6.653345653850333e-05	7	3	pyramid_2				COMPLETE
21	0.5343054458995924	2020-07-24 03:03:46.275105	2020-07-24 03:16:03.108722	0 days 00:12:16.833617000	0.45	0.00019164847021755016	6	3		pyramid_4			COMPLETE
22	0.5346765637115289	2020-07-24 03:16:03.109319	2020-07-24 03:28:02.801551	0 days 00:11:59.692232000	0.45	0.00023736687388559093	8	3	pyramid_2				COMPLETE
23	0.5366288285147219	2020-07-24 03:28:02.802119	2020-07-24 03:39:32.661751	0 days 00:11:29.859632000	0.4	0.0006215598358823426	6	3		flat			COMPLETE
24	0.5341203133976288	2020-07-24 03:39:32.662323	2020-07-24 03:53:03.909811	0 days 00:13:31.247488000	0.5	9.485749856621203e-05	8	3	pyramid_2				COMPLETE
