number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.855475453067425	2020-07-23 05:39:58.165558	2020-07-23 05:56:29.194399	0 days 00:16:31.028841000	0.2	4.1593521350760895e-05	6	2			pyramid_2	COMPLETE
1	0.846329939886257	2020-07-23 05:56:29.195049	2020-07-23 06:14:39.249452	0 days 00:18:10.054403000	0.1	1.2259334784107142e-05	10	3				COMPLETE
2	0.8493448651133748	2020-07-23 06:14:39.249936	2020-07-23 06:26:03.307616	0 days 00:11:24.057680000	0.05	0.0004684614359507417	9	2		pyramid_2		COMPLETE
3	0.871283261948479	2020-07-23 06:26:03.308142	2020-07-23 06:37:20.429191	0 days 00:11:17.121049000		0.013104744419672045	9	1				COMPLETE
4	0.8497612182153449	2020-07-23 06:37:20.429944	2020-07-23 06:48:58.477626	0 days 00:11:38.047682000	0.30000000000000004	0.0014547272191991344	7	2			pyramid_2	COMPLETE
5	0.8543291150376784	2020-07-23 06:48:58.478215	2020-07-23 07:01:44.309844	0 days 00:12:45.831629000	0.35000000000000003	0.016915243093735155	9	2		pyramid_2		COMPLETE
6	0.8655101720028492	2020-07-23 07:01:44.310397	2020-07-23 07:21:09.390692	0 days 00:19:25.080295000		0.0007373603772484656	10	1				COMPLETE
7	0.8492897497608535	2020-07-23 07:21:09.391222	2020-07-23 07:42:44.516891	0 days 00:21:35.125669000	0.05	1.644020638748277e-05	8	3	flat			COMPLETE
8	0.8765471557046433	2020-07-23 07:42:44.517407	2020-07-23 07:53:30.006772	0 days 00:10:45.489365000		0.024399253220747222	8	1				COMPLETE
9	0.8697057481205025	2020-07-23 07:53:30.007334	2020-07-23 08:04:20.600765	0 days 00:10:50.593431000		0.02299597453534152	7	1				COMPLETE
10	0.8451767100919972	2020-07-23 08:04:20.601251	2020-07-23 08:17:28.011327	0 days 00:13:07.410076000	0.15000000000000002	0.0001061974039812604	10	3				COMPLETE
11	0.8451098292856312	2020-07-23 08:17:28.011882	2020-07-23 08:30:33.195420	0 days 00:13:05.183538000	0.15000000000000002	5.681145723539934e-05	10	3				COMPLETE
12	0.8452729765882553	2020-07-23 08:30:33.195980	2020-07-23 08:43:20.817269	0 days 00:12:47.621289000	0.5	0.00013085868829959308	10	3				COMPLETE
13	0.8452400310433865	2020-07-23 08:43:20.817735	2020-07-23 08:55:55.688231	0 days 00:12:34.870496000	0.2	0.00010047052751032395	10	3				COMPLETE
14	0.8463270689598097	2020-07-23 08:55:55.688808	2020-07-23 09:08:07.960442	0 days 00:12:12.271634000	0.15000000000000002	0.00017743065072908646	9	3				COMPLETE
15	0.850736246364288	2020-07-23 09:08:07.960945	2020-07-23 09:20:33.119862	0 days 00:12:25.158917000	0.0	4.1669166459233804e-05	10	3				COMPLETE
16	0.8500676775184868	2020-07-23 09:20:33.120413	2020-07-23 09:31:35.110304	0 days 00:11:01.989891000	0.4	0.004331678002198278	9	3				COMPLETE
17	0.8596760484883829	2020-07-23 09:31:35.110891	2020-07-23 09:42:56.619620	0 days 00:11:21.508729000	0.25	3.85915307148907e-05	10	2				COMPLETE
18	0.8463643636519557	2020-07-23 09:42:56.620120	2020-07-23 09:53:54.624915	0 days 00:10:58.004795000	0.15000000000000002	0.00041161497183929527	8	3	pyramid_2			COMPLETE
19	0.854361744366216	2020-07-23 09:53:54.625485	2020-07-23 10:09:18.532290	0 days 00:15:23.906805000	0.0	7.450770478176613e-05	7	3	pyramid_2			COMPLETE
20	0.8525264979083241	2020-07-23 10:09:18.532839	2020-07-23 10:21:08.319702	0 days 00:11:49.786863000	0.1	0.000201511393712763	9	2		flat		COMPLETE
21	0.8452938591641059	2020-07-23 10:21:08.320197	2020-07-23 10:36:14.531346	0 days 00:15:06.211149000	0.2	2.200912635007217e-05	10	3				COMPLETE
22	0.8454361388018645	2020-07-23 10:36:14.531916	2020-07-23 10:49:11.607081	0 days 00:12:57.075165000	0.25	8.982590423602413e-05	10	3				COMPLETE
23	0.8461823585550385	2020-07-23 10:49:11.607671	2020-07-23 11:00:50.643180	0 days 00:11:39.035509000	0.15000000000000002	0.00028841719425817033	10	3				COMPLETE
24	0.846965837738376	2020-07-23 11:00:50.643755	2020-07-23 11:14:08.705258	0 days 00:13:18.061503000	0.2	6.827660595990413e-05	9	3				COMPLETE
