number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5489504028644107	2020-07-21 08:11:10.727793	2020-07-21 08:21:17.458016	0 days 00:10:06.730223000	0.0	0.0016291902463762985	8	2				pyramid_2	COMPLETE
1	0.5536385246297093	2020-07-21 08:21:17.458619	2020-07-21 08:31:41.820006	0 days 00:10:24.361387000	0.1	0.011669924617702209	7	3	flat				COMPLETE
2	0.6293958669404452	2020-07-21 08:31:41.820560	2020-07-21 08:41:53.562607	0 days 00:10:11.742047000	0.0	0.016223759046935068	8	2				flat	COMPLETE
3	0.5324389296109228	2020-07-21 08:41:53.563109	2020-07-21 08:59:28.213879	0 days 00:17:34.650770000	0.4	6.010266376658934e-05	8	3	flat				COMPLETE
4	0.5368774459899579	2020-07-21 08:59:28.214383	2020-07-21 09:10:03.127271	0 days 00:10:34.912888000	0.4	0.001167629315330732	8	3	pyramid_2				COMPLETE
5	0.5918522432160315	2020-07-21 09:10:03.127792	2020-07-21 09:22:28.669904	0 days 00:12:25.542112000	0.0	7.022267999050824e-05	9	2			pyramid_2		COMPLETE
6	inf	2020-07-21 09:22:28.670429	2020-07-21 09:30:21.840135	0 days 00:07:53.169706000	0.15000000000000002	0.023489508274719673	10	2					COMPLETE
7	inf	2020-07-21 09:30:21.840673	2020-07-21 09:38:24.381508	0 days 00:08:02.540835000	0.45	0.020625965397573772	10	2					COMPLETE
8	0.5917997692657929	2020-07-21 09:38:24.382005	2020-07-21 09:51:05.389824	0 days 00:12:41.007819000		0.011515467732148356	6	1					COMPLETE
9	0.5883828361032285	2020-07-21 09:51:05.390321	2020-07-21 10:03:46.304097	0 days 00:12:40.913776000		0.012167108552560063	10	1					COMPLETE
10	0.53343652088425	2020-07-21 10:03:46.304590	2020-07-21 10:47:26.140588	0 days 00:43:39.835998000	0.30000000000000004	1.4119525178246142e-05	7	3	flat				COMPLETE
11	0.5346387636031228	2020-07-21 10:47:26.141167	2020-07-21 11:31:12.155166	0 days 00:43:46.013999000	0.30000000000000004	1.0003185047449214e-05	6	3		pyramid_2			COMPLETE
12	0.5330314434635017	2020-07-21 11:31:12.155670	2020-07-21 12:07:30.383797	0 days 00:36:18.228127000	0.30000000000000004	2.2989265436361574e-05	7	3	flat				COMPLETE
13	0.5324697053337603	2020-07-21 12:07:30.384354	2020-07-21 12:22:59.619363	0 days 00:15:29.235009000	0.5	8.062779741064775e-05	7	3	flat				COMPLETE
14	0.5318816921527569	2020-07-21 12:22:59.619904	2020-07-21 12:37:22.802308	0 days 00:14:23.182404000	0.5	0.00012186429596189466	9	3					COMPLETE
15	0.5324471259922395	2020-07-21 12:37:22.802752	2020-07-21 12:49:01.476012	0 days 00:11:38.673260000	0.4	0.0002091068678669264	9	3					COMPLETE
16	0.534122745355392	2020-07-21 12:49:01.476525	2020-07-21 13:00:35.707070	0 days 00:11:34.230545000	0.5	0.0003164486120664621	9	3					COMPLETE
17	0.5321050166931962	2020-07-21 13:00:35.707538	2020-07-21 13:15:42.443768	0 days 00:15:06.736230000	0.4	4.647548630280829e-05	9	3					COMPLETE
18	0.5440730536416186	2020-07-21 13:15:42.444306	2020-07-21 13:42:14.485255	0 days 00:26:32.040949000	0.5	3.1125209470641385e-05	9	2			flat		COMPLETE
19	0.6342356464982981	2020-07-21 13:42:14.485806	2020-07-21 14:01:48.627464	0 days 00:19:34.141658000		0.00015476667485014948	9	1					COMPLETE
20	0.5360684073268577	2020-07-21 14:01:48.627933	2020-07-21 14:12:21.326085	0 days 00:10:32.698152000	0.35000000000000003	0.0005444793154419779	10	3					COMPLETE
21	0.5316622075317815	2020-07-21 14:12:21.326564	2020-07-21 14:29:54.417776	0 days 00:17:33.091212000	0.4	5.338199445403146e-05	8	3	pyramid_2				COMPLETE
22	0.5314066041631049	2020-07-21 14:29:54.418333	2020-07-21 14:47:58.714261	0 days 00:18:04.295928000	0.45	3.763137756350057e-05	9	3					COMPLETE
23	0.5315170537609637	2020-07-21 14:47:58.714786	2020-07-21 15:01:39.285074	0 days 00:13:40.570288000	0.45	0.00011600530342227377	8	3	pyramid_2				COMPLETE
24	0.5321797884191485	2020-07-21 15:01:39.285566	2020-07-21 15:20:19.798412	0 days 00:18:40.512846000	0.45	2.1463051395283307e-05	8	3	pyramid_2				COMPLETE
