number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_3	state
0	0.6298589108054209	2020-07-22 00:29:49.252305	2020-07-22 00:54:22.379926	0 days 00:24:33.127621000		3.7400084860625716e-05	6	1				COMPLETE
1	inf	2020-07-22 00:54:22.380415	2020-07-22 01:02:15.930417	0 days 00:07:53.550002000	0.5	0.00755256717395327	9	3				COMPLETE
2	0.5803234147381859	2020-07-22 01:02:15.930908	2020-07-22 01:12:52.462393	0 days 00:10:36.531485000	0.05	0.000149162554338573	10	2				COMPLETE
3	0.626542703481821	2020-07-22 01:12:52.462919	2020-07-22 01:23:37.483670	0 days 00:10:45.020751000	0.0	4.28745242026505e-05	6	3		pyramid_2		COMPLETE
4	0.5748237965586893	2020-07-22 01:23:37.484234	2020-07-22 01:34:43.618820	0 days 00:11:06.134586000	0.45	0.00020891412453265162	7	3	flat			COMPLETE
5	inf	2020-07-22 01:34:43.620819	2020-07-22 01:42:04.906170	0 days 00:07:21.285351000	0.25	0.021900976042491003	9	3				COMPLETE
6	0.6270033517438965	2020-07-22 01:42:04.906691	2020-07-22 01:51:34.985455	0 days 00:09:30.078764000		4.258148319584111e-05	10	1				COMPLETE
7	inf	2020-07-22 01:51:34.985998	2020-07-22 01:58:55.236143	0 days 00:07:20.250145000	0.35000000000000003	0.02441465062658805	8	3	flat			COMPLETE
8	0.5751335961127962	2020-07-22 01:58:55.236691	2020-07-22 02:09:32.773569	0 days 00:10:37.536878000	0.35000000000000003	0.0012588058121425216	10	2				COMPLETE
9	0.5762820823932516	2020-07-22 02:09:32.774115	2020-07-22 02:20:48.732247	0 days 00:11:15.958132000	0.4	0.0006460964254710914	8	2			flat	COMPLETE
10	0.5755455794510081	2020-07-22 02:20:48.732834	2020-07-22 02:32:30.915613	0 days 00:11:42.182779000	0.5	0.002670513567499221	7	3	flat			COMPLETE
11	0.5765665268812283	2020-07-22 02:32:30.916174	2020-07-22 02:42:25.767800	0 days 00:09:54.851626000	0.35000000000000003	0.0007624473442411072	7	2			pyramid_2	COMPLETE
12	0.5762914952942308	2020-07-22 02:42:25.769077	2020-07-22 02:52:54.261440	0 days 00:10:28.492363000	0.2	0.00018632053978041402	7	2			pyramid_4	COMPLETE
13	0.5993430156173729	2020-07-22 02:52:54.264079	2020-07-22 03:08:29.713078	0 days 00:15:35.448999000		0.0013053994941966058	9	1				COMPLETE
14	0.5782944508537654	2020-07-22 03:08:29.713623	2020-07-22 03:19:10.372239	0 days 00:10:40.658616000	0.45	0.0001265296856121451	7	2			pyramid_4	COMPLETE
15	0.5748942184200899	2020-07-22 03:19:10.372768	2020-07-22 03:29:45.862904	0 days 00:10:35.490136000	0.25	0.0034060345532875734	6	3		flat		COMPLETE
16	0.5748116418516394	2020-07-22 03:29:45.863445	2020-07-22 03:39:52.993672	0 days 00:10:07.130227000	0.15000000000000002	0.005303839497824301	6	3		flat		COMPLETE
17	0.5759613273164146	2020-07-22 03:39:52.994180	2020-07-22 03:50:20.212935	0 days 00:10:27.218755000	0.1	0.00030745173761047263	6	3		flat		COMPLETE
18	0.5757680695182694	2020-07-22 03:50:20.213470	2020-07-22 04:09:09.111283	0 days 00:18:48.897813000	0.1	1.3550968287026068e-05	7	3	pyramid_2			COMPLETE
19	0.5750094479156953	2020-07-22 04:09:09.111817	2020-07-22 04:19:00.522576	0 days 00:09:51.410759000	0.15000000000000002	0.00566699190616107	6	3		pyramid_4		COMPLETE
20	0.5779924338352284	2020-07-22 04:19:00.523110	2020-07-22 04:28:52.612039	0 days 00:09:52.088929000	0.2	0.010774614980331774	8	3	flat			COMPLETE
21	0.5755352969069837	2020-07-22 04:28:52.612546	2020-07-22 04:39:59.021162	0 days 00:11:06.408616000	0.25	0.003128583289453795	6	3		flat		COMPLETE
22	0.5748933717799053	2020-07-22 04:39:59.021736	2020-07-22 04:50:29.448087	0 days 00:10:30.426351000	0.30000000000000004	0.002429434746849626	6	3		flat		COMPLETE
23	0.5747086425295559	2020-07-22 04:50:29.449324	2020-07-22 05:01:36.684842	0 days 00:11:07.235518000	0.30000000000000004	0.0014351834238831135	7	3	flat			COMPLETE
24	0.5747071994294679	2020-07-22 05:01:36.685384	2020-07-22 05:12:24.092579	0 days 00:10:47.407195000	0.45	0.0003321183730616078	7	3	flat			COMPLETE
