number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5303430519390764	2020-07-21 08:04:49.822636	2020-07-21 08:17:42.337051	0 days 00:12:52.514415000	0.30000000000000004	0.005981466253718581	7	2				pyramid_4	COMPLETE
1	inf	2020-07-21 08:17:42.337582	2020-07-21 08:27:22.578020	0 days 00:09:40.240438000	0.05	0.012274992642166183	8	3	pyramid_2				COMPLETE
2	0.531341141962024	2020-07-21 08:27:22.578623	2020-07-21 08:44:20.272330	0 days 00:16:57.693707000	0.4	0.007452894751315695	8	2				flat	COMPLETE
3	0.5306061772163471	2020-07-21 08:44:20.272870	2020-07-21 08:57:21.461773	0 days 00:13:01.188903000	0.2	0.0024484023760360067	10	2					COMPLETE
4	0.566512865844317	2020-07-21 08:57:21.462373	2020-07-21 09:07:55.564641	0 days 00:10:34.102268000		0.004677919429842176	10	1					COMPLETE
5	0.5603150611477328	2020-07-21 09:07:55.565166	2020-07-21 09:40:12.662129	0 days 00:32:17.096963000		0.0004603112991418452	6	1					COMPLETE
6	0.5401959610651151	2020-07-21 09:40:12.662677	2020-07-21 09:51:22.343950	0 days 00:11:09.681273000	0.35000000000000003	0.021368055911732332	7	2				pyramid_4	COMPLETE
7	0.5293717116188571	2020-07-21 09:51:22.344554	2020-07-21 10:08:28.451636	0 days 00:17:06.107082000	0.1	0.001089441557374683	6	2				flat	COMPLETE
8	0.5295273499262504	2020-07-21 10:08:28.452150	2020-07-21 10:21:31.323510	0 days 00:13:02.871360000	0.25	0.0002842295627124836	9	2			flat		COMPLETE
9	0.5453184411872206	2020-07-21 10:21:31.324042	2020-07-21 10:44:03.043618	0 days 00:22:31.719576000	0.05	1.093346792656015e-05	9	2			pyramid_2		COMPLETE
10	0.5321914861272316	2020-07-21 10:44:03.044244	2020-07-21 10:58:41.901698	0 days 00:14:38.857454000	0.0	6.854370565457049e-05	6	3		pyramid_4			COMPLETE
11	0.560769011518701	2020-07-21 10:58:41.902296	2020-07-21 11:15:36.060779	0 days 00:16:54.158483000		0.00035632796343734177	9	1					COMPLETE
12	0.5255901555345116	2020-07-21 11:15:36.061374	2020-07-21 11:30:16.761835	0 days 00:14:40.700461000	0.2	0.0001047782455378315	9	3					COMPLETE
13	0.5255012520774064	2020-07-21 11:30:16.762362	2020-07-21 11:50:20.466877	0 days 00:20:03.704515000	0.2	6.583770762818347e-05	7	3	flat				COMPLETE
14	0.5267118784697308	2020-07-21 11:50:20.467424	2020-07-21 12:31:33.264445	0 days 00:41:12.797021000	0.5	3.2061000306688326e-05	7	3	flat				COMPLETE
15	0.5258875362874355	2020-07-21 12:31:33.265013	2020-07-21 12:46:41.831037	0 days 00:15:08.566024000	0.15000000000000002	8.435014828491721e-05	8	3	flat				COMPLETE
16	0.5259875676318847	2020-07-21 12:46:41.831666	2020-07-21 13:18:11.210341	0 days 00:31:29.378675000	0.2	1.0823406395237696e-05	9	3					COMPLETE
17	0.5251396567602845	2020-07-21 13:18:11.210921	2020-07-21 13:39:38.614150	0 days 00:21:27.403229000	0.25	0.0001319972277348074	7	3	flat				COMPLETE
18	0.5261494162014789	2020-07-21 13:39:38.614774	2020-07-21 14:24:00.476020	0 days 00:44:21.861246000	0.45	3.533117374101908e-05	7	3	flat				COMPLETE
19	0.5252821811802703	2020-07-21 14:24:00.476630	2020-07-21 14:43:31.829327	0 days 00:19:31.352697000	0.30000000000000004	0.00019221807280792784	7	3	flat				COMPLETE
20	0.5262046200551815	2020-07-21 14:43:31.829831	2020-07-21 15:13:09.409396	0 days 00:29:37.579565000	0.30000000000000004	0.0001833539135407091	6	3		flat			COMPLETE
21	0.5254660073455822	2020-07-21 15:13:09.409944	2020-07-21 15:28:32.288858	0 days 00:15:22.878914000	0.30000000000000004	0.001178466015837707	7	3	flat				COMPLETE
22	0.5254777079829055	2020-07-21 15:28:32.289358	2020-07-21 15:45:03.317331	0 days 00:16:31.027973000	0.30000000000000004	0.0015168396956214173	7	3	flat				COMPLETE
23	0.5252466878426028	2020-07-21 15:45:03.317891	2020-07-21 16:06:09.320458	0 days 00:21:06.002567000	0.4	0.0009107455964446295	7	3	flat				COMPLETE
24	0.5252332114145634	2020-07-21 16:06:09.321013	2020-07-21 16:22:38.028000	0 days 00:16:28.706987000	0.4	0.0006838419869230596	8	3	flat				COMPLETE
