number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5662771326431018	2020-07-20 21:26:13.163272	2020-07-20 21:38:32.804633	0 days 00:12:19.641361000		0.00019676867546640817	7	1					COMPLETE
1	0.5663884321595587	2020-07-20 21:38:32.805142	2020-07-20 21:48:40.316539	0 days 00:10:07.511397000		0.000623664802859425	7	1					COMPLETE
2	0.5551792734788646	2020-07-20 21:48:40.317015	2020-07-20 22:05:18.054469	0 days 00:16:37.737454000	0.5	2.7014530556647395e-05	6	3		pyramid_4			COMPLETE
3	0.5573226501977517	2020-07-20 22:05:18.054995	2020-07-20 22:16:02.221609	0 days 00:10:44.166614000	0.15000000000000002	0.0016063583529748852	8	3	pyramid_2				COMPLETE
4	0.5665110513297569	2020-07-20 22:16:02.222174	2020-07-20 22:26:02.750878	0 days 00:10:00.528704000		0.000333094115370745	8	1					COMPLETE
5	0.5630601655199504	2020-07-20 22:26:02.751397	2020-07-20 22:44:53.206654	0 days 00:18:50.455257000	0.35000000000000003	2.4533495644775934e-05	7	2				flat	COMPLETE
6	0.58694375609677	2020-07-20 22:44:53.207202	2020-07-20 22:54:52.833709	0 days 00:09:59.626507000		0.01412280353500988	10	1					COMPLETE
7	0.5686258047021246	2020-07-20 22:54:52.834235	2020-07-20 23:04:56.334995	0 days 00:10:03.500760000		0.006060131965327594	6	1					COMPLETE
8	0.567190642433605	2020-07-20 23:04:56.335560	2020-07-20 23:15:12.501673	0 days 00:10:16.166113000		0.001942139610152432	10	1					COMPLETE
9	0.567929268153129	2020-07-20 23:15:12.502250	2020-07-20 23:32:42.441439	0 days 00:17:29.939189000		3.495567440407632e-05	6	1					COMPLETE
10	0.5551931963042808	2020-07-20 23:32:42.441989	2020-07-20 23:56:05.523229	0 days 00:23:23.081240000	0.5	1.1713698921677018e-05	9	3					COMPLETE
11	0.5550817994540187	2020-07-20 23:56:05.523818	2020-07-21 00:24:17.742969	0 days 00:28:12.219151000	0.5	1.1236608105289082e-05	9	3					COMPLETE
12	0.5544803268810377	2020-07-21 00:24:17.743496	2020-07-21 00:37:21.261125	0 days 00:13:03.517629000	0.5	8.564790435541808e-05	9	3					COMPLETE
13	0.5579882908154125	2020-07-21 00:37:21.261627	2020-07-21 00:48:54.416197	0 days 00:11:33.154570000	0.5	9.406204551752292e-05	9	2			flat		COMPLETE
14	0.554667714322172	2020-07-21 00:48:54.416721	2020-07-21 01:02:25.913969	0 days 00:13:31.497248000	0.35000000000000003	8.245875565486067e-05	9	3					COMPLETE
15	0.5580216334348859	2020-07-21 01:02:25.914472	2020-07-21 01:14:00.618715	0 days 00:11:34.704243000	0.30000000000000004	0.00011330949862113663	9	2			pyramid_2		COMPLETE
16	0.5552629831045945	2020-07-21 01:14:00.619264	2020-07-21 01:27:09.970765	0 days 00:13:09.351501000	0.35000000000000003	5.806876151075049e-05	10	3					COMPLETE
17	0.5566724429615402	2020-07-21 01:27:09.971285	2020-07-21 01:38:34.234921	0 days 00:11:24.263636000	0.4	0.0006863885269893195	8	3	flat				COMPLETE
18	0.5575107127559807	2020-07-21 01:38:34.235420	2020-07-21 01:49:58.399239	0 days 00:11:24.163819000	0.2	0.00021557520618104353	9	2			pyramid_2		COMPLETE
19	0.5547702995691544	2020-07-21 01:49:58.399775	2020-07-21 02:03:29.572289	0 days 00:13:31.172514000	0.4	8.298945358502772e-05	10	3					COMPLETE
20	0.5734424724561993	2020-07-21 02:03:29.572847	2020-07-21 02:14:32.729487	0 days 00:11:03.156640000	0.0	1.0155742161020018e-05	9	2			flat		COMPLETE
21	0.5551103698534843	2020-07-21 02:14:32.730035	2020-07-21 02:27:42.504669	0 days 00:13:09.774634000	0.4	6.715428172702524e-05	10	3					COMPLETE
22	0.5550062189515348	2020-07-21 02:27:42.505185	2020-07-21 02:40:21.329371	0 days 00:12:38.824186000	0.4	0.00014519482854312828	10	3					COMPLETE
23	0.5545365597651555	2020-07-21 02:40:21.330012	2020-07-21 02:56:07.246192	0 days 00:15:45.916180000	0.45	4.5073019691613744e-05	9	3					COMPLETE
24	0.5554602625852765	2020-07-21 02:56:07.246757	2020-07-21 03:14:41.674036	0 days 00:18:34.427279000	0.45	3.839718825563431e-05	8	3	flat				COMPLETE
