number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5495506082732102	2020-07-23 22:45:36.505231	2020-07-23 22:58:23.987215	0 days 00:12:47.481984000	0.4	0.011963665490821888	6	3		pyramid_2			COMPLETE
1	0.5543892531893813	2020-07-23 22:58:23.987858	2020-07-23 23:12:46.341788	0 days 00:14:22.353930000	0.35000000000000003	0.00019316945936734758	7	2				flat	COMPLETE
2	0.5455151548446932	2020-07-23 23:12:46.342411	2020-07-23 23:25:07.930373	0 days 00:12:21.587962000	0.05	0.0009323504387127669	10	3					COMPLETE
3	0.5540004103396944	2020-07-23 23:25:07.930916	2020-07-23 23:36:50.383653	0 days 00:11:42.452737000	0.25	0.0012842308214701054	6	2				pyramid_2	COMPLETE
4	0.5558185152781769	2020-07-23 23:36:50.384238	2020-07-23 23:55:48.244806	0 days 00:18:57.860568000	0.5	7.370248699733353e-05	6	2				pyramid_2	COMPLETE
5	0.5554394835221844	2020-07-23 23:55:48.245481	2020-07-24 00:08:02.553449	0 days 00:12:14.307968000	0.25	0.00667380231139269	10	3					COMPLETE
6	0.5438734652632374	2020-07-24 00:08:02.554034	2020-07-24 00:23:44.367858	0 days 00:15:41.813824000	0.25	0.0001519920232350888	6	3		pyramid_2			COMPLETE
7	inf	2020-07-24 00:23:44.368465	2020-07-24 00:33:16.171952	0 days 00:09:31.803487000	0.1	0.017305692389059033	8	3	flat				COMPLETE
8	0.5524475353961099	2020-07-24 00:33:16.172581	2020-07-24 00:45:24.098186	0 days 00:12:07.925605000	0.30000000000000004	0.017825387030626198	6	2				pyramid_4	COMPLETE
9	inf	2020-07-24 00:45:24.098776	2020-07-24 00:55:44.309263	0 days 00:10:20.210487000	0.1	0.011891738551624903	8	3	flat				COMPLETE
10	0.6429972938613401	2020-07-24 00:55:44.309900	2020-07-24 01:07:38.928752	0 days 00:11:54.618852000		1.3068652243835831e-05	9	1					COMPLETE
11	0.5450876160537479	2020-07-24 01:07:38.929315	2020-07-24 01:20:06.495980	0 days 00:12:27.566665000	0.0	0.001026213117105456	10	3					COMPLETE
12	0.5911900727245837	2020-07-24 01:20:06.496599	2020-07-24 01:53:17.624812	0 days 00:33:11.128213000		0.00017829639034881028	9	1					COMPLETE
13	0.5496425828604863	2020-07-24 01:53:17.625397	2020-07-24 02:05:16.830396	0 days 00:11:59.204999000	0.15000000000000002	0.002631865606809315	7	3	pyramid_2				COMPLETE
14	0.5638566449921707	2020-07-24 02:05:16.831017	2020-07-24 02:22:47.093679	0 days 00:17:30.262662000	0.0	2.544930309292252e-05	9	3					COMPLETE
15	0.5538913333030001	2020-07-24 02:22:47.094317	2020-07-24 02:36:04.707290	0 days 00:13:17.612973000	0.2	0.00031608828434038453	7	2				flat	COMPLETE
16	0.5408198365033683	2020-07-24 02:36:04.707929	2020-07-24 02:52:39.069594	0 days 00:16:34.361665000	0.45	5.231631642325526e-05	10	3					COMPLETE
17	0.54273355286028	2020-07-24 02:52:39.070189	2020-07-24 03:10:24.765855	0 days 00:17:45.695666000	0.5	5.0208891311772935e-05	9	3					COMPLETE
18	0.5586439553109753	2020-07-24 03:10:24.766406	2020-07-24 03:26:02.740548	0 days 00:15:37.974142000	0.5	4.5684862661177543e-05	9	2			flat		COMPLETE
19	0.6377742707137125	2020-07-24 03:26:02.741079	2020-07-24 03:38:09.411894	0 days 00:12:06.670815000		1.1909756974582416e-05	10	1					COMPLETE
20	0.542673246251011	2020-07-24 03:38:09.412500	2020-07-24 03:53:10.403787	0 days 00:15:00.991287000	0.4	6.04517730865888e-05	9	3					COMPLETE
21	0.5425311193482908	2020-07-24 03:53:10.404408	2020-07-24 04:09:17.041294	0 days 00:16:06.636886000	0.45	6.910207411891869e-05	9	3					COMPLETE
22	0.5431322086318622	2020-07-24 04:09:17.041915	2020-07-24 04:30:04.726489	0 days 00:20:47.684574000	0.4	2.343398848109674e-05	9	3					COMPLETE
23	0.5413823531399966	2020-07-24 04:30:04.727129	2020-07-24 04:44:23.781587	0 days 00:14:19.054458000	0.45	8.229666902930425e-05	8	3	pyramid_2				COMPLETE
24	0.5418417999784825	2020-07-24 04:44:23.782212	2020-07-24 04:57:44.705174	0 days 00:13:20.922962000	0.45	0.00011291193593209588	8	3	pyramid_2				COMPLETE
