number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.5682459230217503	2020-07-22 00:23:24.369929	2020-07-22 00:34:09.311076	0 days 00:10:44.941147000	0.05	0.00010783982459109168	7	2				pyramid_4	COMPLETE
1	0.5451165319726627	2020-07-22 00:34:09.311606	2020-07-22 00:44:29.425455	0 days 00:10:20.113849000	0.5	0.00025967960936449925	10	2					COMPLETE
2	0.5493888643658698	2020-07-22 00:44:29.425948	2020-07-22 00:54:19.307917	0 days 00:09:49.881969000	0.4	0.018140849132383445	6	3		flat			COMPLETE
3	0.5358488162924933	2020-07-22 00:54:19.308397	2020-07-22 01:05:26.076937	0 days 00:11:06.768540000	0.30000000000000004	9.084280809217623e-05	10	3					COMPLETE
4	0.5405370359268041	2020-07-22 01:05:26.077434	2020-07-22 01:15:04.046145	0 days 00:09:37.968711000	0.1	0.0006433906434695839	9	3					COMPLETE
5	0.5683595636791575	2020-07-22 01:15:04.046622	2020-07-22 01:25:20.529665	0 days 00:10:16.483043000		0.007792322882208068	8	1					COMPLETE
6	0.5379199893590623	2020-07-22 01:25:20.530135	2020-07-22 01:40:01.272697	0 days 00:14:40.742562000	0.25	2.4949502762321542e-05	8	3	flat				COMPLETE
7	0.5660010349978751	2020-07-22 01:40:01.273204	2020-07-22 01:52:34.096346	0 days 00:12:32.823142000		0.0059470556312610934	8	1					COMPLETE
8	0.5415090575659242	2020-07-22 01:52:34.096820	2020-07-22 02:02:07.556914	0 days 00:09:33.460094000	0.25	0.0011410486623567773	9	3					COMPLETE
9	0.5551806512924482	2020-07-22 02:02:07.557390	2020-07-22 02:18:36.315176	0 days 00:16:28.757786000	0.4	2.1353388273478958e-05	6	2				flat	COMPLETE
10	0.536627082361029	2020-07-22 02:18:36.315664	2020-07-22 02:30:03.480792	0 days 00:11:27.165128000	0.15000000000000002	7.371439332171091e-05	10	3					COMPLETE
11	0.5364644392814439	2020-07-22 02:30:03.481317	2020-07-22 02:41:20.839567	0 days 00:11:17.358250000	0.15000000000000002	7.034158968155861e-05	10	3					COMPLETE
12	0.5375449281706733	2020-07-22 02:41:20.850497	2020-07-22 02:56:07.023156	0 days 00:14:46.172659000	0.2	1.2957902147988229e-05	10	3					COMPLETE
13	0.5526693342265478	2020-07-22 02:56:07.032574	2020-07-22 03:06:26.438721	0 days 00:10:19.406147000	0.30000000000000004	8.574622151881826e-05	9	2			flat		COMPLETE
14	0.5370935833692314	2020-07-22 03:06:26.439210	2020-07-22 03:16:47.230161	0 days 00:10:20.790951000	0.0	0.0002383485286721152	10	3					COMPLETE
15	0.5571303762248552	2020-07-22 03:16:47.230647	2020-07-22 03:28:01.345631	0 days 00:11:14.114984000	0.35000000000000003	5.2216060915054796e-05	9	2			pyramid_2		COMPLETE
16	0.5366650362267007	2020-07-22 03:28:01.346126	2020-07-22 03:38:12.624709	0 days 00:10:11.278583000	0.15000000000000002	0.00024493605407966334	10	3					COMPLETE
17	0.5375448091904865	2020-07-22 03:38:12.625195	2020-07-22 03:52:15.684025	0 days 00:14:03.058830000	0.5	3.790287903515689e-05	9	3					COMPLETE
18	0.5429603140444579	2020-07-22 03:52:15.684511	2020-07-22 04:01:55.620846	0 days 00:09:39.936335000	0.30000000000000004	0.0016782569754504996	7	2				pyramid_2	COMPLETE
19	0.5794770218923162	2020-07-22 04:01:55.637622	2020-07-22 04:15:55.554434	0 days 00:13:59.916812000		0.00017057797154068651	10	1					COMPLETE
20	0.539934160780898	2020-07-22 04:15:55.554914	2020-07-22 04:31:13.750634	0 days 00:15:18.195720000	0.15000000000000002	1.1072558564038513e-05	9	3					COMPLETE
21	0.5366699437753304	2020-07-22 04:31:13.751119	2020-07-22 04:42:02.057711	0 days 00:10:48.306592000	0.15000000000000002	6.552677735199782e-05	10	3					COMPLETE
22	0.5382545418097284	2020-07-22 04:42:02.058199	2020-07-22 04:52:18.138949	0 days 00:10:16.080750000	0.05	0.0005369749697840809	10	3					COMPLETE
23	0.5369853989965659	2020-07-22 04:52:18.139437	2020-07-22 05:04:54.498756	0 days 00:12:36.359319000	0.2	3.0932867567250876e-05	10	3					COMPLETE
24	0.5376669095485285	2020-07-22 05:04:54.499252	2020-07-22 05:16:00.331989	0 days 00:11:05.832737000	0.2	0.00011163924952228628	9	3					COMPLETE
