number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.9089575081984623	2020-07-25 05:45:21.536494	2020-07-25 05:58:12.009617	0 days 00:12:50.473123000	0.1	7.069555559568116e-05	8	2				pyramid_4	COMPLETE
1	0.8958758158932525	2020-07-25 05:58:12.010244	2020-07-25 06:10:31.554952	0 days 00:12:19.544708000	0.30000000000000004	0.002645146517873626	7	3	flat				COMPLETE
2	0.9244168092439282	2020-07-25 06:10:31.555509	2020-07-25 06:24:36.098567	0 days 00:14:04.543058000	0.05	1.366832232577345e-05	10	2					COMPLETE
3	0.9294610465780809	2020-07-25 06:24:36.099122	2020-07-25 06:38:49.567582	0 days 00:14:13.468460000		0.0009498691465407335	6	1					COMPLETE
4	inf	2020-07-25 06:38:49.568103	2020-07-25 06:47:59.836145	0 days 00:09:10.268042000	0.05	0.01749254400249361	6	3		pyramid_4			COMPLETE
5	0.898331502595694	2020-07-25 06:47:59.836687	2020-07-25 07:00:01.149222	0 days 00:12:01.312535000	0.2	0.00023966948439293876	9	2			pyramid_2		COMPLETE
6	0.8948993344429211	2020-07-25 07:00:01.149754	2020-07-25 07:12:50.659152	0 days 00:12:49.509398000	0.2	0.00017916724330842906	10	3					COMPLETE
7	0.9373766165142244	2020-07-25 07:12:50.659661	2020-07-25 07:23:22.419097	0 days 00:10:31.759436000		1.0116829146248211e-05	8	1					COMPLETE
8	0.8949321685102953	2020-07-25 07:23:22.419610	2020-07-25 07:46:54.155532	0 days 00:23:31.735922000	0.25	2.459037849542077e-05	7	3	flat				COMPLETE
9	0.8969394548114268	2020-07-25 07:46:54.156056	2020-07-25 07:58:25.715869	0 days 00:11:31.559813000	0.1	0.005916106555980574	9	3					COMPLETE
10	0.8949355247693184	2020-07-25 07:58:25.716414	2020-07-25 08:10:47.771684	0 days 00:12:22.055270000	0.45	0.00013068816016763039	10	3					COMPLETE
11	0.8948126608716187	2020-07-25 08:10:47.772150	2020-07-25 08:28:09.731343	0 days 00:17:21.959193000	0.30000000000000004	3.590589726846527e-05	7	3	pyramid_2				COMPLETE
12	0.8953102670091111	2020-07-25 08:28:09.731860	2020-07-25 08:42:56.293502	0 days 00:14:46.561642000	0.4	4.680463955813982e-05	7	3	pyramid_2				COMPLETE
13	0.8981239321006282	2020-07-25 08:42:56.294046	2020-07-25 08:54:46.040543	0 days 00:11:49.746497000	0.30000000000000004	0.0004398348450634081	9	2			flat		COMPLETE
14	0.8937982767174246	2020-07-25 08:54:46.041072	2020-07-25 09:07:25.415175	0 days 00:12:39.374103000	0.2	0.00010498805019874767	7	3	pyramid_2				COMPLETE
15	0.9099111222217401	2020-07-25 09:07:25.415718	2020-07-25 09:28:12.565975	0 days 00:20:47.150257000	0.35000000000000003	4.0245787546433644e-05	7	2				flat	COMPLETE
16	0.8979869564066515	2020-07-25 09:28:12.566547	2020-07-25 09:39:09.314010	0 days 00:10:56.747463000	0.2	0.0011091758546462203	6	3		pyramid_2			COMPLETE
17	0.8960971601302385	2020-07-25 09:39:09.314534	2020-07-25 09:51:26.064509	0 days 00:12:16.749975000	0.5	7.837905171660161e-05	8	3	pyramid_2				COMPLETE
18	0.9094051490331729	2020-07-25 09:51:26.065009	2020-07-25 10:19:39.482298	0 days 00:28:13.417289000	0.15000000000000002	1.82766373869564e-05	7	2				pyramid_2	COMPLETE
19	0.9331852194653687	2020-07-25 10:19:39.482824	2020-07-25 10:49:12.280535	0 days 00:29:32.797711000		0.00037187552395838707	6	1					COMPLETE
20	0.8944946904270972	2020-07-25 10:49:12.281054	2020-07-25 11:01:31.114102	0 days 00:12:18.833048000	0.30000000000000004	0.00010580702947281266	7	3	pyramid_2				COMPLETE
21	0.8946036986360288	2020-07-25 11:01:31.114658	2020-07-25 11:13:42.905742	0 days 00:12:11.791084000	0.30000000000000004	0.00011012496752497595	7	3	pyramid_2				COMPLETE
22	0.8945458738966182	2020-07-25 11:13:42.906322	2020-07-25 11:25:50.898260	0 days 00:12:07.991938000	0.35000000000000003	0.00010583661661128285	7	3	pyramid_2				COMPLETE
23	0.8961994397461045	2020-07-25 11:25:50.898823	2020-07-25 11:36:47.285013	0 days 00:10:56.386190000	0.4	0.0007051060917199133	8	3	pyramid_2				COMPLETE
24	0.895963220665457	2020-07-25 11:36:47.285545	2020-07-25 11:48:57.046956	0 days 00:12:09.761411000	0.35000000000000003	0.000256625919532566	6	3		flat			COMPLETE
