number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	0.6506158536657978	2020-07-24 03:53:13.613488	2020-07-24 04:18:05.597632	0 days 00:24:51.984144000		0.00016265817397451707	9	1				COMPLETE
1	0.6282107376384402	2020-07-24 04:18:05.598129	2020-07-24 04:29:11.238855	0 days 00:11:05.640726000	0.30000000000000004	0.004114335442221273	9	2		flat		COMPLETE
2	0.6280116348469585	2020-07-24 04:29:11.239433	2020-07-24 04:40:38.032664	0 days 00:11:26.793231000	0.1	0.0006752431735458889	10	2				COMPLETE
3	0.6237597348630456	2020-07-24 04:40:38.033190	2020-07-24 04:55:06.179346	0 days 00:14:28.146156000	0.1	1.5065649506374115e-05	10	3				COMPLETE
4	0.6434941778959594	2020-07-24 04:55:06.179866	2020-07-24 05:07:47.698125	0 days 00:12:41.518259000		0.00261675054453632	8	1				COMPLETE
5	0.7034652276451807	2020-07-24 05:07:47.698638	2020-07-24 05:22:27.669521	0 days 00:14:39.970883000	0.0	1.34668016153831e-05	6	2			pyramid_2	COMPLETE
6	0.6971778036759638	2020-07-24 05:22:27.670005	2020-07-24 05:37:40.751992	0 days 00:15:13.081987000	0.0	1.0230585233980665e-05	7	3	flat			COMPLETE
7	0.6325127678548321	2020-07-24 05:37:40.752499	2020-07-24 05:48:51.706107	0 days 00:11:10.953608000	0.30000000000000004	0.009661557224867624	8	3	flat			COMPLETE
8	0.6698254938686302	2020-07-24 05:48:51.706586	2020-07-24 06:13:27.373843	0 days 00:24:35.667257000		4.077239872543617e-05	9	1				COMPLETE
9	inf	2020-07-24 06:13:27.374363	2020-07-24 06:24:06.080071	0 days 00:10:38.705708000	0.5	0.009980971643460908	8	3	flat			COMPLETE
10	0.6235386053460747	2020-07-24 06:24:06.080633	2020-07-24 06:36:29.465082	0 days 00:12:23.384449000	0.15000000000000002	7.115127862782726e-05	10	3				COMPLETE
11	0.6232470801313306	2020-07-24 06:36:29.465585	2020-07-24 06:48:54.049371	0 days 00:12:24.583786000	0.15000000000000002	7.48962978132589e-05	10	3				COMPLETE
12	0.6231142137380103	2020-07-24 06:48:54.049882	2020-07-24 07:01:19.047654	0 days 00:12:24.997772000	0.2	0.00011723542672632372	10	3				COMPLETE
13	0.6235480683743783	2020-07-24 07:01:19.048166	2020-07-24 07:13:27.093878	0 days 00:12:08.045712000	0.2	0.00025574378957936495	10	3				COMPLETE
14	0.6266660948474801	2020-07-24 07:13:27.094390	2020-07-24 07:24:39.314336	0 days 00:11:12.219946000	0.4	0.0009087588154430939	9	2		pyramid_2		COMPLETE
15	0.6230731076476309	2020-07-24 07:24:39.314840	2020-07-24 07:37:43.828397	0 days 00:13:04.513557000	0.25	5.7488631381264595e-05	10	3				COMPLETE
16	0.6356708912479031	2020-07-24 07:37:43.828900	2020-07-24 07:55:20.185202	0 days 00:17:36.356302000	0.30000000000000004	3.512641722045573e-05	7	2			flat	COMPLETE
17	0.6227880203141201	2020-07-24 07:55:20.185769	2020-07-24 08:07:24.128631	0 days 00:12:03.942862000	0.4	0.00022019423878121754	9	3				COMPLETE
18	0.6234458878404863	2020-07-24 08:07:24.129124	2020-07-24 08:18:51.323953	0 days 00:11:27.194829000	0.45	0.0003168043546253361	9	3				COMPLETE
19	0.632326878733687	2020-07-24 08:18:51.324491	2020-07-24 08:33:33.677130	0 days 00:14:42.352639000	0.4	3.103728738836456e-05	9	2		flat		COMPLETE
20	0.631021001042568	2020-07-24 08:33:33.677616	2020-07-24 08:44:33.748431	0 days 00:11:00.070815000	0.35000000000000003	0.00140092881878415	7	3	pyramid_2			COMPLETE
21	0.6229799949689379	2020-07-24 08:44:33.748897	2020-07-24 08:56:59.034477	0 days 00:12:25.285580000	0.25	0.00012077948091815178	10	3				COMPLETE
22	0.6234109409747596	2020-07-24 08:56:59.034985	2020-07-24 09:08:33.548125	0 days 00:11:34.513140000	0.25	0.00030449324478879305	10	3				COMPLETE
23	0.6223569209243939	2020-07-24 09:08:33.548654	2020-07-24 09:21:30.008901	0 days 00:12:56.460247000	0.5	0.00013112659739161934	9	3				COMPLETE
24	0.6225878008903613	2020-07-24 09:21:30.009449	2020-07-24 09:33:32.188461	0 days 00:12:02.179012000	0.5	0.00013303904162252812	9	3				COMPLETE
