number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.91559687320834	2020-07-29 11:32:14.851823	2020-07-29 11:38:07.844153	0 days 00:05:52.992330000	0.0	0.00012875050666139642	9	2		pyramid_2		COMPLETE
1	7.869793171409024	2020-07-29 11:38:07.844715	2020-07-29 11:46:02.844536	0 days 00:07:54.999821000		0.0001745849903536846	7	1				COMPLETE
2	7.829292332854694	2020-07-29 11:46:02.845018	2020-07-29 11:52:05.361508	0 days 00:06:02.516490000	0.25	4.2506244359957164e-05	7	2			flat	COMPLETE
3	7.976785698352997	2020-07-29 11:52:05.362074	2020-07-29 11:57:31.204921	0 days 00:05:25.842847000		0.009172982687620462	7	1				COMPLETE
4	7.85952372182705	2020-07-29 11:57:31.205468	2020-07-29 12:03:36.751706	0 days 00:06:05.546238000	0.30000000000000004	0.00044788332698168044	8	2			flat	COMPLETE
5	7.872074851335412	2020-07-29 12:03:36.752261	2020-07-29 12:09:09.556833	0 days 00:05:32.804572000	0.1	0.0003138557362546248	8	2			flat	COMPLETE
6	7.984943813837773	2020-07-29 12:09:09.557363	2020-07-29 12:14:38.764249	0 days 00:05:29.206886000		0.01613989595992006	6	1				COMPLETE
7	7.850239820062675	2020-07-29 12:14:38.764767	2020-07-29 12:20:59.030959	0 days 00:06:20.266192000	0.5	0.0005162796962243088	10	2				COMPLETE
8	7.879689808542806	2020-07-29 12:20:59.031499	2020-07-29 12:27:56.350348	0 days 00:06:57.318849000	0.2	0.005294705563653157	6	2			flat	COMPLETE
9	7.878990577884385	2020-07-29 12:27:56.350866	2020-07-29 12:33:45.681175	0 days 00:05:49.330309000	0.0	0.007089216823303375	8	3	pyramid_2			COMPLETE
10	7.862469380894488	2020-07-29 12:33:45.681705	2020-07-29 12:41:20.792169	0 days 00:07:35.110464000	0.35000000000000003	1.0090583573271636e-05	7	3	flat			COMPLETE
11	7.933894369424988	2020-07-29 12:41:20.812843	2020-07-29 12:47:57.925433	0 days 00:06:37.112590000	0.5	1.2449329812742593e-05	10	3				COMPLETE
12	7.832013925369672	2020-07-29 12:47:57.925971	2020-07-29 12:54:15.943605	0 days 00:06:18.017634000	0.5	4.853147453681639e-05	10	2				COMPLETE
13	7.828330226962278	2020-07-29 12:54:15.944153	2020-07-29 13:00:16.478374	0 days 00:06:00.534221000	0.4	3.9948256597574844e-05	9	2		flat		COMPLETE
14	7.892349573829621	2020-07-29 13:00:16.478946	2020-07-29 13:06:26.489380	0 days 00:06:10.010434000	0.4	3.7088164108879936e-05	9	3				COMPLETE
15	7.878867168935814	2020-07-29 13:06:26.489910	2020-07-29 13:13:31.168482	0 days 00:07:04.678572000		3.687888243999606e-05	9	1				COMPLETE
16	7.8824573511224285	2020-07-29 13:13:31.169012	2020-07-29 13:19:09.513927	0 days 00:05:38.344915000	0.2	0.0017245670935819395	7	2			pyramid_4	COMPLETE
17	7.824267531282811	2020-07-29 13:19:09.514460	2020-07-29 13:25:10.554622	0 days 00:06:01.040162000	0.4	1.7339179120775125e-05	9	2		flat		COMPLETE
18	7.8905336364332355	2020-07-29 13:25:10.555166	2020-07-29 13:32:11.798054	0 days 00:07:01.242888000		1.591177116209277e-05	9	1				COMPLETE
19	7.886993141145085	2020-07-29 13:32:11.798571	2020-07-29 13:38:21.928875	0 days 00:06:10.130304000	0.4	0.00010707171850569001	9	3				COMPLETE
20	7.883997722289571	2020-07-29 13:38:21.929392	2020-07-29 13:44:39.156815	0 days 00:06:17.227423000	0.4	0.0011997371235922497	10	2				COMPLETE
21	7.818296721737538	2020-07-29 13:44:39.157350	2020-07-29 13:50:37.544868	0 days 00:05:58.387518000	0.25	2.2513714916653512e-05	8	2			pyramid_2	COMPLETE
22	7.820934381576614	2020-07-29 13:50:37.568629	2020-07-29 13:56:32.250228	0 days 00:05:54.681599000	0.30000000000000004	1.9260738346678274e-05	8	2			pyramid_2	COMPLETE
23	7.820981628292049	2020-07-29 13:56:32.250772	2020-07-29 14:02:25.657313	0 days 00:05:53.406541000	0.30000000000000004	1.928473226121645e-05	8	2			pyramid_2	COMPLETE
24	7.8791587668142595	2020-07-29 14:02:25.657857	2020-07-29 14:08:18.751186	0 days 00:05:53.093329000	0.25	8.329900137322527e-05	8	2			pyramid_2	COMPLETE
