number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.915275742388692	2020-07-28 20:18:04.733593	2020-07-28 20:24:33.298350	0 days 00:06:28.564757000	0.15000000000000002	0.001078489192230517	7	3	pyramid_2				COMPLETE
1	9.036067751591837	2020-07-28 20:24:33.298944	2020-07-28 20:32:35.490918	0 days 00:08:02.191974000	0.1	0.014616046320379035	8	2				flat	COMPLETE
2	8.880313390093056	2020-07-28 20:32:35.491465	2020-07-28 20:38:59.469075	0 days 00:06:23.977610000	0.2	6.129912416686534e-05	6	3		pyramid_2			COMPLETE
3	8.964017924252481	2020-07-28 20:38:59.469627	2020-07-28 20:45:49.283526	0 days 00:06:49.813899000	0.5	0.00010669865018232768	10	3					COMPLETE
4	8.963338469799048	2020-07-28 20:45:49.284071	2020-07-28 20:51:50.605864	0 days 00:06:01.321793000		0.0016334976261768387	6	1					COMPLETE
5	8.90170714311806	2020-07-28 20:51:50.606398	2020-07-28 20:58:03.531405	0 days 00:06:12.925007000	0.4	0.0013951107479787046	6	2				flat	COMPLETE
6	8.896120927517488	2020-07-28 20:58:03.531964	2020-07-28 21:03:52.015526	0 days 00:05:48.483562000	0.1	0.0006122306926996875	7	2				pyramid_2	COMPLETE
7	8.98703187447776	2020-07-28 21:03:52.016085	2020-07-28 21:10:57.236212	0 days 00:07:05.220127000		0.0016820967247786576	9	1					COMPLETE
8	8.915776432824371	2020-07-28 21:10:57.236751	2020-07-28 21:17:13.566922	0 days 00:06:16.330171000	0.05	0.0025150515610180297	8	2				pyramid_4	COMPLETE
9	8.860841522091944	2020-07-28 21:17:13.567494	2020-07-28 21:24:21.195650	0 days 00:07:07.628156000	0.15000000000000002	2.2008554962985885e-05	9	2			flat		COMPLETE
10	8.961168733276867	2020-07-28 21:24:21.214746	2020-07-28 21:34:04.812808	0 days 00:09:43.598062000		1.1184375346039221e-05	10	1					COMPLETE
11	8.923561008045368	2020-07-28 21:34:04.813368	2020-07-28 21:40:21.329814	0 days 00:06:16.516446000	0.30000000000000004	2.479390410930937e-05	9	3					COMPLETE
12	8.88559668275531	2020-07-28 21:40:21.330361	2020-07-28 21:46:34.142432	0 days 00:06:12.812071000	0.25	5.710198772089318e-05	9	3					COMPLETE
13	8.918652202095643	2020-07-28 21:46:34.142979	2020-07-28 21:52:58.082703	0 days 00:06:23.939724000	0.2	0.00012120331783491865	7	3	flat				COMPLETE
14	8.864115088368633	2020-07-28 21:52:58.083247	2020-07-28 22:00:01.936817	0 days 00:07:03.853570000	0.0	1.1160561560533764e-05	9	2			flat		COMPLETE
15	8.864160473875383	2020-07-28 22:00:01.937348	2020-07-28 22:07:45.087753	0 days 00:07:43.150405000	0.0	1.0605314919291827e-05	9	2			flat		COMPLETE
16	8.847947749839618	2020-07-28 22:07:45.088279	2020-07-28 22:13:57.291672	0 days 00:06:12.203393000	0.0	2.3154755577629725e-05	10	2					COMPLETE
17	8.937753755855951	2020-07-28 22:13:57.292172	2020-07-28 22:19:48.024797	0 days 00:05:50.732625000		0.00023900746641620566	10	1					COMPLETE
18	8.838710261012155	2020-07-28 22:19:48.025308	2020-07-28 22:25:54.901035	0 days 00:06:06.875727000	0.0	2.5095131904897706e-05	10	2					COMPLETE
19	8.835540848679043	2020-07-28 22:25:54.901563	2020-07-28 22:32:06.069112	0 days 00:06:11.167549000	0.0	2.96805755522561e-05	10	2					COMPLETE
20	8.946366935582832	2020-07-28 22:32:06.069612	2020-07-28 22:38:01.967356	0 days 00:05:55.897744000		0.0003129690607772637	10	1					COMPLETE
21	8.837189802213276	2020-07-28 22:38:01.967861	2020-07-28 22:44:15.006726	0 days 00:06:13.038865000	0.0	2.6068412224315787e-05	10	2					COMPLETE
22	8.865454821998512	2020-07-28 22:44:15.007232	2020-07-28 22:50:27.922623	0 days 00:06:12.915391000	0.0	4.5066002931497904e-05	10	2					COMPLETE
23	8.83331637207602	2020-07-28 22:50:27.923122	2020-07-28 22:56:41.208974	0 days 00:06:13.285852000	0.05	2.9606288126061774e-05	10	2					COMPLETE
24	8.913784076737494	2020-07-28 22:56:41.209480	2020-07-28 23:02:35.221613	0 days 00:05:54.012133000	0.05	0.00012961995525498485	10	2					COMPLETE
