number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.120287446706556	2020-07-29 07:37:28.237447	2020-07-29 07:43:47.309173	0 days 00:06:19.071726000		0.00012729617991305176	9	1				COMPLETE
1	14.497986773536129	2020-07-29 07:43:47.309663	2020-07-29 09:07:02.930948	0 days 01:23:15.621285000		0.014709782997332638	8	1				COMPLETE
2	8.187777551108418	2020-07-29 09:07:02.943694	2020-07-29 09:13:12.190689	0 days 00:06:09.246995000		0.0052231662053499025	9	1				COMPLETE
3	8.002714254954492	2020-07-29 09:13:12.204618	2020-07-29 09:18:55.580727	0 days 00:05:43.376109000	0.2	0.0013094815621142004	8	2			pyramid_2	COMPLETE
4	8.069785865975929	2020-07-29 09:18:55.581262	2020-07-29 09:27:04.380915	0 days 00:08:08.799653000	0.5	2.3959541155342297e-05	8	3	flat			COMPLETE
5	8.113436770978696	2020-07-29 09:27:04.381431	2020-07-29 09:33:12.895639	0 days 00:06:08.514208000		4.350846726582563e-05	9	1				COMPLETE
6	8.001271391056706	2020-07-29 09:33:12.896143	2020-07-29 09:38:55.843644	0 days 00:05:42.947501000	0.25	0.00038788170917121776	9	2		flat		COMPLETE
7	8.044185603474768	2020-07-29 09:38:55.844173	2020-07-29 09:44:54.735098	0 days 00:05:58.890925000	0.5	7.354034042631164e-05	8	3	pyramid_2			COMPLETE
8	14.497986773536129	2020-07-29 09:44:54.735617	2020-07-29 11:08:45.337859	0 days 01:23:50.602242000		0.015337534289667751	8	1				COMPLETE
9	8.107665263551135	2020-07-29 11:08:45.350687	2020-07-29 11:14:38.175863	0 days 00:05:52.825176000		0.0005612405260681783	7	1				COMPLETE
10	8.029601495927771	2020-07-29 11:14:38.182306	2020-07-29 11:20:39.724227	0 days 00:06:01.541921000	0.0	0.00026762940929914614	10	2				COMPLETE
11	8.01040705736817	2020-07-29 11:20:39.724733	2020-07-29 11:26:29.813678	0 days 00:05:50.088945000	0.2	0.00145183958885727	6	2			pyramid_2	COMPLETE
12	8.025872813018873	2020-07-29 11:26:29.814228	2020-07-29 11:32:34.185199	0 days 00:06:04.370971000	0.2	0.0018436771466253735	10	2				COMPLETE
13	8.007588503778532	2020-07-29 11:32:34.185705	2020-07-29 11:38:35.012020	0 days 00:06:00.826315000	0.30000000000000004	0.0006340645100560754	7	2			pyramid_2	COMPLETE
14	8.010105409743087	2020-07-29 11:38:35.012541	2020-07-29 11:44:33.566918	0 days 00:05:58.554377000	0.30000000000000004	0.0019767010275938174	9	3				COMPLETE
15	8.017862663008348	2020-07-29 11:44:33.567431	2020-07-29 11:50:20.156293	0 days 00:05:46.588862000	0.1	0.00023689099637471932	7	2			pyramid_4	COMPLETE
16	8.093531269983131	2020-07-29 11:50:20.156803	2020-07-29 11:56:39.734782	0 days 00:06:19.577979000	0.4	0.006793587668233107	10	2				COMPLETE
17	8.007214874310563	2020-07-29 11:56:39.735288	2020-07-29 12:02:32.401890	0 days 00:05:52.666602000	0.1	0.0009414256167262149	9	3				COMPLETE
18	8.021217884599238	2020-07-29 12:02:32.402402	2020-07-29 12:08:51.246219	0 days 00:06:18.843817000	0.25	0.004017804238876373	6	2			flat	COMPLETE
19	8.014277847372028	2020-07-29 12:08:51.246730	2020-07-29 12:14:37.401375	0 days 00:05:46.154645000	0.1	0.00021541020038150818	7	2			pyramid_2	COMPLETE
20	7.991946725208028	2020-07-29 12:14:37.401893	2020-07-29 12:20:29.385443	0 days 00:05:51.983550000	0.4	0.00048260396017945056	9	3				COMPLETE
21	8.007300236190675	2020-07-29 12:20:29.400609	2020-07-29 12:26:20.694717	0 days 00:05:51.294108000	0.4	0.00031992476987581693	9	3				COMPLETE
22	8.028551458422147	2020-07-29 12:26:20.695204	2020-07-29 12:33:56.252391	0 days 00:07:35.557187000	0.4	1.0417132603038303e-05	8	3	pyramid_2			COMPLETE
23	8.001844617298458	2020-07-29 12:33:56.252882	2020-07-29 12:39:42.416982	0 days 00:05:46.164100000	0.2	0.000967255845170879	9	2		flat		COMPLETE
24	8.016979287172546	2020-07-29 12:39:42.417468	2020-07-29 12:45:56.494292	0 days 00:06:14.076824000	0.30000000000000004	0.0005025171183261118	10	3				COMPLETE
