number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.862801302155081	2020-07-28 22:36:29.502474	2020-07-28 22:42:09.828122	0 days 00:05:40.325648000	0.25	0.00013799900832707506	7	3	flat			COMPLETE
1	13.78395384500406	2020-07-28 22:42:09.828678	2020-07-28 22:48:44.736782	0 days 00:06:34.908104000		0.005972252052786216	10	1				COMPLETE
2	7.840507375265525	2020-07-28 22:48:44.737302	2020-07-28 22:54:16.178211	0 days 00:05:31.440909000	0.25	2.0210518642871768e-05	7	3	pyramid_2			COMPLETE
3	7.846129140774778	2020-07-28 22:54:16.178738	2020-07-28 22:59:46.145459	0 days 00:05:29.966721000	0.1	0.004443024760212373	7	3	flat			COMPLETE
4	7.86951472430717	2020-07-28 22:59:46.145987	2020-07-28 23:07:32.044760	0 days 00:07:45.898773000	0.45	0.004162825757354225	9	2		flat		COMPLETE
5	7.85577482900222	2020-07-28 23:07:32.045268	2020-07-28 23:13:14.313001	0 days 00:05:42.267733000	0.45	1.105088837762653e-05	9	3				COMPLETE
6	7.867389807965039	2020-07-28 23:13:14.313525	2020-07-28 23:19:47.252300	0 days 00:06:32.938775000	0.2	0.00133771046093955	10	3				COMPLETE
7	7.852442629532209	2020-07-28 23:19:47.252833	2020-07-28 23:25:19.797559	0 days 00:05:32.544726000	0.05	0.0002732670944413967	9	3				COMPLETE
8	7.843628584997924	2020-07-28 23:25:19.798077	2020-07-28 23:31:05.673363	0 days 00:05:45.875286000	0.05	0.007602808564701371	8	3	pyramid_2			COMPLETE
9	7.826121038118186	2020-07-28 23:31:05.673944	2020-07-28 23:38:20.299288	0 days 00:07:14.625344000		0.0009431028298891247	9	1				COMPLETE
10	13.783953857485557	2020-07-28 23:38:20.299771	2020-07-28 23:46:08.754204	0 days 00:07:48.454433000		0.023424651756168566	6	1				COMPLETE
11	7.833391014766579	2020-07-28 23:46:08.754672	2020-07-28 23:51:33.393083	0 days 00:05:24.638411000	0.30000000000000004	4.809022697666512e-05	7	2			pyramid_2	COMPLETE
12	7.835364780182246	2020-07-28 23:51:33.393570	2020-07-28 23:57:02.262271	0 days 00:05:28.868701000	0.35000000000000003	5.2178425088643994e-05	8	2			pyramid_2	COMPLETE
13	7.85479943626046	2020-07-28 23:57:02.262753	2020-07-29 00:02:41.067515	0 days 00:05:38.804762000	0.35000000000000003	0.0008098854174847576	6	2			pyramid_2	COMPLETE
14	7.846061404328359	2020-07-29 00:02:41.067985	2020-07-29 00:08:11.102596	0 days 00:05:30.034611000		7.733899255531516e-05	8	1				COMPLETE
15	7.867333032915592	2020-07-29 00:08:11.103064	2020-07-29 00:14:04.407567	0 days 00:05:53.304503000	0.35000000000000003	0.00031170469226641265	9	2		pyramid_2		COMPLETE
16	7.82795324380984	2020-07-29 00:14:04.408028	2020-07-29 00:22:07.174608	0 days 00:08:02.766580000		0.0018276852592541675	7	1				COMPLETE
17	7.848316938420268	2020-07-29 00:22:07.175110	2020-07-29 00:28:34.468295	0 days 00:06:27.293185000		0.001498675961866725	10	1				COMPLETE
18	13.783953881939102	2020-07-29 00:28:34.468758	2020-07-29 01:51:58.835348	0 days 01:23:24.366590000		0.026543879065331746	6	1				COMPLETE
19	7.8312614654647685	2020-07-29 01:51:58.835819	2020-07-29 01:59:06.082329	0 days 00:07:07.246510000		0.001403715009928693	8	1				COMPLETE
20	13.783953881939102	2020-07-29 01:59:06.082795	2020-07-29 03:24:04.058139	0 days 01:24:57.975344000		0.013383966037926466	9	1				COMPLETE
21	7.8465627855779205	2020-07-29 03:24:04.071503	2020-07-29 03:30:17.783120	0 days 00:06:13.711617000		0.002505274051133576	8	1				COMPLETE
22	7.837215263720528	2020-07-29 03:30:17.783567	2020-07-29 03:35:34.898222	0 days 00:05:17.114655000		0.0006000411388652294	7	1				COMPLETE
23	7.8354391146280795	2020-07-29 03:35:34.898692	2020-07-29 03:41:37.072934	0 days 00:06:02.174242000		0.0019294823893904209	8	1				COMPLETE
24	7.818034161672115	2020-07-29 03:41:37.073400	2020-07-29 03:48:49.194923	0 days 00:07:12.121523000		0.000904198163991678	7	1				COMPLETE
