number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	7.01088745962619	2020-07-28 23:48:33.629747	2020-07-28 23:54:59.814730	0 days 00:06:26.184983000	0.5	0.000635130888682219	10	3					COMPLETE
1	7.031973704263942	2020-07-28 23:54:59.815252	2020-07-29 00:01:10.662681	0 days 00:06:10.847429000	0.2	0.00024524894947282935	8	2				pyramid_2	COMPLETE
2	7.0608980385062985	2020-07-29 00:01:10.663220	2020-07-29 00:07:02.722890	0 days 00:05:52.059670000	0.30000000000000004	0.00029475053778332117	6	3		flat			COMPLETE
3	7.107203671284268	2020-07-29 00:07:02.723396	2020-07-29 00:13:04.301223	0 days 00:06:01.577827000	0.4	1.9805634410602083e-05	6	3		pyramid_4			COMPLETE
4	7.265795748614206	2020-07-29 00:13:04.301733	2020-07-29 00:18:59.482588	0 days 00:05:55.180855000		0.00626391892365319	9	1					COMPLETE
5	7.294198440739037	2020-07-29 00:18:59.483080	2020-07-29 00:25:34.620236	0 days 00:06:35.137156000		0.006805364623937192	9	1					COMPLETE
6	7.12409228240949	2020-07-29 00:25:34.620735	2020-07-29 00:31:40.979340	0 days 00:06:06.358605000	0.1	2.0276544899477472e-05	8	2				pyramid_2	COMPLETE
7	7.0294543892588965	2020-07-29 00:31:40.979825	2020-07-29 00:37:42.373893	0 days 00:06:01.394068000	0.30000000000000004	0.0002223208107652823	10	2					COMPLETE
8	7.039701437847019	2020-07-29 00:37:42.374399	2020-07-29 00:43:32.981104	0 days 00:05:50.606705000	0.1	0.001890490978748113	8	3	flat				COMPLETE
9	7.136530157431464	2020-07-29 00:43:32.981608	2020-07-29 00:51:21.732480	0 days 00:07:48.750872000		0.00013387939891736997	7	1					COMPLETE
10	7.028955476012863	2020-07-29 00:51:21.733000	2020-07-29 00:57:39.950599	0 days 00:06:18.217599000	0.5	0.001379141857566611	10	3					COMPLETE
11	7.0330277879047225	2020-07-29 00:57:39.951138	2020-07-29 01:04:36.924471	0 days 00:06:56.973333000	0.5	0.001335150669771632	10	3					COMPLETE
12	7.0202061412639605	2020-07-29 01:04:36.924976	2020-07-29 01:11:44.211135	0 days 00:07:07.286159000	0.5	0.0017640356310312803	10	3					COMPLETE
13	7.40899143645723	2020-07-29 01:11:44.356409	2020-07-29 01:18:13.579260	0 days 00:06:29.222851000	0.5	0.021325320630355707	9	3					COMPLETE
14	7.069643130544889	2020-07-29 01:18:13.579760	2020-07-29 01:24:41.557737	0 days 00:06:27.977977000	0.4	4.8797957938011074e-05	10	2					COMPLETE
15	7.01112354321817	2020-07-29 01:24:41.558236	2020-07-29 01:30:42.519639	0 days 00:06:00.961403000	0.4	0.0006891084656499287	9	3					COMPLETE
16	7.021597636844316	2020-07-29 01:30:42.520156	2020-07-29 01:36:20.701873	0 days 00:05:38.181717000	0.4	0.0007929234899638386	9	2			flat		COMPLETE
17	7.0573343001454285	2020-07-29 01:36:20.702362	2020-07-29 01:42:14.782486	0 days 00:05:54.080124000	0.4	8.423377716087848e-05	9	3					COMPLETE
18	7.05046224823979	2020-07-29 01:42:14.783021	2020-07-29 01:48:30.679730	0 days 00:06:15.896709000	0.30000000000000004	0.004959390912012306	9	3					COMPLETE
19	7.040469036198164	2020-07-29 01:48:30.680220	2020-07-29 01:54:02.678686	0 days 00:05:31.998466000	0.0	0.0005181386891448027	7	2				pyramid_4	COMPLETE
20	7.0440518954358975	2020-07-29 01:54:02.679198	2020-07-29 02:00:10.291362	0 days 00:06:07.612164000	0.45	0.0006322790453083632	7	3	pyramid_2				COMPLETE
21	7.040857272158722	2020-07-29 02:00:10.291881	2020-07-29 02:06:27.835470	0 days 00:06:17.543589000	0.5	0.0023611129284275122	10	3					COMPLETE
22	7.084417817357129	2020-07-29 02:06:27.835962	2020-07-29 02:12:32.828403	0 days 00:06:04.992441000	0.45	0.0039986611220142465	10	3					COMPLETE
23	7.0026088372057185	2020-07-29 02:12:32.828905	2020-07-29 02:18:50.272652	0 days 00:06:17.443747000	0.45	0.0005615490716527867	10	3					COMPLETE
24	7.020726992136132	2020-07-29 02:18:50.273193	2020-07-29 02:24:32.201714	0 days 00:05:41.928521000	0.35000000000000003	0.0004158893821654931	9	3					COMPLETE
