number	value	datetime_start	datetime_complete	duration	params_dropout	params_init_lr	params_min_layer_size_exponent	params_num_layers	params_three_layers_architecture_2	params_three_layers_architecture_3	params_two_layers_architecture_2	params_two_layers_architecture_3	state
0	8.823269964096632	2020-07-29 03:34:16.157335	2020-07-29 03:41:44.423113	0 days 00:07:28.265778000	0.5	0.0031353773627514838	7	2				pyramid_4	COMPLETE
1	8.859547873108516	2020-07-29 03:41:44.423646	2020-07-29 03:50:19.514606	0 days 00:08:35.090960000		0.0007530727754141296	9	1					COMPLETE
2	8.82953525620354	2020-07-29 03:50:19.515113	2020-07-29 03:57:45.909996	0 days 00:07:26.394883000	0.30000000000000004	0.0019961636078139463	9	2			flat		COMPLETE
3	8.798706784112909	2020-07-29 03:57:45.910520	2020-07-29 04:04:04.338375	0 days 00:06:18.427855000	0.45	0.003847086543238813	7	2				pyramid_4	COMPLETE
4	8.81173980266988	2020-07-29 04:04:04.338905	2020-07-29 04:09:40.490686	0 days 00:05:36.151781000	0.0	0.02658584406421539	7	3	flat				COMPLETE
5	8.850639011260434	2020-07-29 04:09:40.491182	2020-07-29 04:19:28.241754	0 days 00:09:47.750572000		1.4631415589452237e-05	6	1					COMPLETE
6	8.848262955719655	2020-07-29 04:19:28.242271	2020-07-29 04:27:01.931813	0 days 00:07:33.689542000		0.002655462794700124	7	1					COMPLETE
7	15.469790290765634	2020-07-29 04:27:01.932325	2020-07-29 06:16:29.645482	0 days 01:49:27.713157000	0.15000000000000002	0.017493376150157353	8	2				flat	COMPLETE
8	8.828070876549031	2020-07-29 06:16:29.656440	2020-07-29 06:24:32.192161	0 days 00:08:02.535721000	0.5	0.0022169226882147513	10	2					COMPLETE
9	8.852171223197326	2020-07-29 06:24:32.192681	2020-07-29 06:31:12.960674	0 days 00:06:40.767993000	0.30000000000000004	0.0014737994790945627	8	3	pyramid_2				COMPLETE
10	8.816079583922162	2020-07-29 06:31:12.961195	2020-07-29 06:37:01.412271	0 days 00:05:48.451076000	0.4	0.00011026559755596103	6	3		pyramid_4			COMPLETE
11	8.803358906766533	2020-07-29 06:37:01.412794	2020-07-29 06:42:40.019304	0 days 00:05:38.606510000	0.0	0.024835874949641148	7	3	flat				COMPLETE
12	8.791105319140739	2020-07-29 06:42:40.029996	2020-07-29 06:51:37.032865	0 days 00:08:57.002869000	0.0	0.011120671860991168	7	3	flat				COMPLETE
13	8.79518479276442	2020-07-29 06:51:37.033419	2020-07-29 06:59:11.745665	0 days 00:07:34.712246000	0.15000000000000002	0.007202617036906103	6	3		pyramid_2			COMPLETE
14	8.79968753288978	2020-07-29 06:59:11.746184	2020-07-29 07:06:50.219240	0 days 00:07:38.473056000	0.1	0.008724156949501582	6	3		pyramid_2			COMPLETE
15	8.806341517062162	2020-07-29 07:06:50.219762	2020-07-29 07:14:21.096812	0 days 00:07:30.877050000	0.15000000000000002	0.0001835127311663309	6	3		flat			COMPLETE
16	8.780465716292328	2020-07-29 07:14:21.097338	2020-07-29 07:21:52.225909	0 days 00:07:31.128571000	0.05	0.009129683647902346	6	3		pyramid_2			COMPLETE
17	8.819934959567687	2020-07-29 07:21:52.227719	2020-07-29 07:29:19.599853	0 days 00:07:27.372134000	0.05	0.009642321652330001	8	3	flat				COMPLETE
18	8.809678296069665	2020-07-29 07:29:19.600360	2020-07-29 07:34:54.690126	0 days 00:05:35.089766000	0.0	0.0002936687645372469	7	3	flat				COMPLETE
19	8.763199512118279	2020-07-29 07:34:54.690650	2020-07-29 07:40:41.519260	0 days 00:05:46.828610000	0.05	4.0354341444781385e-05	9	2			pyramid_2		COMPLETE
20	8.85860640678651	2020-07-29 07:40:41.519783	2020-07-29 07:49:31.640907	0 days 00:08:50.121124000		3.208387225578265e-05	10	1					COMPLETE
21	8.764427671377872	2020-07-29 07:49:31.654220	2020-07-29 07:55:17.357928	0 days 00:05:45.703708000	0.05	3.875587802088276e-05	9	2			pyramid_2		COMPLETE
22	8.777543905002899	2020-07-29 07:55:17.358452	2020-07-29 08:01:03.067751	0 days 00:05:45.709299000	0.1	5.8693408357475955e-05	9	2			pyramid_2		COMPLETE
23	8.767872386296961	2020-07-29 08:01:03.074692	2020-07-29 08:06:48.430765	0 days 00:05:45.356073000	0.2	5.0319143235009794e-05	9	2			pyramid_2		COMPLETE
24	8.761854982537738	2020-07-29 08:06:48.431309	2020-07-29 08:14:31.015251	0 days 00:07:42.583942000	0.2	1.0913394955901692e-05	9	2			pyramid_2		COMPLETE
